nu	h	lw	logL
1.16127038452629960830e+02	9.06695624713809422701e+01	2.66247656416377509458e+00       -1.590445e+05
1.03418140990741960650e+02	7.51885986602187585959e+01	4.76746460221707213378e+00       -4.183332e+04
1.14412667464872271239e+02	9.95316570300887235589e+01	5.28253686871011485238e+00       -4.016387e+04
1.01775039198456454415e+02	5.97323860163056679085e+01	5.02461514880900761426e+00       -3.625047e+04
1.17607430858197034240e+02	1.90141559364916079566e+00	3.95108110120780597896e+00       -3.160113e+04
1.17887479607296114636e+02	5.60983641801695611662e+01	7.78757743613959263485e+00       -3.105826e+04
1.00968410707163101847e+02	3.74828843041195298724e+01	8.59836374723825791477e+00       -3.090327e+04
1.03776745503773000223e+02	9.78087335940790012501e+01	8.41699672803440890334e+00       -3.059679e+04
1.01078808084932958877e+02	5.94774150765708427002e+01	9.80469206202415577422e+00       -3.058556e+04
1.05044385220965182270e+02	3.24348714700676836742e+01	6.74969975415345491143e+00       -2.979864e+04
1.13211616563767790922e+02	4.83342695267495798817e+01	4.62742526942374965415e+00       -2.914045e+04
1.06900090336339019359e+02	6.22731710106274789496e+01	9.84859282939467028939e+00       -2.744838e+04
1.06570111398892976240e+02	8.51911510502654607535e+01	8.92999041360502410214e+00       -2.667146e+04
1.13228758707053941635e+02	8.14234464796954711119e+01	8.80363633988805638353e+00       -2.652548e+04
1.06933773189783920543e+02	9.66230823178638473792e+01	9.29908469358757372447e+00       -2.592447e+04
1.12586746418493902411e+02	5.09274678256499626627e+01	5.71576699563433088258e+00       -2.573156e+04
1.12001454329011366440e+02	4.88163454732814017234e+01	3.83275429667720768379e+00       -2.558875e+04
1.08506824156787800462e+02	2.62967084990103714404e+01	4.96200661611260329664e+00       -2.461534e+04
1.10642243067765008391e+02	3.68568674426358455776e+01	6.24618602883648410540e+00       -2.362317e+04
1.10209030676822308692e+02	5.32409888118937288937e+01	7.42992683248713614574e+00       -2.330176e+04
1.08479624522777612583e+02	4.93861875706126980390e+01	3.43200019163190406246e+00       -2.309676e+04
1.08182111293579978906e+02	9.89760574134364787824e+01	6.53878141249007072133e+00       -2.228527e+04
1.10662969769751583726e+02	9.15453389173196825368e+01	8.57264484401640025624e+00       -2.219764e+04
1.09829070397694067651e+02	6.85117621261746165828e+01	7.48385537428373748270e+00       -2.177159e+04
1.11275394949105191245e+02	1.91873085700954426613e+01	2.90490947153095246946e+00       -2.168621e+04
1.10042315469418824136e+02	9.46334334245449184664e+01	3.60503266508785014111e+00       -2.058374e+04
1.10846941874306793352e+02	5.11111632740666763652e+01	5.66273921627910947763e+00       -2.037657e+04
1.09516698157533397762e+02	8.20070728322838675695e+01	7.18277918834251849489e+00       -2.020642e+04
1.10692930359618202374e+02	8.28809087008315970024e+01	6.98655860479987733669e+00       -2.003432e+04
1.11084657995423128796e+02	5.26486980964099089420e+01	4.77519769067886556968e+00       -1.887508e+04
1.10901557855273054543e+02	9.63206741372677299751e+01	6.38699806758484900371e+00       -1.883561e+04
1.10779064954168745771e+02	7.59866025087819707551e+01	6.07546167625251420930e+00       -1.876879e+04
1.09804860965617180568e+02	1.28184164144579213485e+01	2.61116447311750743410e+00       -1.781940e+04
1.10654461452392240517e+02	3.35936016757240736297e+01	3.97370612544353241091e+00       -1.755890e+04
1.09154522356094048519e+02	8.17710280711711448021e+01	4.67119041004976498499e+00       -1.689417e+04
1.09248056737979126751e+02	7.21899115937414705968e+01	4.76063951989751288352e+00       -1.610024e+04
1.09077610137538400181e+02	4.07514136881626924946e+01	3.41265858074094641239e+00       -1.607200e+04
1.10169253751255155294e+02	9.24394224311036083463e+01	4.02675564392311269302e+00       -1.606223e+04
1.10753906336516095621e+02	6.51607207174220377510e+01	4.15379411966481537632e+00       -1.538069e+04
1.10341705146924198289e+02	8.85288781434261125014e+01	5.00962572508612247191e+00       -1.505749e+04
1.09282764566040384580e+02	4.12667261899852064744e+01	3.60843793055884809462e+00       -1.484877e+04
1.09955423081023042187e+02	9.40002863341023697785e+01	4.73446372063410425568e+00       -1.463098e+04
1.10374491481196628229e+02	6.97963026002643402990e+01	4.60797803309626541335e+00       -1.425340e+04
1.09779580677930880483e+02	7.90130813459021368317e+01	4.52500356482864241059e+00       -1.366230e+04
1.10616262464392221432e+02	4.08188707598788482755e+01	3.33343202561554452501e+00       -1.327328e+04
1.10688498829534310630e+02	3.13311756240942180796e+01	2.52173786723365855877e+00       -1.284338e+04
1.10583162884230688405e+02	4.43987150872231524090e+01	2.84109129528974335699e+00       -1.230412e+04
1.09468394525556817598e+02	4.98023056662144725237e+01	3.29191191965985741064e+00       -1.207258e+04
1.10452871405488295409e+02	4.02667490837582207064e+01	3.29520367833646732336e+00       -1.199698e+04
1.09366537853561425209e+02	2.28444059732059372436e+01	2.06400548860150490071e+00       -1.178038e+04
1.10217628516689032381e+02	5.61763639821208684566e+01	2.81170270694935853228e+00       -1.174487e+04
1.10231930255338852476e+02	4.22665221120734031501e+01	3.47347205806514036652e+00       -1.154075e+04
1.09559460264491235648e+02	4.27728568523300012316e+01	2.97800959233672069004e+00       -1.048028e+04
1.09500242129502183275e+02	3.47303526294801940821e+01	2.68353574371413694521e+00       -1.042827e+04
1.10039225636143342513e+02	5.55596410076407991596e+01	3.45167747228326904363e+00       -1.018230e+04
1.09526027850213978354e+02	3.00332687601022065849e+01	2.48846019713829536002e+00       -9.833376e+03
1.10090846244714128943e+02	4.42870868901057548328e+01	3.23699851410626537884e+00       -9.661280e+03
1.09937058208571144746e+02	6.25759457022984655339e+00	5.85426596975363366937e-01       -8.823397e+03
1.09845310937469335499e+02	1.94382180022978374723e+01	2.19720442539256355374e+00       -8.637627e+03
1.10001835870040736154e+02	4.78599930402703392929e+01	3.01803379632204027416e+00       -8.621464e+03
1.10345854969022980185e+02	2.34009177337236344840e+01	2.22860553084948342928e+00       -8.479002e+03
1.10356961193280469047e+02	2.20679456109095113447e+01	1.54094682349153511147e+00       -8.388340e+03
1.09905572690115519663e+02	4.66813092027828133723e+01	2.88369338588726531469e+00       -8.332827e+03
1.09694317316029071208e+02	2.11023404893050425812e+01	2.15505532206126915185e+00       -8.286174e+03
1.10410981851767175499e+02	2.58979628240669050854e+01	1.88451756373399814670e+00       -8.270010e+03
1.09899372132173013483e+02	2.96111429278474638238e+01	2.61737322622554469120e+00       -8.135103e+03
1.10213781366028030106e+02	3.64906374401475090963e+01	2.60448450005115095252e+00       -7.565346e+03
1.10118083586713538580e+02	4.15865621526216244774e+01	2.44575146157330980401e+00       -7.531951e+03
1.09966394857440150190e+02	3.99903720480681172944e+01	2.52484364794970561618e+00       -6.824696e+03
1.09729153939520145400e+02	3.26715330540762707301e+01	2.17192441761984778026e+00       -6.823138e+03
1.10256269280118303300e+02	2.56525328253679028023e+01	1.69979780334148689036e+00       -6.466974e+03
1.10237934443822624075e+02	1.85741132838156275398e+01	1.31758792003808622439e+00       -6.220808e+03
