x	y	logL
7.26510900843183549114e+00	-9.43306070752102598931e+00       -7.272010e+01
-8.58067444076110241724e+00	-8.23291024777194380135e+00       -7.254227e+01
-6.63784215649969056017e+00	-9.84336657297130912525e+00       -7.231428e+01
7.73237077065091771289e+00	-8.98708769238535332136e+00       -7.211653e+01
8.60436537346852503561e+00	8.10890581511985075736e+00       -7.173261e+01
-9.84844105454739882077e+00	6.46480456149434612456e+00       -7.123062e+01
-6.25850533308279199929e+00	-9.89891392013693405261e+00       -7.041657e+01
6.27094544363578876300e+00	-9.86516087467977165204e+00       -7.016095e+01
-6.51940125313618601410e+00	-9.65402149401015563512e+00       -6.968924e+01
8.31681723985285437095e+00	8.08367556996886804654e+00       -6.909551e+01
-8.50723828006086080222e+00	-7.87751562178732456232e+00       -6.905205e+01
-6.27941235352285431759e+00	9.74577398595505073331e+00       -6.904344e+01
9.99102078871178811426e+00	-5.83455660417366672732e+00       -6.876915e+01
6.79509213166700654085e+00	9.36277197422683471473e+00       -6.875527e+01
-6.43664908902732335605e+00	-9.56580707020748022273e+00       -6.830544e+01
5.75016493607428635926e+00	-9.97114871749512055032e+00       -6.808198e+01
-7.78619114611906404377e+00	8.44157789801936608853e+00       -6.778038e+01
-8.27166119077484118804e+00	-7.93848670072435602663e+00       -6.755785e+01
5.77161255818184137922e+00	-9.88782138246642716695e+00       -6.737814e+01
-7.09775473886285901415e+00	-8.95280612029620037617e+00       -6.710331e+01
-8.99151668136135207021e+00	-7.02003606554233350323e+00       -6.690202e+01
8.95458573877141006392e+00	7.03313341022930949009e+00       -6.666266e+01
5.88089980972396730863e+00	9.73950944429396869850e+00       -6.655939e+01
-9.77581942746101084651e+00	-5.81495814177009506807e+00       -6.652807e+01
6.34987575637316048471e+00	9.43626420479006000619e+00       -6.651988e+01
7.91112454999879943784e+00	-8.16214120703229895071e+00       -6.644110e+01
-6.16258153624813775906e+00	9.52411582002040368877e+00       -6.618097e+01
-9.20181098054932000707e+00	-6.63196336768191851974e+00       -6.616601e+01
7.69529944464116866243e+00	8.31497822787927631794e+00       -6.601613e+01
-6.66420532424714018305e+00	9.14995476357528580991e+00       -6.590453e+01
9.03631221231912107328e+00	-6.80832191485636428752e+00       -6.584197e+01
9.70192691746495938787e+00	-5.79349951072336288860e+00       -6.568389e+01
-7.39957608796948829166e+00	-8.53578388607431293167e+00       -6.564454e+01
-6.28015122982318629852e+00	9.37467774614109750075e+00       -6.550032e+01
7.63390676802472878393e+00	8.29218163385710127500e+00       -6.535628e+01
-6.65492607635136401711e+00	9.09458351932187447630e+00       -6.533762e+01
-9.01035908150758224622e+00	6.76362195465200422007e+00       -6.530445e+01
9.23662049616720892686e+00	-6.44226267923417950101e+00       -6.524683e+01
8.73063926953832414313e+00	-7.09685565927157924193e+00       -6.513259e+01
-8.87982787616594926305e+00	-6.84201739412965093123e+00       -6.467015e+01
9.30237910075432772317e+00	-6.24388666386054680402e+00       -6.459807e+01
-5.54232964559794005766e+00	9.70935533231669545273e+00       -6.433238e+01
-6.67638054689757254323e+00	8.95986873667141381361e+00       -6.426453e+01
-6.96335137049631480721e+00	8.73094591663900487788e+00       -6.419672e+01
-8.17689980339191002656e+00	-7.60442609183723750021e+00       -6.418237e+01
5.76545168938258445479e+00	-9.56179668406942617764e+00       -6.417207e+01
-6.92494312391688282560e+00	-8.74798048079984624792e+00       -6.407888e+01
-9.48436990802542467804e+00	5.85863882304979810556e+00       -6.397634e+01
-8.54546327044837816800e+00	7.11710604293472570703e+00       -6.367695e+01
5.68170625490134995061e+00	9.55758726129904623292e+00       -6.365251e+01
-8.91666193900281101037e+00	6.57509581646675744793e+00       -6.320725e+01
-5.87027569519493486183e+00	-9.35079856178449730919e+00       -6.278666e+01
-4.88649992647830089254e+00	-9.89124239585547648801e+00       -6.269516e+01
8.40020289976383693897e+00	-7.14625411505552676772e+00       -6.265406e+01
-6.28320729685550283250e+00	9.05961652996723287856e+00       -6.261555e+01
7.67273910585467966428e+00	-7.88690401155776044106e+00       -6.237497e+01
-4.56430292627819511608e+00	9.98323469768437021798e+00       -6.208680e+01
8.37217996413331455585e+00	7.05464107242452964641e+00       -6.176856e+01
-9.86744112995117639286e+00	4.69778836457028514673e+00       -6.155568e+01
-5.29452154144172038031e+00	9.55830619110337664779e+00       -6.153446e+01
9.67243402065582635885e+00	5.08284467504731019005e+00       -6.153352e+01
9.67339303436862074648e+00	5.07530187014593892059e+00       -6.150449e+01
8.38743320161952965464e+00	-6.97368957160118796423e+00       -6.132857e+01
6.33954761867313010271e+00	-8.87207168614793850736e+00       -6.128964e+01
7.17613225802941112619e+00	-8.18200362952113202653e+00       -6.105891e+01
9.72403145968531568144e+00	4.88102331578453263461e+00       -6.102847e+01
7.57061129581543479361e+00	7.81276104112882485708e+00       -6.101457e+01
-7.03848810642884181732e+00	-8.26277450742424335317e+00       -6.074476e+01
5.21171881303165651644e+00	9.51951029244976965060e+00       -6.072942e+01
-4.84608526929676930450e+00	-9.70174495149769455793e+00       -6.064208e+01
9.32463570061459812166e+00	5.46177603980135462081e+00       -6.022779e+01
-9.09312552555989661585e+00	-5.83745720660957800874e+00       -6.021830e+01
7.28114072696715020072e+00	7.96258535905216646711e+00       -6.004677e+01
-8.21538049473378784171e+00	6.98370240291046950887e+00       -5.997017e+01
-8.06310245242009848710e+00	7.11957386709225659160e+00       -5.968885e+01
-4.50777742688328331155e+00	-9.75984324843716244402e+00       -5.962518e+01
-8.24430629861486785614e+00	6.89908647197946578444e+00       -5.962087e+01
7.64565268753527416123e+00	7.54916651578898267871e+00       -5.956084e+01
7.43332275813509646412e+00	-7.75173003657856440896e+00       -5.950968e+01
6.45430163688671409972e+00	-8.58358362398338314847e+00       -5.950584e+01
7.56533734919490807869e+00	-7.59206739405698805001e+00       -5.927479e+01
-9.91185392696097089527e+00	-4.01872808125977520888e+00       -5.903539e+01
7.35800210152358058480e+00	-7.75786309265840134941e+00       -5.900019e+01
-5.89362486418597519844e+00	8.92025603022174351509e+00       -5.899077e+01
6.30163291745272768907e+00	-8.63165498837556732781e+00       -5.894590e+01
9.38993514961946651454e+00	5.08471314219916870059e+00       -5.885047e+01
-8.36261392012363202753e+00	6.60373686874721066431e+00       -5.860920e+01
-6.22620771873673639618e+00	-8.62926588002731165261e+00       -5.845282e+01
6.27485765257456229449e+00	8.59017577301927914846e+00       -5.842036e+01
6.60443530542853984855e+00	-8.33487866403666366466e+00       -5.838226e+01
-6.01625512563640629793e+00	-8.76610824763218232647e+00       -5.835787e+01
-8.03960810998423802687e+00	-6.94522223194940835356e+00       -5.827358e+01
4.49033274575368501758e+00	9.61252498506438612935e+00       -5.811974e+01
4.99882971451365509807e+00	-9.35271816274791234491e+00       -5.806869e+01
9.33273229993019448614e+00	5.02526420259809292190e+00       -5.801446e+01
4.20564521107511346543e+00	-9.72713985201748343457e+00       -5.799023e+01
-8.78815065023596275751e+00	5.91813067893734601199e+00       -5.796581e+01
-3.95084195391681625154e+00	-9.82034311289200445572e+00       -5.786202e+01
-4.85318550284466709854e+00	9.40682921099594260284e+00       -5.785880e+01
9.73032538918437417408e+00	4.10105143196892463209e+00       -5.758680e+01
-9.85738271473067229067e+00	3.77549935541235459624e+00       -5.754907e+01
7.44966161784142943958e+00	7.47713227820094239462e+00       -5.754036e+01
-5.49466595288597048352e+00	-9.01118988386237873556e+00       -5.753433e+01
-4.99320541895957425993e+00	9.27049462429851978129e+00       -5.727496e+01
5.12385726610616387688e+00	9.18468121658321301481e+00       -5.714402e+01
9.00764391478870685148e+00	-5.40986395560869137711e+00       -5.704002e+01
9.59210662472998087935e+00	4.28527757914078044621e+00       -5.702393e+01
6.75862961784645221996e+00	-8.03945459955004082531e+00       -5.699383e+01
9.91812985547278813669e+00	-3.43744816238478057002e+00       -5.693055e+01
-9.76794339421315527261e+00	-3.81923288830647278402e+00       -5.683751e+01
6.47390115582797509575e+00	8.24978603727865866801e+00       -5.682306e+01
-3.78724229726742755986e+00	-9.77474014678426783576e+00       -5.678225e+01
8.76803705975576264109e+00	-5.73349618213824996360e+00       -5.671360e+01
5.35742805045295789057e+00	8.99617836704567075401e+00       -5.665451e+01
-4.64459082100471487564e+00	-9.36680061540334385484e+00       -5.649247e+01
-9.54634183681328885029e+00	-4.25535792916330279922e+00       -5.645823e+01
-6.25228323915391293042e+00	-8.35786406710839457901e+00       -5.631035e+01
8.83436539733900261240e+00	-5.54293693945578613835e+00       -5.622296e+01
7.50710699751781707079e+00	-7.23527618080622048069e+00       -5.619082e+01
6.55812092521095024722e+00	-8.09453387768542498293e+00       -5.610309e+01
8.29776563463456540148e+00	6.26966828544050880367e+00       -5.591870e+01
9.61008680232160550361e+00	3.96719095988833903021e+00       -5.588406e+01
4.89349130512976149276e+00	9.16465311941002269691e+00       -5.580644e+01
9.39058930857665785652e+00	4.41161457030980219685e+00       -5.566063e+01
-7.33879389800155834678e+00	7.33220310428887600551e+00       -5.564743e+01
8.14352838398326817071e+00	-6.42597711170111107748e+00       -5.564300e+01
6.18899086984338975270e+00	-8.29689825094714805687e+00       -5.540894e+01
8.05635582466941890800e+00	6.49508627383882419792e+00       -5.538338e+01
6.92456602156116307611e+00	-7.68830477813724222358e+00       -5.536770e+01
-3.83508494757062257108e+00	-9.59312659051436433799e+00       -5.520585e+01
7.39553967793399547048e+00	-7.20469056428440346451e+00       -5.513866e+01
-7.85624570123374965647e+00	-6.68772755911343175228e+00       -5.506103e+01
-9.62887242078639005172e+00	3.68024616538877324956e+00       -5.496758e+01
-5.13444983526942344554e+00	-8.93242122450653397436e+00       -5.491324e+01
-6.51513484301352097106e+00	7.98015284469818730884e+00       -5.490279e+01
5.42660671318600229540e+00	-8.74594009456454379858e+00       -5.480764e+01
7.24181719697340575692e+00	-7.31347897665122204103e+00       -5.480332e+01
-3.03960614031537090796e+00	-9.83283518791914090684e+00       -5.479980e+01
-9.76538567877941332540e+00	-3.20896375584546289517e+00       -5.466798e+01
-9.65151477081660580382e+00	-3.52572168822757170403e+00       -5.462910e+01
2.78920345830390292718e+00	9.88269420415709731742e+00       -5.456153e+01
2.82656175166731848947e+00	9.87029443237531189936e+00       -5.454396e+01
9.84074759528162701372e+00	2.92630361190875731836e+00       -5.453966e+01
8.38999755046625672605e+00	5.91101213994271645902e+00       -5.450394e+01
5.16514542188954361990e+00	8.86594732591654022258e+00       -5.447975e+01
-9.88440566457361846631e+00	2.71781262297936354599e+00       -5.438187e+01
7.87463867484219814941e+00	-6.52158225361887478044e+00       -5.410836e+01
-5.91012091707894526849e+00	-8.33213936415334011087e+00       -5.401491e+01
-9.80671362194047446792e+00	-2.85156090103351367304e+00       -5.398939e+01
6.08568357596629638806e+00	-8.19745778338254815765e+00       -5.395481e+01
-6.95675083658263915254e+00	7.46805126650649242492e+00       -5.392196e+01
-5.17770569343862430145e+00	8.79380835570000307655e+00       -5.390773e+01
-9.41461661894016721419e+00	-3.92845566917349664493e+00       -5.387176e+01
7.02376190253710941391e+00	-7.39617658739351480079e+00       -5.385621e+01
8.87849588805611844577e+00	-5.01649473970148651603e+00       -5.383433e+01
-4.26271747483840268700e+00	-9.26372077737409860276e+00       -5.383152e+01
8.44389067120076930451e+00	-5.70963289699719478421e+00       -5.378748e+01
2.17926937788235086657e+00	-9.94693864286954543275e+00       -5.368328e+01
-9.86515322867153798825e+00	2.50288428589466160901e+00       -5.363072e+01
9.49221533854333188174e+00	3.65887170169113318252e+00       -5.358262e+01
-9.30282672170108781984e+00	-4.07478539617749380142e+00       -5.341111e+01
-5.46001944457528765042e+00	-8.55756070270310154058e+00       -5.335971e+01
3.39240691541956262967e+00	9.54930160821423612560e+00       -5.318667e+01
-9.75668051652423962139e+00	-2.71201688583531730359e+00       -5.311180e+01
2.20112466318467658866e+00	9.87689168918592841351e+00       -5.303685e+01
-7.18839066655578395881e+00	-7.10308384435539341695e+00       -5.290126e+01
7.66887956772458245780e+00	-6.56481124631427892524e+00       -5.279211e+01
7.43745623265845523520e+00	6.82447005145441831786e+00       -5.278245e+01
-2.05131859657208082126e+00	-9.86540790449842575072e+00       -5.260497e+01
7.28791965232474403535e+00	6.94703795125565548574e+00       -5.252543e+01
9.58382710367217605096e+00	-3.07802067801097400945e+00       -5.249985e+01
4.83767949968511423720e+00	-8.81306160298653296081e+00       -5.237448e+01
2.14071915664591561068e+00	9.79889032343239207989e+00       -5.213834e+01
9.60390808163456455304e+00	2.84014981537363375708e+00       -5.198863e+01
6.87176137274857889992e+00	-7.28389640134173355079e+00       -5.197600e+01
9.77698403441929997371e+00	2.12780959650305545594e+00       -5.189637e+01
9.97480534833744769685e+00	-5.65123743035071068874e-01       -5.174593e+01
9.97206926458229503396e+00	-6.04487554307960861522e-01       -5.174166e+01
7.17359954722974890728e+00	-6.94670796490547726165e+00       -5.169652e+01
8.60633221158792416361e+00	-5.05562215756084931684e+00       -5.165201e+01
-4.63731219382936110662e+00	-8.83665978465421986243e+00       -5.163349e+01
-9.94604196572725918202e+00	7.42168215630675476291e-01       -5.157516e+01
6.24536613061520284873e+00	-7.77324240972018465357e+00       -5.155182e+01
-5.43468521902703560755e+00	8.35486457998969278549e+00       -5.150766e+01
-8.56613107887652880379e-01	9.92587272883209159602e+00       -5.146624e+01
6.19092251479079624943e+00	-7.77629035685802261213e+00       -5.123698e+01
7.18114598512369450845e+00	6.84020427887806192757e+00       -5.101650e+01
2.83225126594424159165e+00	9.50114788653342401403e+00       -5.098461e+01
-8.23799347645580226640e+00	5.51347146265278098554e+00       -5.096933e+01
-6.47575731425701128785e+00	-7.50478973289208894926e+00       -5.096653e+01
1.53907147446092729126e+00	-9.78678942704239673844e+00       -5.091287e+01
-9.89922730241627846226e+00	-1.02044314384244216853e-01       -5.084043e+01
-5.81115399260916110080e+00	-8.01461297362982350023e+00       -5.083964e+01
-5.66681863796698515046e+00	-8.10948341722489907113e+00       -5.077615e+01
-7.60695963734574309711e+00	6.32384253679981078733e+00       -5.076629e+01
9.59193189659976397365e+00	2.41461784978927962442e+00       -5.075565e+01
8.67338920061107820914e+00	-4.73853080055288700123e+00       -5.067855e+01
6.50708449188940107888e+00	-7.42499295127451208742e+00       -5.057421e+01
-5.84903235981395930310e+00	-7.94732625486398358561e+00       -5.052346e+01
-9.82895386672742077394e+00	-7.76651495501284871992e-01       -5.044364e+01
-7.30542121581096992600e+00	-6.61673319159725359384e+00       -5.041305e+01
-9.58298483581678084420e+00	-2.28014592662436665904e+00       -5.035421e+01
-9.66238387825614530868e+00	-1.88601043975938864605e+00       -5.029723e+01
9.58733968560501104150e+00	2.22843960507333171961e+00       -5.027939e+01
8.04651116323686110832e+00	-5.65285722535053736237e+00       -5.018845e+01
4.67998704073069227150e+00	-8.63831178502457674995e+00       -5.009923e+01
5.56888860149649822517e+00	8.08916332004239180264e+00       -5.006142e+01
1.94204992369007278796e+00	-9.62084241947686003016e+00       -5.000396e+01
-8.88912894760258609494e+00	-4.15556560801061181110e+00       -4.998055e+01
-7.63586387670800981198e+00	-6.15292887787764453122e+00       -4.992035e+01
9.40740398047007175819e+00	-2.75128995146201393851e+00       -4.987230e+01
-9.78945975223618525263e+00	2.84841977722442019072e-01       -4.979521e+01
9.28671906196758634167e+00	-3.10480941492846174157e+00       -4.977937e+01
-7.88979016779795472303e+00	5.79882973991982986206e+00       -4.977548e+01
-9.58440754192298527414e+00	-1.98816912380768839874e+00       -4.974472e+01
9.20310187587383410346e+00	3.33349826582443053979e+00       -4.974252e+01
7.02496087574777128282e+00	6.81269951254946626307e+00       -4.971935e+01
1.11993500591418926327e+00	-9.71706936612998894987e+00       -4.967572e+01
9.74673964052728791785e+00	7.72464783893497042300e-01       -4.963569e+01
-8.33700148676600605313e+00	5.10735562648773822048e+00       -4.963321e+01
4.55108414049329113027e+00	-8.65177601138505281142e+00       -4.962067e+01
-1.17843321500712772121e+00	-9.69894694107176569275e+00       -4.956702e+01
-2.87867144542527952922e+00	9.33411353535715093699e+00       -4.954409e+01
-9.25207952992786708535e+00	3.12907460804692050260e+00       -4.953392e+01
4.21939242083046028853e+00	-8.80566196718959126599e+00       -4.950935e+01
-9.42342837992568327365e+00	2.51285563519466847993e+00       -4.939560e+01
9.16178515979966157090e+00	-3.31541809828702849217e+00       -4.930303e+01
-8.85834352108173028739e+00	4.05183033996508079611e+00       -4.928167e+01
7.34982517054552264568e+00	6.37988432771549085487e+00       -4.919930e+01
7.67627117677141601604e+00	5.98256393255456142555e+00       -4.919598e+01
-8.29535510720665136830e+00	5.06852925166831802528e+00       -4.908933e+01
-1.56173665495037239381e+00	9.59479576132745748396e+00       -4.908744e+01
4.57098615805549890467e+00	-8.57824663241622786813e+00       -4.907799e+01
6.59699249026716216804e+00	-7.13595288092564494775e+00       -4.905894e+01
-4.03577213517496602435e+00	-8.83879881222046748235e+00       -4.904379e+01
7.81655131936332203679e+00	-5.76330897738363390204e+00       -4.899498e+01
9.34559274374116100148e+00	2.62710082855584126094e+00       -4.895876e+01
-8.98249538654423496098e+00	3.66079899587624346680e+00       -4.888121e+01
4.89169815127652185538e+00	8.37406114919965460786e+00       -4.886468e+01
3.68068346888444963838e+00	-8.96895719365835830672e+00       -4.883269e+01
-6.82370288647147749117e+00	6.87560217565396225581e+00       -4.875629e+01
-4.81610165884018037730e+00	-8.39216568110845173578e+00       -4.864952e+01
9.14960942902324525505e+00	-3.14521828617939647188e+00       -4.864175e+01
-9.65876145450720891006e+00	4.27236047321080114614e-01       -4.857498e+01
4.15673360056862861711e+00	8.71886944706065492028e+00       -4.848644e+01
3.44516335913420146397e+00	9.02079330534387047180e+00       -4.845981e+01
-1.75145852617831976339e+00	-9.49457816659488607058e+00       -4.844519e+01
4.78839220860931469304e+00	-8.38272443738666339641e+00       -4.843726e+01
-9.34219791146594502607e+00	2.39787572146545446827e+00       -4.835111e+01
-9.17294646873492247607e+00	-2.97829131096398835865e+00       -4.834446e+01
9.43399928282264710333e+00	1.99922892532180185299e+00       -4.833651e+01
-3.17715518920396799984e+00	-9.09563083814574646624e+00       -4.825028e+01
7.16842927909937444042e+00	6.43068291435212291418e+00       -4.820791e+01
7.18041558748022090697e+00	-6.39025448993669975550e+00       -4.803474e+01
-8.80312932157824512558e+00	3.85801202295737466486e+00       -4.802755e+01
-3.70819211317269159522e+00	8.86646785764790834605e+00       -4.802035e+01
3.10416537108946499757e+00	9.08749138570598979925e+00       -4.794705e+01
2.67959472627449812876e+00	9.21670600983393129013e+00       -4.790183e+01
-9.53986243931493937964e+00	-1.03446608146583951537e+00       -4.787742e+01
-1.54390415750189857746e+00	-9.46958748920194537391e+00       -4.786624e+01
1.38086262157941419559e+00	9.49248202473902402687e+00       -4.784488e+01
-9.02487996135825731869e+00	3.22283832780436885201e+00       -4.775545e+01
-7.43866374769325933158e-01	9.54434212248029112402e+00       -4.766178e+01
8.30596640745115699644e+00	4.76000454394478644815e+00       -4.766124e+01
3.83876217521079343697e+00	8.76458593815321407305e+00       -4.761491e+01
-1.96317901292917262879e-02	-9.56523474490003700055e+00       -4.758493e+01
-9.48446707018773338405e+00	-1.15963378459524912856e+00       -4.748781e+01
7.18664464437991856727e+00	6.29340242977874719799e+00       -4.746526e+01
7.10616531495483805259e+00	6.37467347965086439388e+00       -4.740490e+01
-7.06076331839263282575e+00	-6.41768438949797381810e+00       -4.735840e+01
6.30360930610803293916e+00	-7.15974230009287460064e+00       -4.733658e+01
6.86928606777311134834e+00	-6.58706343494931090277e+00       -4.712612e+01
-1.31416263161856838870e+00	-9.41914080020479360655e+00       -4.706150e+01
8.72774137151966478143e+00	-3.77680729420233873839e+00       -4.705675e+01
2.62702530103187248400e+00	9.13767981461851874769e+00       -4.703710e+01
-8.96292702633010485158e+00	3.16870537621942727213e+00       -4.702525e+01
9.50219632382276557792e+00	-2.50919886898033461797e-01       -4.701522e+01
6.40200105549039655273e+00	-7.01505269835008693491e+00       -4.693617e+01
6.16308826264940368134e+00	-7.21974327649235636528e+00       -4.689205e+01
8.03376059646116402746e+00	-5.00906460050734381184e+00       -4.665390e+01
-4.67054289086178187063e-01	-9.42080725045198796863e+00       -4.632275e+01
-9.24152856045023085585e+00	-1.85254776741639437532e+00       -4.625677e+01
3.23752182652656017581e+00	8.84145282955184619311e+00       -4.616429e+01
-6.50281935070214256456e+00	6.80011304178160536082e+00       -4.610198e+01
1.77706233781528899485e+00	-9.23933061110161446550e+00       -4.609947e+01
-3.20277379894319391695e+00	-8.84166215291061341475e+00       -4.605425e+01
-8.01931184447723310882e+00	-4.91142216712803048040e+00       -4.605359e+01
3.40231966206783820184e+00	-8.76190453344289821302e+00       -4.601125e+01
-6.38128960121139598982e+00	6.90108647852915346732e+00       -4.601080e+01
-3.34509436545008531638e-02	9.39602125933527965174e+00       -4.598104e+01
5.35370113511674095008e+00	-7.72050701970005004426e+00       -4.597205e+01
-5.84030267580040618469e+00	7.35342237876975168831e+00       -4.592886e+01
-7.69715159416459737685e+00	5.37489357941837386790e+00       -4.590569e+01
-2.37508128642224880522e+00	9.07160591195481025295e+00       -4.580540e+01
-7.79849014027216203004e+00	-5.20261365425051280909e+00       -4.577970e+01
7.16952527941596695626e+00	-6.03714890074156951272e+00       -4.576251e+01
-2.74248827021103291912e+00	-8.95208013355787102228e+00       -4.566837e+01
-2.17348130085317681193e+00	9.09789400559676586511e+00       -4.558573e+01
9.33747445306838663726e+00	-1.83209292033343462691e-01       -4.544887e+01
2.06404121344986757336e+00	-9.10272670818070928078e+00       -4.539783e+01
5.22741924058573026457e+00	-7.72653073826410352609e+00       -4.535047e+01
2.55535581372275721890e-01	-9.32498453623398759760e+00       -4.534819e+01
9.29930936391405182917e+00	6.96939850364537760719e-01       -4.531932e+01
-3.40075605906125577604e+00	-8.67126445927810607373e+00       -4.521586e+01
6.09454152210912969423e+00	-7.03311369726710378103e+00       -4.514194e+01
3.08299577263131396876e+00	8.75517495734969841692e+00       -4.491685e+01
-7.63589352732467752105e+00	5.27499049309042966627e+00       -4.490407e+01
-5.30941703130097319985e+00	-7.60679315334181360697e+00       -4.486448e+01
1.83791631435677182971e+00	-9.08022696379292248992e+00       -4.475211e+01
1.15619679206155723250e+00	9.17536396307541757267e+00       -4.459992e+01
-7.93572609990184574258e+00	-4.74141799941507890992e+00       -4.456627e+01
-8.49090225784753727112e+00	3.61095136700506902372e+00       -4.440507e+01
-2.95842879611902542791e+00	8.73743795880001705711e+00       -4.438544e+01
-8.43423077619011962724e+00	-3.71231471701697612886e+00       -4.429664e+01
8.96595534827877749251e+00	-2.07648929319273545246e+00       -4.418796e+01
1.08568750437220340466e+00	-9.13811255681507006443e+00       -4.417979e+01
8.14607646080684055789e+00	-4.25978744424516975187e+00       -4.409005e+01
-2.24885979780458589161e+00	-8.90649546705416739201e+00       -4.402939e+01
2.26032519426327960232e-01	9.17902505735571239143e+00       -4.399067e+01
-7.52273459978963998651e+00	-5.25743547335705851964e+00       -4.395396e+01
9.14883408466545589022e+00	6.31695673424990777889e-01       -4.388798e+01
2.48483730501724675577e+00	8.82465178645230530208e+00       -4.386232e+01
-6.28569960345392875212e+00	6.66919582213158079753e+00       -4.383197e+01
8.62741590910543898474e+00	3.07208376631417134917e+00       -4.377288e+01
-1.94958065343905051492e+00	8.94333062688776792015e+00       -4.372989e+01
-1.67774786282521981562e+00	8.99778874142868545505e+00       -4.372540e+01
5.92787923974387176429e+00	-6.97349676748317381936e+00       -4.372258e+01
5.68876516204021243084e+00	7.16770179724809164412e+00       -4.370688e+01
3.43107439747658338192e+00	-8.48066565540712424820e+00       -4.368486e+01
2.67847399589287427091e+00	-8.74714438967755825161e+00       -4.368126e+01
-7.05924059683552052036e+00	-5.81583694951905538773e+00       -4.366630e+01
8.87209420787115909945e+00	2.21912367732280513266e+00       -4.365716e+01
1.26215398252176225213e+00	-9.05368207568759686410e+00       -4.361897e+01
