# nu h lw logL logPrior
1.049878525614552132e+02 4.775584259756644201e+01 3.988340297187559891e+00 -4.335873678430309155e+03 0.000000000000000000e+00
1.101981793011353119e+02 9.921875688861621256e+01 6.761486562243803178e+00 -4.333852688981287429e+03 0.000000000000000000e+00
1.093899128577167943e+02 3.078022658872331974e+01 3.204234751663259217e+00 -4.300018233821809190e+03 0.000000000000000000e+00
1.074654498076597235e+02 2.784105891610086303e+01 2.925675453328815401e+00 -4.288238293381320545e+03 0.000000000000000000e+00
1.174824059276435975e+02 8.723958727898761367e+01 6.014146945191008342e+00 -4.266980729293084551e+03 0.000000000000000000e+00
1.188187088888906686e+02 9.952766570083490194e+01 6.248006081674163603e+00 -4.257792396961828672e+03 0.000000000000000000e+00
1.156972092289238390e+02 8.145722112398640036e+01 5.785972523378275056e+00 -4.248028305106144217e+03 0.000000000000000000e+00
1.048829841643140384e+02 7.859181488056572107e+01 5.616174714499561738e+00 -4.216366784928908601e+03 0.000000000000000000e+00
1.157053720143576072e+02 2.576475160718106139e+01 2.723097370076460244e+00 -4.205226705104700159e+03 0.000000000000000000e+00
1.197868090486520458e+02 7.174859980196538345e+01 4.741135924810148339e+00 -4.183492551073016330e+03 0.000000000000000000e+00
1.179602763037390218e+02 2.409789234333159058e+01 2.734722584899977882e+00 -4.181837718255070286e+03 0.000000000000000000e+00
1.165753821401258250e+02 6.511858304817205578e+01 5.065147939931837762e+00 -4.177794541666059558e+03 0.000000000000000000e+00
1.096672271989317977e+02 4.763136463429947298e+01 4.309253411652681720e+00 -4.152701909033297852e+03 0.000000000000000000e+00
1.009755363752559418e+02 9.756802396570195413e+01 6.153060198073736942e+00 -4.140744745043984949e+03 0.000000000000000000e+00
1.135932491426039377e+02 6.186824473915260825e+01 4.994734268411280986e+00 -4.093100171880095331e+03 0.000000000000000000e+00
1.119837836707926613e+02 3.393979694282746351e+01 3.510226388674551057e+00 -4.075043583286047578e+03 0.000000000000000000e+00
1.013543697491189590e+02 1.186926156153031364e+01 1.771310223995615107e+00 -4.061158177681621055e+03 0.000000000000000000e+00
1.163281210901115941e+02 4.301215717867906818e+01 3.918231183820268804e+00 -4.056864912693772567e+03 0.000000000000000000e+00
1.184266671984419901e+02 6.206782368750116774e+01 4.901732057100747220e+00 -4.048887664156236951e+03 0.000000000000000000e+00
1.088531129340485109e+02 3.291460865756891252e+01 3.409145591944861220e+00 -4.043953568838377578e+03 0.000000000000000000e+00
1.115248008217017315e+02 5.842506639530326140e+01 4.981283475391796500e+00 -4.039359773531230530e+03 0.000000000000000000e+00
1.023529725879144081e+02 9.137211049806387564e+01 6.299087265990860551e+00 -4.027281097544060685e+03 0.000000000000000000e+00
1.140650001675672627e+02 8.744987449790349388e+01 6.267213395649103624e+00 -3.996586610772707445e+03 0.000000000000000000e+00
1.002502152605541141e+02 9.096224153530442891e+01 5.612904273025659307e+00 -3.973851625381465510e+03 0.000000000000000000e+00
1.159631947086551804e+02 6.856123310026909223e+01 5.315167975060230532e+00 -3.973490949288446245e+03 0.000000000000000000e+00
1.134119849653756376e+02 7.663041574957794921e+01 5.826993953372630486e+00 -3.963940875319761744e+03 0.000000000000000000e+00
1.045455463836530612e+02 6.429576404282275348e+01 5.066814536951694592e+00 -3.926219798952902693e+03 0.000000000000000000e+00
1.019272038687024775e+02 9.678979302450009925e+00 1.588773697484111125e+00 -3.913051051229364930e+03 0.000000000000000000e+00
1.056701713921944759e+02 1.967559309913948340e+01 2.318910098440960965e+00 -3.890079196063064046e+03 0.000000000000000000e+00
1.190783772295100675e+02 8.791450448306062526e+01 5.925378901275367483e+00 -3.869769270340256298e+03 0.000000000000000000e+00
1.002006404404996402e+02 8.285075501027560563e+01 5.323721469136344808e+00 -3.866822890603692940e+03 0.000000000000000000e+00
1.019197325405367991e+02 6.745711590471738361e+01 5.313792644089096129e+00 -3.835843583276572190e+03 0.000000000000000000e+00
1.108845568781824653e+02 9.114410324860244828e+01 6.733981369143139162e+00 -3.832064814179372206e+03 0.000000000000000000e+00
1.057664766001091721e+02 8.098607085689306473e+01 5.963386966876439210e+00 -3.827257846306254578e+03 0.000000000000000000e+00
1.093986489143189118e+02 7.955462702777374773e+01 6.154199788317610498e+00 -3.821507234133046950e+03 0.000000000000000000e+00
1.037504165991973082e+02 5.728260560119377232e+01 4.808206627009531609e+00 -3.810719417779346259e+03 0.000000000000000000e+00
1.160004001634072210e+02 8.830039608713254040e+01 6.369209940659242619e+00 -3.795781565272414809e+03 0.000000000000000000e+00
1.016999179054551945e+02 3.335067625047129525e+01 3.487321290955088138e+00 -3.789812145487631369e+03 0.000000000000000000e+00
1.158344434805412675e+02 6.556089295322237831e+01 5.256564332964579478e+00 -3.788975480497703757e+03 0.000000000000000000e+00
1.155149648697855156e+02 8.652720582430815455e+01 6.293063787350674509e+00 -3.786804931478097387e+03 0.000000000000000000e+00
1.169631082620682747e+02 2.950407169988012157e+01 3.209496319480899196e+00 -3.772618550395168313e+03 0.000000000000000000e+00
1.082168790790418598e+02 8.613665427202599290e+01 6.431315613111817875e+00 -3.768984254048062212e+03 0.000000000000000000e+00
1.126152268472529130e+02 1.882910683669832608e+01 2.476449016414856263e+00 -3.746682313341391364e+03 0.000000000000000000e+00
1.023495576791135306e+02 7.783330107502615647e+01 5.885120795075082789e+00 -3.741748182569329401e+03 0.000000000000000000e+00
1.092657244761119273e+02 6.455747811840282679e+01 5.436796995874868088e+00 -3.736113608189773458e+03 0.000000000000000000e+00
1.019287283597162173e+02 5.217438407575649251e+01 4.609453316921861443e+00 -3.735859308152935228e+03 0.000000000000000000e+00
1.104768130981894672e+02 2.143699261495915920e+01 2.719459470383035260e+00 -3.732580099453291950e+03 0.000000000000000000e+00
1.036609446629814926e+02 5.601402114477565419e+01 4.790266134941296272e+00 -3.724108498007359685e+03 0.000000000000000000e+00
1.105239662271538634e+02 8.570246248553466728e+01 6.577528776796064847e+00 -3.689278580604523995e+03 0.000000000000000000e+00
1.130363520421939540e+02 9.562665456422674026e+01 6.950600096110411741e+00 -3.680409102296545825e+03 0.000000000000000000e+00
1.083572029164033665e+02 8.636184137012303097e+01 6.516708798166982675e+00 -3.676479370896225191e+03 0.000000000000000000e+00
1.053396449580680212e+02 4.932946635409523140e+01 4.351261182597753852e+00 -3.667489781799446064e+03 0.000000000000000000e+00
1.116414581983272569e+02 6.791230338149016177e+01 5.708131208655715660e+00 -3.639523270397430224e+03 0.000000000000000000e+00
1.000981689915987403e+02 8.976307453902784061e+01 5.673404452795678843e+00 -3.623404232151031465e+03 0.000000000000000000e+00
1.178557682852780886e+02 8.576890532212436824e+01 6.298087491318373310e+00 -3.622680429980370718e+03 0.000000000000000000e+00
1.047940885599440435e+02 8.183134161188391431e+01 6.123384128736848453e+00 -3.616116392409763648e+03 0.000000000000000000e+00
1.080747250471823975e+02 2.966406055234504535e+01 3.309942130251772419e+00 -3.595817979891904997e+03 0.000000000000000000e+00
1.197881249049331842e+02 7.665278421068153136e+01 5.280092033172464561e+00 -3.557506354214990552e+03 0.000000000000000000e+00
1.119566676701570316e+02 3.353712551195075520e+01 3.701992338815869754e+00 -3.533611011389335545e+03 0.000000000000000000e+00
1.145423899542947481e+02 7.758093565995474705e+01 6.058316096919242888e+00 -3.528694757733283495e+03 0.000000000000000000e+00
1.143385042225476838e+02 5.210153144035042772e+01 4.671408466315031482e+00 -3.524342402803292316e+03 0.000000000000000000e+00
1.131812382827697547e+02 4.508232920739374094e+01 4.375823298384935889e+00 -3.510622301112265632e+03 0.000000000000000000e+00
1.154474375302036009e+02 8.788771654928569887e+01 6.567837696043004492e+00 -3.492320377997994001e+03 0.000000000000000000e+00
1.022952596910937899e+02 7.188618154487677714e+01 5.789356702386764475e+00 -3.450191301650867445e+03 0.000000000000000000e+00
1.039567515581519928e+02 7.801747033686748978e+01 6.083273914827489470e+00 -3.441315851392239438e+03 0.000000000000000000e+00
1.108694825934389883e+02 4.101015584796950719e+01 4.282227673193764517e+00 -3.415914057855594820e+03 0.000000000000000000e+00
1.046640153446689681e+02 1.885174787844434263e+01 2.362872976251106927e+00 -3.397337122063649986e+03 0.000000000000000000e+00
1.079155960918041757e+02 8.950440361003302314e+01 6.850045066134390126e+00 -3.393413123704007830e+03 0.000000000000000000e+00
1.186957923715693397e+02 5.752550234801767459e+01 4.974647283406145704e+00 -3.388095612626936600e+03 0.000000000000000000e+00
1.042371415462302053e+02 9.070411040349337384e+01 6.735695216572455735e+00 -3.380850363113696403e+03 0.000000000000000000e+00
1.045609719634638850e+02 3.795374023360847815e+01 3.793392875728350599e+00 -3.379549766268515668e+03 0.000000000000000000e+00
1.173083877817283280e+02 3.640760379686990689e+01 3.856777765024195670e+00 -3.373748221348717834e+03 0.000000000000000000e+00
1.176399013795130770e+02 9.589378780136908631e+01 6.953476795723921633e+00 -3.372280129845107695e+03 0.000000000000000000e+00
1.125398645980594523e+02 9.826349917830776803e+01 7.368159454561828525e+00 -3.370028946298642040e+03 0.000000000000000000e+00
1.013239867152327633e+02 4.146318556125255128e+01 4.120166969653117128e+00 -3.363176565838973602e+03 0.000000000000000000e+00
1.089636673910543294e+02 3.139201487724785267e+01 3.591893950088136389e+00 -3.344355297451362730e+03 0.000000000000000000e+00
1.128066666070806860e+02 8.336369661340086168e+01 6.669281405793137552e+00 -3.314759831425240918e+03 0.000000000000000000e+00
1.118890792983240914e+02 2.803143295991837647e+01 3.406118727216193687e+00 -3.309423095924124027e+03 0.000000000000000000e+00
1.076278467967133139e+02 9.756113407485901234e+01 7.327952274378517927e+00 -3.263594136337647797e+03 0.000000000000000000e+00
1.085825895678581929e+02 5.745891960174954960e+01 5.309988384390817551e+00 -3.250865959593480511e+03 0.000000000000000000e+00
1.196789825726440029e+02 3.467372767586814319e+01 3.445037796553037435e+00 -3.235495329713671708e+03 0.000000000000000000e+00
1.114288305905903655e+02 6.329889364686942343e+01 5.750345369084752356e+00 -3.230146472252447438e+03 0.000000000000000000e+00
1.033585585686135602e+02 9.321658633773861879e+01 7.004030941641580021e+00 -3.216055538718555908e+03 0.000000000000000000e+00
1.091826661570753743e+02 8.715121521696828211e+01 6.990486945733290547e+00 -3.207026715107879227e+03 0.000000000000000000e+00
1.067151563546881761e+02 8.450486323753278839e+01 6.652575841127460698e+00 -3.206662049798489079e+03 0.000000000000000000e+00
1.036251801081003237e+02 8.031347202444899835e+01 6.404947724312088475e+00 -3.187412550455187557e+03 0.000000000000000000e+00
1.178900909771138856e+02 5.370136955683353364e+00 1.174715064065668280e+00 -3.187154680044374345e+03 0.000000000000000000e+00
1.003156724487437117e+02 7.711869611788205248e+01 5.610005759056645225e+00 -3.181195481476501300e+03 0.000000000000000000e+00
1.136804985468613722e+02 5.649972085853978854e+01 5.217668569033158121e+00 -3.175998318191295766e+03 0.000000000000000000e+00
1.149392262033791638e+02 4.793360980774309610e+01 4.588774133628335861e+00 -3.167774772188665793e+03 0.000000000000000000e+00
1.008435408414069627e+02 9.217622476480924831e+01 6.554139845489803662e+00 -3.166254723441816168e+03 0.000000000000000000e+00
1.139932635342686211e+02 5.127138574112686342e+01 4.871130376046746591e+00 -3.165103184515872272e+03 0.000000000000000000e+00
1.140157111945193549e+02 6.371196909323817437e+01 5.613205709673538379e+00 -3.165069671211717832e+03 0.000000000000000000e+00
1.110128723282172132e+02 6.280795302551717896e+01 5.789014046176016670e+00 -3.153438831135048531e+03 0.000000000000000000e+00
1.167266935950136144e+02 8.980698019164178447e+01 6.933832794993826099e+00 -3.148385298971875727e+03 0.000000000000000000e+00
1.088624381700762171e+02 3.805048448788731719e+01 4.172288467246234589e+00 -3.133561515007056187e+03 0.000000000000000000e+00
1.106318750143163925e+02 8.986651988718271866e+01 7.274552058425755696e+00 -3.107902618706923931e+03 0.000000000000000000e+00
1.109390844234219458e+02 4.390154715009125397e+01 4.663420087878493270e+00 -3.104504840982658607e+03 0.000000000000000000e+00
1.124972772439554234e+02 7.283535052678153932e+01 6.336907386342560677e+00 -3.089645722873863178e+03 0.000000000000000000e+00
1.158372009693385394e+02 8.731229920059216454e+01 6.890062696036491907e+00 -3.075775149567962217e+03 0.000000000000000000e+00
1.114694294632845413e+02 3.734189983679739555e+01 4.229527832110001384e+00 -3.073734693695609167e+03 0.000000000000000000e+00
1.193544501251933383e+02 1.813964195148225400e+01 2.505705166800221040e+00 -3.068498469019265031e+03 0.000000000000000000e+00
1.169209341608212043e+02 2.214310913601548592e+01 2.925124454978444977e+00 -3.059415286743038450e+03 0.000000000000000000e+00
1.121548984715212072e+02 6.684286147773251230e+01 6.056100006998352825e+00 -3.059411179949265716e+03 0.000000000000000000e+00
1.116301464175723765e+02 3.364768314031321950e+01 3.979015304779728091e+00 -3.040590118704511042e+03 0.000000000000000000e+00
1.136858203969419350e+02 7.630158097963459340e+01 6.456291466305772886e+00 -3.039584995599044760e+03 0.000000000000000000e+00
1.195276992032217436e+02 8.659576801822201730e+01 6.270123419642691154e+00 -3.025891855304817000e+03 0.000000000000000000e+00
1.044474785401111347e+02 4.704132581259683832e+01 4.594260655712425923e+00 -3.022168771791379640e+03 0.000000000000000000e+00
1.132103749115165527e+02 9.200100019414452390e+01 7.353971153676989836e+00 -3.012027646260628899e+03 0.000000000000000000e+00
1.182989405079643888e+02 9.426522459467896908e+01 7.092295297049679981e+00 -3.008405420966279507e+03 0.000000000000000000e+00
1.168914766021097336e+02 1.512714202256585061e+01 2.314010150729007620e+00 -3.004966621516810392e+03 0.000000000000000000e+00
1.055264056353629769e+02 9.857389037236754348e+01 7.475532033301008461e+00 -3.002364460855423204e+03 0.000000000000000000e+00
1.067065148018033653e+02 7.576808418676837675e+01 6.403877154738024657e+00 -2.967265438743883351e+03 0.000000000000000000e+00
1.076893397911120900e+02 2.481385417227104284e+01 3.189401936051387665e+00 -2.963695906596528403e+03 0.000000000000000000e+00
1.185584319310998751e+02 6.815425806630670991e+01 5.856990639230431839e+00 -2.950851617409218306e+03 0.000000000000000000e+00
1.040583459846551335e+02 6.711206031384054427e+01 5.886809418719212594e+00 -2.946403840196640431e+03 0.000000000000000000e+00
1.081898503296400378e+02 5.893214995827372604e+01 5.601098550588635483e+00 -2.943458602602704559e+03 0.000000000000000000e+00
1.088145323877000834e+02 4.650407774503923974e+01 4.873869728175271199e+00 -2.936513108021669723e+03 0.000000000000000000e+00
1.192348274646488591e+02 4.122064898425811919e+01 4.208378947363921263e+00 -2.927406111865920138e+03 0.000000000000000000e+00
1.139144984807272181e+02 6.114385164131300598e+01 5.667466007611276169e+00 -2.924169757961104096e+03 0.000000000000000000e+00
1.072924320286674629e+02 4.661793073842352442e+01 4.760682068416588919e+00 -2.923231793002983068e+03 0.000000000000000000e+00
1.125219513240325853e+02 3.758490112775569258e+01 4.292566553419709940e+00 -2.919329045913853861e+03 0.000000000000000000e+00
1.143843848720814407e+02 4.294025569462072411e+01 4.452064399987724741e+00 -2.917227689577569890e+03 0.000000000000000000e+00
1.008347883728970658e+02 2.417444255490101668e+01 3.094620483501330455e+00 -2.906918856411925390e+03 0.000000000000000000e+00
1.082309082495546306e+02 9.325513695913232937e+01 7.532866699808959510e+00 -2.906093896869128912e+03 0.000000000000000000e+00
1.078823008745249581e+02 8.695436762428758470e+01 7.178086267076192684e+00 -2.904004370646162897e+03 0.000000000000000000e+00
1.057081704231789843e+02 7.888751664137393504e+01 6.566822729194461417e+00 -2.898839010127308029e+03 0.000000000000000000e+00
1.021473811871696711e+02 2.620573386516269920e+01 3.402173656283880909e+00 -2.894922992855274970e+03 0.000000000000000000e+00
1.141755085257679951e+02 4.267724620081463627e+01 4.475123569443567817e+00 -2.888625092824566309e+03 0.000000000000000000e+00
1.039405761880678511e+02 9.418284881169488187e+01 7.372547582618058648e+00 -2.883456562335272793e+03 0.000000000000000000e+00
1.074449708979557130e+02 2.481212794305705316e+01 3.216520622256695550e+00 -2.873858758819353170e+03 0.000000000000000000e+00
1.162668718150867164e+02 3.886287231448339696e+01 4.233997174502098559e+00 -2.873084348293883522e+03 0.000000000000000000e+00
1.086379909205092247e+02 9.970382414356264178e+01 7.935245348233098461e+00 -2.868816416850558653e+03 0.000000000000000000e+00
1.172103342916025071e+02 2.748668305377958987e+01 3.476522009490728315e+00 -2.860819653920958899e+03 0.000000000000000000e+00
1.127293339170363566e+02 9.055416577888962593e+01 7.490188365503879453e+00 -2.860384339400116914e+03 0.000000000000000000e+00
1.198744765368215610e+02 7.643721460026287673e+01 5.773084481020400283e+00 -2.834384618560139643e+03 0.000000000000000000e+00
1.045768264237930794e+02 8.566799348798181768e+01 6.984856848244029415e+00 -2.831790495299628674e+03 0.000000000000000000e+00
1.166853279878617116e+02 5.706759679526172846e+01 5.499074110363561196e+00 -2.800561097656289803e+03 0.000000000000000000e+00
1.136492899305800535e+02 2.798639939678336219e+01 3.507299775527381591e+00 -2.799581846765107002e+03 0.000000000000000000e+00
1.026713128359995437e+02 7.920792395985121459e+01 6.718486424216128405e+00 -2.789547194589566971e+03 0.000000000000000000e+00
1.004581459227165823e+02 3.181331568648661445e+01 3.560031632149817771e+00 -2.786324178069296977e+03 0.000000000000000000e+00
1.002067112326677432e+02 3.626478384480050465e+01 3.708732566786979934e+00 -2.777885380706777141e+03 0.000000000000000000e+00
1.188167703490795759e+02 8.183404731061062876e+01 6.625696981189367563e+00 -2.765619870070481284e+03 0.000000000000000000e+00
1.183874577956961929e+02 6.644745621987851791e+01 5.977989766011933881e+00 -2.760641149259261965e+03 0.000000000000000000e+00
1.162617521040461384e+02 7.691373267642498490e+01 6.663183514749790426e+00 -2.760524608121074380e+03 0.000000000000000000e+00
1.128488842676807877e+02 9.108300135263499442e+01 7.627606805997178441e+00 -2.759708898642506028e+03 0.000000000000000000e+00
1.014685256352602636e+02 8.440578165549712963e+00 1.723579225766419087e+00 -2.744844504608750867e+03 0.000000000000000000e+00
1.136309331044263189e+02 8.735965092037628210e+01 7.377353339504917784e+00 -2.740765058402788782e+03 0.000000000000000000e+00
1.028669018390459087e+02 9.386211037417744762e+01 7.513738616045152696e+00 -2.731746146400414545e+03 0.000000000000000000e+00
1.087443789416178674e+02 9.902371829713941054e+01 8.082951780506192563e+00 -2.731017341534063235e+03 0.000000000000000000e+00
1.136501619974673929e+02 4.680931096390339974e+01 4.956271224981229295e+00 -2.717953104158827045e+03 0.000000000000000000e+00
1.076391465905486058e+02 9.366305829155574258e+01 7.731559378220415724e+00 -2.711248531854840166e+03 0.000000000000000000e+00
1.029374117506200292e+02 2.125997581951051529e+01 3.064754440844930983e+00 -2.675963884549317299e+03 0.000000000000000000e+00
1.094660414119632463e+02 8.728368214592963170e+01 7.591229901620875076e+00 -2.675409562396812362e+03 0.000000000000000000e+00
1.187476288751649491e+02 4.514394760232791981e+01 4.775074280145884309e+00 -2.670891475692048516e+03 0.000000000000000000e+00
1.113968832780535081e+02 2.316342442682924840e+01 3.364484341158079150e+00 -2.662303810249790331e+03 0.000000000000000000e+00
1.037971749956102485e+02 7.945566528928438288e+01 6.875014892766500019e+00 -2.652301984716783409e+03 0.000000000000000000e+00
1.116753272577661846e+02 9.717743908094286098e+01 8.168920420560283446e+00 -2.650273350793786449e+03 0.000000000000000000e+00
1.158828485822049998e+02 4.332206499900591012e+01 4.682059037366227194e+00 -2.645699843118919489e+03 0.000000000000000000e+00
1.001988079217341721e+02 2.742727298334551378e+01 3.201083645423601354e+00 -2.637859005477851042e+03 0.000000000000000000e+00
1.139218470534221268e+02 5.987395013394577603e+01 5.862447086945164365e+00 -2.634795051544994749e+03 0.000000000000000000e+00
1.175261989581839259e+02 6.988287007115080485e+01 6.405429832340979956e+00 -2.627078273758836076e+03 0.000000000000000000e+00
1.082719625485721053e+02 3.465834021749224547e+01 4.228522676901875776e+00 -2.621916682652172312e+03 0.000000000000000000e+00
1.048782214893463163e+02 6.137067675233603126e+01 5.809970701382566105e+00 -2.618923102169863341e+03 0.000000000000000000e+00
1.090728473742172611e+02 8.557391110864348605e+01 7.555283218768400921e+00 -2.612087115197989988e+03 0.000000000000000000e+00
1.011555749233309172e+02 4.449545384322496488e+01 4.765262257956496050e+00 -2.605431888592623181e+03 0.000000000000000000e+00
1.121181544930543339e+02 7.432035744720283788e+01 6.962087371200740726e+00 -2.600687504312184501e+03 0.000000000000000000e+00
1.080053132317173805e+02 7.664989181304299848e+01 6.976213572670656227e+00 -2.599329135961315842e+03 0.000000000000000000e+00
1.155414582251225681e+02 8.501937855919079823e+01 7.309647381152781342e+00 -2.593136784919486217e+03 0.000000000000000000e+00
1.168696376199640952e+02 7.031789452590163592e+01 6.492323891641393452e+00 -2.587755151105097866e+03 0.000000000000000000e+00
1.126755509704235578e+02 9.949994559553327633e+01 8.324924826608558703e+00 -2.581005447297590763e+03 0.000000000000000000e+00
1.198378827363677033e+02 3.285051725088501939e+01 3.618703990161808992e+00 -2.579611136455892847e+03 0.000000000000000000e+00
1.136299420736806240e+02 4.690775144648465300e+01 5.089737683527619794e+00 -2.579498530117247356e+03 0.000000000000000000e+00
1.117061188617560958e+02 4.732361313584888762e+01 5.337296176312389839e+00 -2.554907885836467358e+03 0.000000000000000000e+00
1.043848821231871113e+02 8.857177329162277601e+01 7.473876669226349634e+00 -2.554516539823290714e+03 0.000000000000000000e+00
1.069754348144176959e+02 4.042095111218327474e+01 4.587079267820890038e+00 -2.554373739647280217e+03 0.000000000000000000e+00
1.084276935394252348e+02 4.029689404857947466e+01 4.724766851727189021e+00 -2.553398557928395348e+03 0.000000000000000000e+00
1.095745886427649651e+02 8.495690534345490619e+01 7.635993481805284588e+00 -2.552109079008127992e+03 0.000000000000000000e+00
1.172953622273471979e+02 9.289304854569553527e+01 7.716218548767952434e+00 -2.552013498471134881e+03 0.000000000000000000e+00
1.064792898273622228e+02 2.177083312805752513e+01 3.044714367863126547e+00 -2.545787388822654975e+03 0.000000000000000000e+00
1.046306775751036469e+02 1.581128954808193043e+01 2.384092830011804054e+00 -2.542048264227147229e+03 0.000000000000000000e+00
1.115038324281828039e+02 1.952416376647214458e+00 7.042654612927718993e-01 -2.532022764986391849e+03 0.000000000000000000e+00
1.173296234857749312e+02 8.503265070631756828e+01 7.344614133799574951e+00 -2.529458522025691309e+03 0.000000000000000000e+00
1.013418248763442477e+02 3.480336785615207873e+01 4.246941602910729863e+00 -2.508363776362979479e+03 0.000000000000000000e+00
1.109445484047729167e+02 7.910485125485909919e+01 7.409576392041689274e+00 -2.504715361542766004e+03 0.000000000000000000e+00
1.187442408848395559e+02 9.850584088483566347e+01 7.750534675312266586e+00 -2.503887449876248866e+03 0.000000000000000000e+00
1.073029523829785319e+02 9.525554054424684125e+01 8.070666152033744822e+00 -2.502642215266198946e+03 0.000000000000000000e+00
1.194739115799868614e+02 2.749885093529723079e+01 3.492483369828456752e+00 -2.500192826770189185e+03 0.000000000000000000e+00
1.031021911965676310e+02 5.609355898420812281e+01 5.735518789385269045e+00 -2.492153705984287626e+03 0.000000000000000000e+00
1.097222757717593140e+02 3.197791426188171471e+01 4.223513717358093444e+00 -2.489906094065187062e+03 0.000000000000000000e+00
1.159601978946005687e+02 9.486130958157262683e+01 7.981817207642967205e+00 -2.485662327583693695e+03 0.000000000000000000e+00
1.032068847520178281e+02 3.844815277986813840e+01 4.547936533366792489e+00 -2.483822151748196120e+03 0.000000000000000000e+00
1.090269372927295990e+02 9.779870891851061288e+01 8.406048682271098471e+00 -2.478809830533119111e+03 0.000000000000000000e+00
1.033814640545909640e+02 8.086295666103735869e+01 7.185462244687855105e+00 -2.473264310856413886e+03 0.000000000000000000e+00
1.115865289402033795e+02 7.636517880298744387e+01 7.281996480360926505e+00 -2.471883956854718690e+03 0.000000000000000000e+00
1.190057657194543168e+02 6.333899958936125074e+01 5.950056149882505530e+00 -2.470882851523140744e+03 0.000000000000000000e+00
1.112369053340470799e+02 7.416278673902854734e+01 7.171606972540054414e+00 -2.466360992551709387e+03 0.000000000000000000e+00
1.087231310626483776e+02 8.309322834564510174e+01 7.595795940985960115e+00 -2.463747400946042490e+03 0.000000000000000000e+00
1.158560783972821469e+02 7.754339974993439455e+01 7.056358523827181095e+00 -2.463702626568358028e+03 0.000000000000000000e+00
1.056961278593432354e+02 4.393434490591202746e+01 4.801785402739289665e+00 -2.458750438693431988e+03 0.000000000000000000e+00
1.168210881859129984e+02 8.260766016441840520e+01 7.346574385631576831e+00 -2.453926475151381055e+03 0.000000000000000000e+00
1.014480146749172746e+02 3.932570612765913864e+01 4.630075659664028898e+00 -2.451917872780764810e+03 0.000000000000000000e+00
1.020395321945130007e+02 1.073545874857520133e+01 2.138294376763095528e+00 -2.451593296986767200e+03 0.000000000000000000e+00
1.065833209916003170e+02 4.660092318055924920e+01 5.081498157567694740e+00 -2.451263926785791227e+03 0.000000000000000000e+00
1.182481173360745146e+02 6.845641197011872237e+01 6.456387311882984648e+00 -2.446551487268627625e+03 0.000000000000000000e+00
1.067231662111333463e+02 8.317359436620121471e+01 7.429222551391964302e+00 -2.441037838640946120e+03 0.000000000000000000e+00
1.002648527071686999e+02 5.704682359677902070e+01 5.281183746233018894e+00 -2.424505116980589719e+03 0.000000000000000000e+00
1.058509824577870262e+02 6.051528853100968064e+01 5.992297019980420636e+00 -2.421746603026389948e+03 0.000000000000000000e+00
1.133108969677929849e+02 9.320017243423120590e+01 8.179054667735915274e+00 -2.419931152427472625e+03 0.000000000000000000e+00
1.078615186791502936e+02 1.889776928857082083e+01 2.974189900591771352e+00 -2.414198309927651280e+03 0.000000000000000000e+00
1.123918330735079678e+02 3.568603395769197562e+01 4.576621964604778547e+00 -2.407181561191325727e+03 0.000000000000000000e+00
1.154257748601390716e+02 5.463198983120318708e+00 1.224930870761075541e+00 -2.406519463555245238e+03 0.000000000000000000e+00
1.093830270075071525e+02 6.955056544909339777e+01 6.940566394726609190e+00 -2.399249641892301497e+03 0.000000000000000000e+00
1.169776599139387940e+02 6.508020665040487529e+01 6.419253022955439647e+00 -2.397001115195627790e+03 0.000000000000000000e+00
1.026891989422020259e+02 2.937134446541994492e+01 3.972520131481482419e+00 -2.396234669441569167e+03 0.000000000000000000e+00
1.189623794112157071e+02 2.317943109159782722e+01 3.388328525408587755e+00 -2.377638923998630162e+03 0.000000000000000000e+00
1.157778908572299912e+02 4.549695889158787310e+01 5.093030517261289525e+00 -2.367812429775773126e+03 0.000000000000000000e+00
1.055751450135846881e+02 9.791038300317305243e+01 8.303429512321333306e+00 -2.355813913779605173e+03 0.000000000000000000e+00
1.076415018872734066e+02 8.374514541438897197e+01 7.706028069485163279e+00 -2.345203884578391353e+03 0.000000000000000000e+00
1.054884790406020869e+02 8.730536159251069250e+01 7.721623022863748353e+00 -2.344792311196821629e+03 0.000000000000000000e+00
1.163166721323009511e+02 6.808483072269804381e+01 6.663854813581757242e+00 -2.343158792674646520e+03 0.000000000000000000e+00
1.046375041711457499e+02 3.381947707344933463e+01 4.132472247983139724e+00 -2.341560133798268907e+03 0.000000000000000000e+00
1.161856549258803710e+02 9.021887018987555962e+01 7.963373888076737295e+00 -2.334860363779936051e+03 0.000000000000000000e+00
1.019955977540241747e+02 9.763030957164630763e+01 8.143958563444138932e+00 -2.333540280974295456e+03 0.000000000000000000e+00
1.111847723586149641e+02 5.233324496079369226e+01 5.963301277682586665e+00 -2.330322337099529705e+03 0.000000000000000000e+00
1.140379126186955148e+02 5.357144510894131884e+01 5.777862634342871395e+00 -2.329351264248618008e+03 0.000000000000000000e+00
1.131776166973210849e+02 9.293399383866953656e+01 8.334985876165960761e+00 -2.327153344127338642e+03 0.000000000000000000e+00
1.114606677236941294e+02 9.349132741542854319e+01 8.503403217420604676e+00 -2.320026752122974358e+03 0.000000000000000000e+00
1.172963135759765265e+02 2.952351587591430615e+01 4.037500824338815519e+00 -2.315007282278081675e+03 0.000000000000000000e+00
