nu	h	lw	logL
1.00325482005698631838e+02	6.65545338624646944936e+01	2.64781072639463377350e-01       -7.409093e+07
1.07137531261889748180e+02	9.58120201059821567924e+01	6.66735213855582653508e-01       -9.622930e+06
1.07176626345560634945e+02	8.22286885695744729219e+01	8.08126728615029987779e-01       -3.967791e+06
1.02857295776454222391e+02	6.76547203331299300544e+01	7.43100964410944975214e-01       -3.467264e+06
1.10313470791749367095e+02	8.60032411750293164232e+01	8.95516438256199309720e-01       -3.255499e+06
1.09327741827612030079e+02	3.63392430113645943379e+01	6.20951484991076774200e-01       -1.774122e+06
1.01098571257760568187e+02	6.89740492460754239801e+00	2.21580807007467961434e-01       -1.428330e+06
1.12537710673932281225e+02	9.22187089072421031233e+01	1.22961631788213487937e+00       -1.421294e+06
1.18346208679199747849e+02	9.67642661965096522181e+01	1.49819467690458152376e+00       -8.834108e+05
1.01096495508147597775e+02	8.31897524429812023072e+01	2.14136037653267496950e+00       -2.442486e+05
1.10077341256328097074e+02	9.97083578523954088269e+01	2.46238616396035769895e+00       -2.434497e+05
1.09807579767063401732e+02	6.61177263030691477752e+01	2.51180025838351905776e+00       -1.314835e+05
1.11496229966693135793e+02	4.63419087409072716355e+01	2.02849263067910845493e+00       -1.266527e+05
1.01320765088786657770e+02	7.27841193753238968611e+01	2.73425327780876248340e+00       -1.191344e+05
1.05481735743092912116e+02	9.66705425373137074985e+01	2.50229637246757885549e+00       -1.189816e+05
1.00497869185780885459e+02	9.59693789817510918283e+01	3.12186040620792093492e+00       -1.138307e+05
1.13859361260909295765e+02	7.45405160256979542055e+01	2.62186368332316011021e+00       -8.770318e+04
1.05349704209684816192e+02	2.65186555339051537317e+01	1.16702174944282721647e+00       -8.345190e+04
1.08136206866417992956e+02	8.98246698745704463818e+01	3.85051722777903959738e+00       -8.020709e+04
1.01135500360324456892e+02	6.73825689965273539883e+01	3.45345790842526634279e+00       -7.923679e+04
1.18726400539108340126e+02	9.11395957901815449986e+01	4.06462155183179429940e+00       -7.823909e+04
1.02556111876712009234e+02	1.85684119624771568624e+01	1.73225881136203296862e+00       -7.352221e+04
1.19771090642509108193e+02	7.01380189612294344670e+01	3.64367504545583908993e+00       -7.313909e+04
1.07092613864197389262e+02	9.80413256189223716319e+01	3.89487455211034694358e+00       -7.306896e+04
1.01989020935137418178e+02	7.16171890896269331961e+01	3.78461976982086945043e+00       -7.182878e+04
1.10889211201615495384e+02	4.76767815205928613409e+01	3.29531742207019640034e+00       -7.132920e+04
1.12839750998565833129e+02	8.26564748490659297886e+01	3.73314548188782246996e+00       -6.970909e+04
1.01773811023667349218e+02	8.75294379724261517595e+01	4.65316396510195318115e+00       -6.607867e+04
1.00954779648518311319e+02	5.86770963402375969054e+01	4.27284138346295705446e+00       -6.503243e+04
1.00954293498919923877e+02	6.33218299494920922044e-01	6.55891475305227356074e+00       -6.502392e+04
1.09235453238058454417e+02	9.65630612674393873363e-01	9.25803796525655542382e+00       -6.497661e+04
1.16791584774587093420e+02	1.56250087165275486356e+00	9.02864187874843793224e+00       -6.488693e+04
