nu	h	lw	logL
1.16442331974702696584e+02	4.22442950453426746549e+01	6.31621469073796737437e-02       -2.221104e+09
1.12271126980035816700e+02	9.73492638943897077297e+01	1.26592220090045781689e-01       -1.465716e+09
1.12599696716924185580e+02	8.34024813772584678873e+01	2.71052340901637767168e-01       -1.094919e+08
1.19146556476952397929e+02	8.27085932939908872186e+01	4.46447468700629457317e-01       -2.406191e+07
1.13828185444304310181e+02	4.28729711725148447954e+01	3.55338811451664404739e-01       -1.263972e+07
1.10371510475581658284e+02	1.21616838791319228363e+01	2.66679264848378005937e-01       -2.496011e+06
1.10358356886572622102e+02	4.40280339520040229218e+01	7.26082120769959482587e-01       -1.626475e+06
1.18969028348052447086e+02	6.72890356258226063346e+01	9.87975698211078778854e-01       -1.487030e+06
1.10756684039999086622e+02	9.04817425522492726486e+01	1.22731992179098092777e+00       -1.411215e+06
1.11556475116808158532e+02	3.43293634715713906758e+01	6.67794313100694036933e-01       -1.278408e+06
1.11602778154103745578e+02	4.66317183702168946979e+01	8.44985665632368210254e-01       -1.162254e+06
1.15837777776386417372e+02	6.90461381206986146708e+01	1.08149582947196543081e+00       -1.013912e+06
1.14431363551754003538e+02	7.78783210684221103293e+01	1.31286192428181136549e+00       -6.450736e+05
1.15040671371260032174e+02	6.86246790597786002763e+01	1.18672100146181080937e+00       -6.169462e+05
1.16323703576054327868e+02	9.87635988592186748747e+01	1.79604303441181722967e+00       -4.603497e+05
1.17230652438858200526e+02	2.26661374872263330360e+01	7.34873980266945170392e-01       -4.417161e+05
1.14090250122477499417e+02	3.88993409795808418039e+01	9.91689818220614860422e-01       -4.161639e+05
1.13365209625074271571e+02	3.65787249624682075932e+01	1.28044050011259136213e+00       -2.120933e+05
1.12273736133936083093e+02	8.95966139984546856567e+01	2.84548040905941546086e+00       -1.340887e+05
1.15432871874214697527e+02	9.91155623900047686448e+01	2.51763794960870335160e+00       -1.230960e+05
1.10582982071263671742e+02	5.26235625618497593337e+01	2.45352838485069568719e+00       -1.068604e+05
1.13007027388882647756e+02	6.22411190002885987838e+01	2.48695280417441333398e+00       -1.018509e+05
1.19429262155502414089e+02	6.66704742126051286277e+01	2.86302566249647671981e+00       -9.655464e+04
1.19838030498767452059e+02	5.29391457668603635511e+01	2.38931374450885858352e+00       -9.448371e+04
1.19350087959911661528e+02	7.35013747033121092045e+01	3.10426881110719543599e+00       -9.383033e+04
1.18599385098643992364e+02	6.31675174786451023579e+01	2.95151110567389007855e+00       -9.297509e+04
1.12102864640764295245e+02	3.08126649502724383467e+01	1.97529373298808819115e+00       -8.765027e+04
1.17188947743640639487e+02	4.96757293450125629874e+01	2.50308610994991731502e+00       -8.551055e+04
1.10998981329168259435e+02	4.26037367507909792153e+01	2.58433934074397164693e+00       -8.389981e+04
1.15067360349900027927e+02	6.54718011089846072537e+01	2.09394705608071918235e+00       -8.349519e+04
1.16135293637728111094e+02	5.08270064632268514515e+01	2.20458853683212918639e+00       -7.968272e+04
1.17058347796126909657e+02	7.01540300230794855452e+01	3.21495129387981615210e+00       -7.628066e+04
1.18405550900893530297e+02	6.05492873470671071345e+01	3.49553091062966148073e+00       -7.416460e+04
1.10136682725866364763e+02	3.85333683429631363992e+01	2.94346448718194020344e+00       -7.238665e+04
1.19231301866530756683e+02	5.56988401411013445141e+00	1.05182869620161945079e+00       -7.166833e+04
1.11073473152236346095e+02	9.77729698825939834705e+01	4.79361813008453374607e+00       -6.884186e+04
1.19922224316130439092e+02	1.13709087564267044002e+01	1.66405906317358343038e+00       -6.831062e+04
1.11276817422125986923e+02	2.83798475650215529242e+01	2.87765709792444468462e+00       -6.641504e+04
1.17503642058467249853e+02	4.04322554675062448837e+01	3.03375665712274411590e+00       -6.629205e+04
1.14122543832132976149e+02	3.16348760934935091527e+00	8.49448564248806015087e+00       -6.489376e+04
1.13301247517806785936e+02	2.40770236590438369007e+00	4.60853408558088784019e+00       -6.451625e+04
1.17864973871065032540e+02	3.22401693229101837801e+00	3.24741605031130076142e+00       -6.446618e+04
1.17855594925325235067e+02	3.11481035900593239418e+00	2.38003974167640830473e+00       -6.438071e+04
1.19530661738302796948e+02	9.79329682631799869341e+00	5.26171134309762944525e+00       -6.428857e+04
1.13284943976796142806e+02	3.01586599489594853196e+00	4.57428095193751182990e+00       -6.427761e+04
1.11849572441066655415e+02	3.71843362978927771678e+00	2.71880318658853159519e+00       -6.416982e+04
1.16400968060475022980e+02	4.95998692870026225421e+00	5.25409247120301348133e+00       -6.383135e+04
1.11411243282022255130e+02	7.56716630753984809132e+00	4.57043765733661100370e+00       -6.366154e+04
1.18882810077240293367e+02	1.91094256003418223600e+01	8.71277634590035710005e+00       -6.360783e+04
1.10664614895443634168e+02	1.20466692674159006060e+01	7.16930518170231145803e+00       -6.349858e+04
