dnu,numax,eps,d02,alpha,env_height,env_width,mode_width,teff,bp_rp
1.1783847455628118,2.277197813015296,1.2960687252102734,0.27257097302448774,-2.339949515698238,0.8370444383982457,1.2381282532176217,-0.8652488488470854,3.6904588756510104,1.258844136167768
1.1772066996407176,2.2692540492004345,1.329275994216421,0.2714628124426699,-2.5726054532180127,0.9458843208520413,1.1734341331703722,-0.9201025677263436,3.7069847713240205,1.2754706508374882
1.1784036388545944,2.2849055605063597,1.295379400949937,0.26207159655763124,-2.4636830749357883,0.864979694012622,1.189517972162519,-0.808900601676463,3.7079881651952022,1.2619156448450561
1.1773553285260874,2.2688383796907825,1.3239309628180937,0.26460417720213913,-2.5381804866376854,0.6070460063313713,1.2377954398263271,-0.8098848005427688,3.7095268475716576,1.230141215026108
1.1774773579373234,2.2668868472553476,1.3210011984060082,0.2650748140833781,-2.484114320886793,0.8707281267659993,1.1589645231673733,-0.8792725163286249,3.7058219790241105,1.2684896716882137
1.1784109498611532,2.2769114797665964,1.2968426107005455,0.27737243272104906,-2.423319179520173,0.601144629759973,1.2493339133916963,-0.7267530759638298,3.7034195240141616,1.2190592104261424
1.1777900192665207,2.271586089805484,1.3085420066732547,0.2588374902981247,-2.1779864164449885,0.5592781998742398,1.239058399464995,-0.7955880601563832,3.704747641717421,1.1442390022203603
1.1776814138885436,2.274709878397268,1.3138677365546967,0.2729098324359787,-2.374797308236907,0.8937863925930571,1.2260784139315415,-0.9034376786033333,3.695286909609942,1.2771736359094537
1.1776162130463028,2.2768934398137906,1.3178760733426658,0.2628374988664678,-2.497874210756911,0.8806406179390787,1.2102081254369585,-0.9248642087464632,3.692874038482324,1.3497402965503336
1.1780179777222275,2.2837274103504663,1.3066585425241868,0.2674865301772548,-2.4100576277619568,0.6613351854398173,1.2523916229773795,-0.6864184032692414,3.698480459482595,1.2912308257044933
1.177617853819524,2.279359483663821,1.3180876369311818,0.2717766143764151,-2.3609538228148055,0.7549893174979939,1.2697855261195132,-0.7527270581993146,3.7121138072511943,1.042960086474892
1.1779541028388214,2.2688132059322474,1.309123036139095,0.26837553650552204,-2.6742902306889698,0.7753113296939982,1.2538185273479525,-0.9052461813825435,3.707113245384047,1.2982824840336544
1.176664556883254,2.2741093923828,1.3446233172230824,0.26801332317171356,-2.2004470584404343,0.6058844672468973,1.3158878255729982,-0.7575988968776629,3.703217947169886,1.170199864007118
1.1773513511046392,2.273133446051108,1.3247294423319798,0.26516259121168695,-2.3341018723757188,0.6948355191994582,1.2919510918069739,-0.7529015406457723,3.7020850856428598,1.260374012529672
1.1779987381200512,2.2803871913196754,1.306729791658237,0.27651704813489963,-2.104819436138376,0.7173228337212625,1.2002123682166588,-0.7130161723687518,3.703950770797458,1.3186889217842108
1.1775297158577764,2.2793092124971173,1.3198552330143358,0.2686187210741599,-2.428996458078766,0.9436419002823362,1.1695754627177146,-0.852340742845626,3.696600065423513,1.3472989552772439
1.178015024527701,2.2786325992259644,1.3055242563131617,0.2618077457537595,-2.386693178018434,0.692854765148275,1.2595380393113482,-0.7220886741434369,3.699294672680266,1.3449637025075845
1.1770662992117222,2.2793813026097394,1.334599523558248,0.27751595589753714,-2.5991529312521435,0.9740532768958549,1.1604569344934559,-0.9049225020873717,3.709883880879459,1.1860318331784747
1.1764802108779013,2.2742077898738673,1.3505640755209378,0.2668089294990547,-2.2380437174906223,0.5329947017897041,1.2814391312384075,-0.7000252334013176,3.7037235901830012,1.2199267483663583
1.1778592630039817,2.2772715656990594,1.3094700489249353,0.26391908090072247,-2.5375076415127094,0.8463387791050482,1.15192184747652,-0.8450661845931327,3.6971270285683095,1.2265603895524542
1.1775143430539199,2.2797618130535486,1.3213712059571672,0.27305086634867604,-2.4660894076798447,0.7785817590812371,1.196208127695185,-0.8674475110585791,3.7061533527637485,1.314888916443999
1.178300031262609,2.2766838224696437,1.3001986301666713,0.2706975123671737,-2.6295911563542966,0.815132510219532,1.1854803417556987,-0.8522642214710957,3.7083718951280984,1.271616378167208
1.1778362701220328,2.280676630800228,1.3099682828166854,0.26685067556840114,-2.39992077800141,0.6534052461261126,1.3295106359401572,-0.7905299207417391,3.703576871818236,1.2273662297459853
1.178582876461004,2.2675210856707424,1.2902884555731755,0.28119533966863713,-2.5808516442989156,0.8026528496632519,1.1940224403859414,-0.8040927743240184,3.7014421233649073,1.3887669293501672
1.1769744762980499,2.266934412638583,1.3321003187623175,0.24579571339185124,-2.5305071109560298,0.7803656718176575,1.1914845904483489,-0.7852879785063867,3.6931792786800353,1.235908764928561
1.1782183067987526,2.274906674720068,1.3017079284925714,0.27357885711454877,-2.4685144180241316,0.8255942484348119,1.1970253577848768,-0.8623407870698981,3.6920763610427905,1.3690480526152617
1.1779870223977886,2.2794946336497808,1.3050278874060601,0.27006059279875716,-2.20599462737354,0.6943586771307269,1.29929538770735,-0.7687445644064206,3.70080719670781,1.2832908126162201
1.1777359428161265,2.2808817254278586,1.3112100401925477,0.27759022051069193,-2.1344943147385798,0.6353077024472779,1.2334405630079541,-0.7205788573457494,3.696423232847551,1.3044063156015289
1.1781855900837872,2.2849181296530023,1.3025592878824923,0.26905437041077856,-2.583760295389078,0.9746402965773169,1.1858030314234722,-0.9558818733579418,3.702433411820688,1.232501626154579
1.1781930835818883,2.2716304186757674,1.2987769648985088,0.26757915490121026,-2.428570379355412,1.0493522430390931,1.2006721024489873,-0.9178923568080926,3.691660097321502,1.294516818359365
1.1778106883098358,2.277903198440128,1.3126748563143338,0.3093508953566578,-2.374622809474309,0.7835610531300808,1.1845993353539397,-0.7781293878775548,3.7102923973320854,1.3689392555841087
1.177714771525172,2.2779232626628447,1.3141378027511574,0.2663670520333112,-2.4284880519274834,1.0150598360062253,1.1623362669158377,-0.9129961449941171,3.691271530014188,1.245842814654978
1.1778395127932262,2.2812543491478827,1.3097021914135452,0.2618042073564894,-2.282501916231306,0.746919029190501,1.2854159966280208,-0.7668292031502013,3.696134537309008,1.209524415734389
1.1776170280071003,2.27661696112782,1.317920872139029,0.26824208212556316,-2.4601676754097537,0.6866696712917684,1.2291257894381837,-0.731487748668187,3.700811841399421,1.2217681222115242
1.1785789890910854,2.2822887547904087,1.2916123591808464,0.27911180817530395,-2.312967283771378,0.642740129578955,1.2748946096453746,-0.725800245584395,3.7034184656341442,1.3605351709186913
1.1783266874749434,2.283090488688911,1.296537021061779,0.2764564407988506,-2.450485045087154,0.9871196259118464,1.2103663791928758,-0.9144787748173377,3.6940535822704517,1.2550884709715828
1.1779137946025664,2.270599087416953,1.3113163363992275,0.28270062896842596,-2.4971851291820286,0.8880353391758553,1.150325564466898,-0.8332684051541726,3.7052694568637943,1.2815734487349986
1.1799046860458633,2.279994584945552,1.2551479622365318,0.3151982108414017,-2.2039367488512593,0.317973538920574,1.3713462454299148,-0.6003074678097404,3.702688583233387,1.2366493376649168
1.17776182351542,2.2763554405013298,1.3092500317395441,0.26614571077303933,-2.179519767496026,0.5718733496056174,1.278269903667065,-0.7137991286730152,3.69439623559701,1.2633393334710326
1.1779952488709193,2.2738141619323593,1.3068108990719558,0.271136795946206,-2.3392474605360136,0.9500521178254845,1.2323238209774776,-0.9371374970359699,3.707884459714948,1.2059433548974723
1.1773935253795014,2.281038303271711,1.3238138509064312,0.26269785518772903,-2.44243455460586,0.8688312303679457,1.1815345888165185,-0.8142676833434969,3.6933822216425964,1.3269700516637137
1.1777401542688914,2.2769796652203835,1.3134434513420714,0.2670468504102137,-2.6609863075292806,0.9027758079825183,1.1693339040944466,-0.8306960274179709,3.6994022973965217,1.2749283405619276
1.1780073094672134,2.279811404004119,1.3050861118502703,0.2667991317010435,-2.1845829836394657,0.5283063495597082,1.3075009393231516,-0.7051397254671418,3.6921098188972516,1.2180752030725028
1.1778202346126305,2.2815637967371805,1.3104976591048385,0.27294866348800356,-2.2400270956180273,0.6327910847157361,1.2728539215924206,-0.732601785174558,3.6979760331758085,1.2725739686716129
1.177818915444715,2.274960528242421,1.3102772995644953,0.2830095073418482,-2.3968318666739177,0.8806395006264979,1.1733565301863018,-0.8783018441640684,3.6915251253966934,1.367388309216451
