,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank
13896,KIC11019025,4731,80,30.62,0.75,3.9130000000000003,0.08900000000000001,1.2780179977416992,0.05,1.4860051863622419,3.6749529480485648,5.339989439374064
5201,KIC6130752,5070,80,89.94,1.38,7.5070000000000014,0.037000000000000005,1.1622381210327148,0.05,1.953952883231923,3.7050079593333365,5.339371676799523
14707,KIC11465942,5005,80,100.6,2.25,7.7620000000000005,0.026000000000000002,1.1838855743408203,0.05,2.002597980719909,3.6994040818153375,5.3385157542729065
10234,KIC9031549,4881,144,72.6,0.57,7.114,0.013999999999999999,1.2843084335327148,0.05,1.8609366207000937,3.688508807656521,5.336144153219681
13605,KIC10864711,4704,100,44.65,0.45,4.865,0.012,1.3111085891723633,0.05,1.6498214632245651,3.6724673130680814,5.335383759434253
2095,KIC4180705,5009,80,74.45,1.68,6.364,0.032,1.199681282043457,0.05,1.8718647020881949,3.699751031689514,5.335283922157939
9587,KIC8617455,5000,148,112.82,1.21,10.089,0.087,1.1956901550292969,0.05,2.052386095389375,3.6989700043360183,5.334341794906464
14003,KIC11073333,4673,80,37.01,0.55,3.639,0.013999999999999999,1.332045555114746,0.05,1.5683190850951116,3.6695957810243134,5.334337348227244
6105,KIC6690139,5079,100,115.11,0.73,9.642999999999999,0.016,1.163919448852539,0.05,2.0611130539179787,3.705778212828598,5.334072572820207
619,KIC2856795,4995,80,97.07,0.99,7.731,0.028999999999999998,1.2327404022216797,0.05,1.9870850296241216,3.6985354925620015,5.333808211014967
14210,KIC11181828,5013,100,33.85,0.52,4.123,0.015,1.2069416046142578,0.05,1.5295586730211632,3.7000977046130537,5.33360205616893
7851,KIC7703954,5045,80,89.22,3.88,7.184,0.071,1.1654644012451172,0.05,1.9504622189055976,3.7028611705729295,5.333594363939573
12255,KIC10091729,4909,100,72.18,0.71,6.3020000000000005,0.032,1.2867145538330078,0.05,1.8584168777234884,3.6909930320998696,5.333579642479424
9452,KIC8547469,4936,100,29.57,0.77,3.8169999999999997,0.064,1.2566375732421875,0.05,1.4708513245261177,3.693375151025185,5.332691014727122
1304,KIC3641504,5005,80,96.56,0.7,8.863999999999997,0.013000000000000001,1.2391767501831057,0.05,1.9847972570892929,3.6994040818153375,5.331720276362465
13032,KIC10518427,4926,150,30.52,0.5,3.545,0.026000000000000002,1.3362932205200195,0.05,1.4845845292828428,3.692494407503085,5.331370901596028
11793,KIC9883214,4943,100,28.62,0.94,3.886,0.075,1.2389755249023438,0.05,1.4566696294237576,3.6939906104607765,5.330735439590437
12309,KIC10132247,4897,100,63.73,0.57,6.481,0.012,1.2331581115722656,0.05,1.8043439184798655,3.6899301040182184,5.330403779427463
8864,KIC8230626,5100,80,110.52,1.33,7.974,0.031,1.149362564086914,0.05,2.0434408762444742,3.707570176097936,5.3294672273719925
892,KIC3236379,4737,80,59.9,0.57,5.848,0.013000000000000001,1.3222122192382812,0.05,1.7774268223893115,3.675503384727957,5.328308539140258
12292,KIC10123890,5083,146,110.77,0.98,10.252,0.015,1.1960611343383791,0.05,2.044422155711843,3.706120109702704,5.327953678071408
3227,KIC5019940,4715,100,29.68,0.41,3.153,0.055999999999999994,1.3544511795043943,0.05,1.4724638966069894,3.6734816970733473,5.327710695710787
6153,KIC6701238,4788,80,29.43,0.7,4.021,0.071,1.2557477951049805,0.05,1.468790262099611,3.680154141734373,5.3274911727756376
10529,KIC9228346,4748,80,35.95,0.77,4.06,0.038,1.4039831161499023,0.05,1.5556988947189014,3.6765107102825536,5.3267810208764725
8032,KIC7817520,4931,144,30.34,0.55,3.9389999999999996,0.051,1.1870441436767578,0.05,1.4820155764507117,3.6929350025311383,5.3260496179293035
6662,KIC7017437,4892,143,53.97,0.62,5.724,0.01,1.3112821578979492,0.05,1.7321524180652137,3.6894864483642484,5.326007719294036
369,KIC2438522,4906,80,29.44,0.42,3.93,0.062,1.3449373245239258,0.05,1.4689378056654614,3.690727543870367,5.323532707825129
2602,KIC4634310,4748,100,34.9,0.92,4.027,0.035,1.4034957885742188,0.05,1.54282542695918,3.6765107102825536,5.322648300119034
705,KIC3096473,4683,100,37.32,0.36,4.2860000000000005,0.015,1.4124784469604492,0.05,1.5719416350744624,3.67052415778208,5.322518119684653
2911,KIC4833545,4809,80,28.64,0.64,3.465,0.027000000000000003,1.2818403244018557,0.05,1.456973013635818,3.682054777073808,5.3220104805225334
15902,KIC12351851,4920,146,69.38,0.43,6.888999999999999,0.023,1.308269500732422,0.05,1.841234295506041,3.6919651027673597,5.321370060433527
449,KIC2571323,4890,157,39.98,0.3,4.646,0.013999999999999999,1.3310575485229492,0.05,1.6018427897820982,3.68930885912362,5.321062549843964
16017,KIC12554051,4788,140,53.78,0.62,5.624,0.015,1.3833837509155271,0.05,1.7306207978872827,3.680154141734373,5.320936228068757
5536,KIC6356581,5160,100,110.58,1.02,8.5,0.02,1.1450061798095703,0.05,2.043676585602717,3.7126497016272113,5.320000789358903
15943,KIC12406680,4928,146,45.15,0.58,4.845,0.015,1.3061895370483398,0.05,1.6546577546495245,3.6926706991563685,5.319262365866148
4242,KIC5544606,4761,80,65.23,1.02,6.202000000000001,0.009000000000000001,1.320268630981445,0.05,1.814447378522488,3.6776981814745104,5.319184495400432
11934,KIC9946213,5094,100,111.09,0.79,9.842,0.022000000000000002,1.1883182525634766,0.05,2.0456749667691048,3.707058940627596,5.3185147903883845
5768,KIC6502765,4816,100,28.55,0.56,3.734,0.064,1.298293113708496,0.05,1.455606112581867,3.682686478249768,5.317728303364028
9707,KIC8680868,4894,171,32.72,0.38,4.1530000000000005,0.019,1.1755657196044922,0.05,1.5148132949992854,3.6896639650157694,5.317181981047036
7704,KIC7621979,4862,80,45.16,0.87,4.73,0.016,1.3569135665893557,0.05,1.6547539332529302,3.6868149545073168,5.3171245992203255
14559,KIC11361765,4991,100,103.05,0.78,9.189,0.013999999999999999,1.1954498291015625,0.05,2.0130479961152314,3.698187569866122,5.3160124428913225
4844,KIC5881531,4815,80,43.22,0.58,4.63,0.013999999999999999,1.3859825134277344,0.05,1.6356847625472226,3.682596291460553,5.315854521588736
5303,KIC6208617,4774,140,41.21,0.51,4.22,0.012,1.3996829986572266,0.05,1.6150026145245884,3.678882414670736,5.315787971205593
10604,KIC9283816,4973,100,43.62,0.6,4.687,0.044000000000000004,1.2125520706176758,0.05,1.6396856612426811,3.6966184592322247,5.3155647835374245
10839,KIC9405867,4785,80,62.54,0.72,6.1129999999999995,0.016,1.2658710479736328,0.05,1.7961578769069144,3.6798819421128623,5.314872469323539
12131,KIC10029821,4950,80,65.39,0.72,5.904,0.027000000000000003,1.274953842163086,0.05,1.8155113373627645,3.6946051989335684,5.314835081666012
7512,KIC7529928,4776,137,29.12,0.73,3.497,0.08900000000000001,1.2815532684326172,0.05,1.4641913706409997,3.6790643181213127,5.314495093206135
4013,KIC5445983,4759,80,28.99,0.87,3.977,0.04,1.3013677597045898,0.05,1.4622482153549974,3.6775157047987577,5.3142257573599485
13949,KIC11037046,4929,148,29.89,0.81,3.9330000000000003,0.043,1.338658332824707,0.05,1.4755259150392808,3.6927588181547235,5.3140346401849134
13595,KIC10860202,4864,142,33.72,0.38,3.9189999999999996,0.012,1.3378515243530271,0.05,1.5278875659527047,3.6869935662646784,5.313779143247922
146,KIC2011582,4684,80,39.92,1.3,3.87,0.033,1.4186983108520508,0.05,1.6011905326153335,3.6706168864003255,5.313754381317608
3588,KIC5219465,4901,80,29.47,0.52,4.145,0.107,1.3452281951904297,0.05,1.4693801358499252,3.6902847025126295,5.3132695412588165
3246,KIC5024043,4832,100,56.17,0.41,5.5889999999999995,0.011000000000000001,1.358224868774414,0.05,1.749504423876142,3.684126925613076,5.312625649850762
13120,KIC10555025,4744,80,45.44,0.68,4.878,0.017,1.4116325378417969,0.05,1.6574383227029623,3.6761446803562063,5.312310939220918
13856,KIC10988708,5001,80,30.44,0.8,3.877,0.034,1.217580795288086,0.05,1.4834446480985353,3.6990568545476683,5.312209886477733
8682,KIC8153309,4798,100,28.73,0.73,3.391,0.015,1.3039474487304688,0.05,1.4583356259919475,3.681060243631812,5.311245138076498
2306,KIC4372082,5004,80,79.37,0.68,6.215,0.051,1.179948806762695,0.05,1.899656380305636,3.6993173010213822,5.3112389261931625
6446,KIC6866992,5018,80,106.94,1.46,8.21,0.018000000000000002,1.2253007888793943,0.05,2.0291401797643216,3.700530656978592,5.311000881059356
5419,KIC6279491,4901,100,27.86,0.92,3.7710000000000004,0.07200000000000001,1.2718610763549805,0.05,1.4449811120879446,3.6902847025126295,5.31014734104776
5323,KIC6211362,4677,80,42.47,0.48,4.541,0.012,1.3492145538330078,0.05,1.628082260990679,3.669967369908504,5.3096945325258185
8843,KIC8219125,4760,100,63.53,0.88,6.272,0.016,1.342670440673828,0.05,1.802978855335262,3.677606952720493,5.3091742145920975
8167,KIC7887467,4961,146,43.24,0.68,4.6560000000000015,0.011000000000000001,1.2728748321533203,0.05,1.6358856852812729,3.6955692270361857,5.308750248243613
14414,KIC11289635,4719,80,40.31,0.54,4.423,0.013999999999999999,1.2785320281982422,0.05,1.6054127981530513,3.673849977342949,5.308654769195856
11445,KIC9716866,4715,100,32.8,0.41,3.748,0.013999999999999999,1.4062576293945312,0.05,1.515873843711679,3.6734816970733473,5.3082264050061445
3604,KIC5253782,4910,100,39.97,0.42,4.492,0.055999999999999994,1.319782257080078,0.05,1.6017341482601049,3.6910814921229687,5.308082283559934
11863,KIC9905106,4757,80,62.97,0.56,6.381,0.013000000000000001,1.2984600067138672,0.05,1.7991336933020634,3.677333151419902,5.3077980081970795
13945,KIC11033650,4839,143,40.12,0.59,4.3610000000000015,0.011000000000000001,1.3713579177856443,0.05,1.6033609243483804,3.6847556221086233,5.306741568330562
1768,KIC3965022,4990,80,61.88,0.61,5.434,0.033,1.2294197082519531,0.05,1.7915503050273303,3.6981005456233897,5.3065620348977065
7974,KIC7798389,5042,146,100.59,2.99,9.542,0.048,1.225600242614746,0.05,2.0025548081484823,3.7026028413404273,5.3065229727058005
14355,KIC11250152,4801,100,30.56,0.57,3.574,0.011000000000000001,1.348698616027832,0.05,1.4851533499036522,3.6813317059691664,5.30503312850824
10383,KIC9147335,4969,100,50.2,0.89,4.978,0.022000000000000002,1.2390861511230469,0.05,1.7007037171450194,3.6962689967455327,5.304869123368144
9335,KIC8482769,4945,100,28.16,0.66,3.825,0.09300000000000001,1.2194128036499023,0.05,1.4496326504700745,3.6941662959331985,5.3044051712514095
14885,KIC11570459,4882,146,34.58,0.96,4.155,0.024,1.328266143798828,0.05,1.5388249889379038,3.6885977750811696,5.304388575235787
9924,KIC8823410,4961,142,53.29,1.37,5.297999999999999,0.092,1.1949386596679688,0.05,1.7266457202409118,3.6955692270361857,5.3042675418478025
12979,KIC10482001,4983,100,55.15,1.04,5.016,0.035,1.207620620727539,0.05,1.7415455167762093,3.697490887171057,5.304254753145911
6111,KIC6690934,4890,100,29.16,0.7,3.855,0.095,1.2357501983642578,0.05,1.4647875196459368,3.68930885912362,5.304175825593887
15002,KIC11650219,5001,100,31.18,0.41,4.06,0.023,1.214613914489746,0.05,1.4938761108528233,3.6990568545476683,5.3039596545863885
4112,KIC5478864,4827,80,34.78,0.65,4.148,0.044000000000000004,1.371734619140625,0.05,1.5413295776666938,3.683677298818692,5.303954745901998
8804,KIC8195595,4772,80,66.67,0.59,6.444,0.013999999999999999,1.3333377838134766,0.05,1.823930455125564,3.6787004349983037,5.303593954487146
10192,KIC9021671,4716,80,43.64,0.45,4.841,0.016,1.2897768020629885,0.05,1.6398847419163043,3.673573796423052,5.3035686686812245
1473,KIC3759654,5034,80,91.15,1.38,7.848,0.042,1.1641645431518557,0.05,1.959756672990995,3.7019132112123434,5.303445023212996
7283,KIC7368867,5066,151,119.51,1.12,11.072000000000001,0.019,1.1808719635009766,0.05,2.077404246398098,3.7046651854545294,5.302760883640043
6679,KIC7020373,4972,174,58.64,0.53,6.181,0.016,1.2566204071044922,0.05,1.7681939616330715,3.696531119969607,5.3026584542431925
11747,KIC9846877,4921,100,37.35,0.48,4.306,0.045,1.3022642135620115,0.05,1.5722906061514177,3.6920533650340808,5.302605451923696
12802,KIC10384543,4928,144,59.39,0.47,6.109,0.021,1.2872915267944336,0.05,1.7737133252770216,3.6926706991563685,5.301741387215712
3746,KIC5304582,4825,80,45.17,0.74,4.704,0.03,1.382246017456055,0.05,1.654850090561394,3.6834973176798114,5.3016932978691615
1262,KIC3558846,4883,152,28.48,0.91,3.8080000000000003,0.06,1.3403406143188477,0.05,1.4545399849648188,3.688686724284124,5.301576397758362
14636,KIC11443293,4937,142,29.22,0.78,3.786,0.11800000000000001,1.260289192199707,0.05,1.465680211598278,3.6934631272195313,5.301303905388578
8101,KIC7866696,4769,137,29.75,0.43,3.4760000000000004,0.012,1.3499736785888672,0.05,1.4734869700645683,3.6784273224338673,5.300384450906964
13534,KIC10813811,4666,80,38.74,0.46,3.926,0.018000000000000002,1.3981542587280271,0.05,1.5881596163830918,3.6689447344577335,5.299883568031395
10664,KIC9326421,4945,100,67.86,0.51,6.7989999999999995,0.018000000000000002,1.2663650512695312,0.05,1.8316138553090988,3.6941662959331985,5.299753803963692
12518,KIC10226276,4742,100,61.44,0.49,6.045,0.013999999999999999,1.319719314575195,0.05,1.7884512070234555,3.6759615496421687,5.29949918742214
8667,KIC8148994,4925,143,32.53,0.36,3.955,0.013999999999999999,1.3043537139892578,0.05,1.5122840632818535,3.6924062348336304,5.299356759938198
3249,KIC5024268,4899,100,26.97,0.61,2.801,0.054000000000000006,1.3148345947265625,0.05,1.430880946452891,3.6901074394563302,5.298580876339363
14260,KIC11198005,4723,80,56.66,0.61,5.6979999999999995,0.015,1.3210935592651367,0.05,1.7532765701844184,3.6742179455767,5.296922895879269
588,KIC2848725,4894,141,28.77,0.77,4.02,0.08800000000000001,1.262791633605957,0.05,1.4589398618903258,3.6896639650157694,5.2957826801161465
1420,KIC3744681,4965,80,62.26,0.94,5.516,0.025,1.2038917541503906,0.05,1.7942091163464964,3.6959192528314,5.294873869839998
11107,KIC9574650,5049,100,106.66,0.57,9.595,0.015,1.150775909423828,0.05,2.0280015793468578,3.7032053706954864,5.294161722588547
15132,KIC11721374,4894,100,60.23,0.41,5.955,0.013999999999999999,1.3229494094848633,0.05,1.7798128631705803,3.6896639650157694,5.29364490180745
2906,KIC4832376,4952,80,60.62,1.37,5.527,0.018000000000000002,1.203107833862305,0.05,1.7826159320316035,3.694780636012061,5.29250707493958
3261,KIC5024601,4678,100,32.98,1.18,3.7030000000000003,0.015,1.3993473052978516,0.05,1.5182506513085,3.6700602174731336,5.29185764871196
13996,KIC11072334,5020,100,78.16,0.8,6.63,0.019,1.2107572555541992,0.05,1.8929845507107168,3.7007037171450192,5.2917768480610485
10546,KIC9244428,5033,80,94.92,1.85,7.735,0.036000000000000004,1.237161636352539,0.05,1.977357729545301,3.7018269303971394,5.291235110872869
3096,KIC4933305,4694,164,32.31,0.65,3.992,0.036000000000000004,1.4023122787475586,0.05,1.509336958017644,3.6715430852625737,5.290933609165228
15421,KIC11953668,4836,100,29.45,0.51,3.7739999999999996,0.026000000000000002,1.213088035583496,0.05,1.4690852991231205,3.6844862921887342,5.290520729728859
13974,KIC11043882,4747,80,29.04,0.7,3.865,0.04,1.3026771545410156,0.05,1.4629966120280562,3.6764192317183597,5.290519805125211
3216,KIC5017766,4702,80,56.95,0.76,5.772,0.016,1.4055805206298828,0.05,1.7554937284151193,3.6722826247889206,5.29036359655396
9773,KIC8733928,5056,176,119.23,1.16,10.759,0.04,1.195964813232422,0.05,2.076385543954533,3.703807065274329,5.288928448641559
9330,KIC8481174,4746,100,28.83,0.61,3.409,0.022000000000000002,1.3200693130493164,0.05,1.459844642388208,3.67632773388132,5.288827101510687
1800,KIC3970635,4786,80,67.35,0.46,6.662000000000001,0.019,1.3453397750854492,0.05,1.8283376000590044,3.6799726942774185,5.288624359857425
2573,KIC4578246,5027,100,81.12,0.82,6.899,0.052000000000000005,1.212977409362793,0.05,1.9091279419892608,3.7013088852280753,5.288584638945233
11288,KIC9651313,4724,150,58.29,0.69,5.706,0.034,1.3785247802734375,0.05,1.7655940553194451,3.674309888941477,5.2876807738679075
13887,KIC11015408,4950,173,60.26,0.64,6.185,0.012,1.2783689498901367,0.05,1.7800291273373383,3.6946051989335684,5.286068486695719
10444,KIC9173371,5066,80,100.48,0.93,7.981,0.028999999999999998,1.2144508361816406,0.05,2.002079626393121,3.7046651854545294,5.2852116905062285
172,KIC2019396,4780,143,37.17,0.93,4.175,0.07400000000000001,1.3932561874389648,0.05,1.570192561095726,3.679427896612119,5.2849852732639935
12308,KIC10131515,4993,147,104.66,0.47,9.648,0.015,1.223527908325195,0.05,2.0197807304036464,3.6983615660551097,5.2848757410997
2454,KIC4479889,4761,100,51.8,1.71,5.232,0.032,1.4031610488891602,0.05,1.7143297597452332,3.6776981814745104,5.284820207813198
6419,KIC6863017,4823,80,34.16,0.53,4.232,0.022000000000000002,1.1960725784301758,0.05,1.5335178620169674,3.6833172619218826,5.284016906501384
2487,KIC4552198,4740,137,38.01,0.34,4.262,0.015,1.4079694747924805,0.05,1.579897869603104,3.675778341674085,5.283944691312484
9242,KIC8424785,4773,80,28.91,0.62,3.7910000000000004,0.07400000000000001,1.2937192916870115,0.05,1.461048091670658,3.6787914343662433,5.2828484280331836
2846,KIC4813971,4687,100,34.3,0.65,4.03,0.026000000000000002,1.4100656509399414,0.05,1.5352941200427703,3.67089495352021,5.28256244770012
9451,KIC8547390,4780,95,43.57,0.71,4.643,0.037000000000000005,1.2341294288635254,0.05,1.6391875599357542,3.679427896612119,5.282032772092662
5198,KIC6130405,4698,80,50.27,0.72,5.104,0.012,1.3411293029785156,0.05,1.701308885228075,3.671913012441587,5.281797395774576
11142,KIC9581445,4989,100,60.95,0.77,5.7829999999999995,0.013000000000000001,1.2338285446166992,0.05,1.7849737099544007,3.6980135039391815,5.281618665701381
14159,KIC11146152,4811,100,32.19,0.54,3.5639999999999996,0.028999999999999998,1.368183135986328,0.05,1.5077209766856134,3.682235356902564,5.281281039487396
8340,KIC7971193,5079,177,117.08,1.09,11.197000000000001,0.019,1.1680097579956057,0.05,2.0684827137617545,3.705778212828598,5.281026993796353
13859,KIC10989954,4693,80,56.88,0.55,5.822,0.013999999999999999,1.3913822174072266,0.05,1.75495958772171,3.671450554212495,5.2797982680798174
13988,KIC11046878,4775,80,35.9,0.78,4.168,0.026000000000000002,1.394618034362793,0.05,1.5550944485783191,3.678973375919765,5.279613753728873
2562,KIC4574857,4831,100,30.69,0.61,3.992,0.14800000000000002,1.3409814834594729,0.05,1.4869968884318223,3.68403703748652,5.279096262308724
12595,KIC10273236,4866,100,34.66,0.56,3.801,0.013000000000000001,1.3367338180541992,0.05,1.539828558377898,3.6871721045948,5.2785724630086674
39,KIC1429505,4685,80,55.78,0.5,5.755,0.01,1.4076385498046875,0.05,1.746478509930031,3.670709595223797,5.2783356304588205
3524,KIC5191943,4701,80,31.75,3.44,4.428,0.105,1.3997440338134766,0.05,1.5017437296279943,3.672190251188253,5.278236283604157
13560,KIC10844895,5105,151,97.33,0.59,9.167,0.015,1.1898603439331057,0.05,1.9882467233753784,3.7079957464229287,5.277825755744028
7532,KIC7532726,4930,151,66.7,0.49,6.742000000000001,0.017,1.3106689453125,0.05,1.8241258339165491,3.6928469192772297,5.2772824661532045
2642,KIC4651366,4971,80,53.24,1.41,4.6419999999999995,0.027999999999999997,1.1972417831420898,0.05,1.7262380468026377,3.6964437631389986,5.276503238803008
15484,KIC11975063,4700,80,44.09,0.56,4.4110000000000005,0.022000000000000002,1.4185266494750977,0.05,1.6443400988263226,3.6720978579357175,5.275847068522296
287,KIC2305930,4891,100,27.23,0.88,3.9589999999999996,0.133,1.2914505004882812,0.05,1.4350476413399649,3.6893976628212815,5.2755580171046965
15851,KIC12265509,5021,80,95.33,1.0,7.827000000000001,0.033,1.1695432662963867,0.05,1.9792295930221555,3.7007902213743464,5.274831999625908
3623,KIC5262973,4873,80,28.89,1.07,3.7910000000000004,0.067,1.2574100494384766,0.05,1.4607475418441969,3.6877964113812944,5.27466775241536
7981,KIC7799782,4930,144,46.43,0.49,4.971,0.012,1.301600456237793,0.05,1.666798683666174,3.6928469192772297,5.274378147897538
5553,KIC6359648,5007,175,34.19,0.65,4.186,0.033,1.2169981002807615,0.05,1.5338991007965943,3.6995775913989086,5.273673701578017
198,KIC2156988,4924,147,30.01,0.82,3.99,0.035,1.3425559997558594,0.05,1.4772659954248526,3.692318044259279,5.273150698613993
746,KIC3110626,4692,80,45.87,0.34,5.038,0.015,1.3313274383544922,0.05,1.6615287401319825,3.6713580034434914,5.273107864354602
6726,KIC7035184,4718,139,31.59,0.53,3.517,0.012,1.3999814987182615,0.05,1.4995496259051493,3.6737579365495767,5.2730769251319245
1236,KIC3549969,4930,80,30.3,0.58,4.388,0.08,1.1854677200317385,0.05,1.4814426285023048,3.6928469192772297,5.2727648264358615
7382,KIC7445517,4756,80,64.39,0.8,5.905,0.013999999999999999,1.3328285217285156,0.05,1.808818425092124,3.677241845946654,5.272708585431034
2246,KIC4349710,4801,145,43.56,0.36,5.002,0.02,1.39215087890625,0.05,1.639087871083737,3.6813317059691664,5.272561862109779
4392,KIC5629153,4786,100,30.1,0.41,3.715,0.073,1.350184440612793,0.05,1.4785664955938431,3.6799726942774185,5.27225819306103
5407,KIC6277049,4766,80,64.43,0.66,6.26,0.019,1.296102523803711,0.05,1.8090881313463465,3.6781540380104367,5.272077930006064
7396,KIC7447051,4872,80,27.57,0.45,4.007,0.055,1.3037881851196291,0.05,1.4404367661057738,3.6877072796248185,5.26974311650043
15548,KIC12055022,4962,147,44.06,0.36,4.997,0.02,1.2736291885375977,0.05,1.6440444928147488,3.6956567599361914,5.2695969394928435
7146,KIC7286741,4782,80,57.37,0.46,5.895,0.015,1.2509613037109375,0.05,1.7586848498824408,3.6796095717797566,5.268066738041051
8192,KIC7899597,4757,80,31.62,1.06,3.7960000000000003,0.136,1.3936882019042969,0.05,1.4999618655961902,3.677333151419902,5.268053474849918
9108,KIC8364578,4891,80,28.72,0.68,3.722,0.035,1.2621259689331057,0.05,1.458184435570263,3.6893976628212815,5.267463041065587
1599,KIC3858634,4669,80,39.48,0.48,4.013999999999999,0.013999999999999999,1.3537797927856443,0.05,1.5963771439975991,3.6692238739308056,5.267373366060292
15713,KIC12155851,4661,80,33.77,1.99,4.019,0.024,1.386819839477539,0.05,1.5285310606354117,3.6684791029325856,5.267338452609535
10223,KIC9028697,4738,100,59.87,0.57,5.9179999999999975,0.015,1.3352432250976562,0.05,1.7772092581456849,3.6755950563867454,5.265821658423693
10649,KIC9292180,4677,100,55.48,0.51,5.442,0.013999999999999999,1.3957290649414062,0.05,1.7441364524012473,3.669967369908504,5.26572425231053
15698,KIC12121656,4975,100,38.19,0.6,4.405,0.057,1.2342300415039062,0.05,1.581949658373318,3.696793085081744,5.265588821719863
10169,KIC9012317,4873,141,28.13,0.47,3.571,0.033,1.3360099792480469,0.05,1.4491697321652008,3.6877964113812944,5.2651979835033424
8249,KIC7936400,4899,145,64.8,0.46,6.426,0.021,1.3296308517456057,0.05,1.8115750058705933,3.6901074394563302,5.265096506055745
201,KIC2157725,4925,80,28.93,0.66,3.56,0.028999999999999998,1.2485408782958984,0.05,1.4613484336479832,3.6924062348336304,5.264912852195574
11060,KIC9532903,5105,80,95.09,2.87,7.528,0.033,1.1517982482910156,0.05,1.9781348473982896,3.7079957464229287,5.2649062969149885
9873,KIC8804416,5004,145,61.16,0.6,6.4510000000000005,0.015,1.209939956665039,0.05,1.7864674767402824,3.6993173010213822,5.264493595096919
6898,KIC7125569,4814,142,40.51,0.64,4.629,0.013000000000000001,1.385986328125,0.05,1.6075622431835883,3.682506085939011,5.2644648387971245
3813,KIC5358060,4881,144,31.64,0.35,3.8689999999999998,0.026000000000000002,1.340794563293457,0.05,1.5002364748256392,3.688508807656521,5.264292164853618
10699,KIC9335191,4946,100,33.71,0.61,4.141,0.028999999999999998,1.2711114883422852,0.05,1.527758752520972,3.6942541120252783,5.263571966724552
13993,KIC11069361,4872,145,54.17,0.75,5.657,0.013999999999999999,1.3364763259887695,0.05,1.733758835587203,3.6877072796248185,5.26355038861155
13985,KIC11046644,4812,80,29.89,0.74,3.823,0.092,1.3370256423950195,0.05,1.4755259150392808,3.6823256186678073,5.2633883451175585
7629,KIC7597056,4651,100,33.63,0.67,3.9539999999999997,0.053,1.3643817901611328,0.05,1.5267268673146357,3.667546339511517,5.2633315147843085
5693,KIC6443511,4947,100,29.34,0.49,4.173,0.151,1.2556781768798828,0.05,1.4674601095072641,3.6943419103641815,5.262708552287263
9428,KIC8540767,4913,100,29.08,0.66,4.05,0.068,1.2090797424316406,0.05,1.4635944021870002,3.691346764134822,5.2626332935448135
5095,KIC6059748,4901,171,53.61,2.03,5.905,0.187,1.3046979904174805,0.05,1.7292458072253067,3.6902847025126295,5.262595022431844
2130,KIC4254422,4805,151,29.38,0.7,4.1339999999999995,0.154,1.231886863708496,0.05,1.4680517914542377,3.681693392004564,5.262083707059794
12387,KIC10157507,4950,100,67.78,0.45,6.625,0.013000000000000001,1.268693923950195,0.05,1.8311015645013595,3.6946051989335684,5.261529383369312
3685,KIC5282247,4649,100,34.23,0.81,3.779,0.054000000000000006,1.3485050201416016,0.05,1.534406899137877,3.6673595461830866,5.261503942948831
8321,KIC7967534,4721,80,29.51,0.77,4.02,0.124,1.355916976928711,0.05,1.4699692094999597,3.6740340004312553,5.261248979688412
15312,KIC11854450,4950,100,30.63,0.8,3.971,0.081,1.1808967590332031,0.05,1.4861469968065726,3.6946051989335684,5.261141541267796
536,KIC2714397,5003,100,33.08,0.64,4.181,0.027999999999999997,1.2191619873046875,0.05,1.5195655008805091,3.6992305028834087,5.260701320507484
4465,KIC5693324,4979,80,65.36,1.13,5.876,0.048,1.2391338348388672,0.05,1.8153120435243593,3.6971421262754594,5.260151683167629
2128,KIC4253573,4782,141,30.61,1.07,3.838,0.03,1.365400314331055,0.05,1.4858633295973347,3.6796095717797566,5.2595651648885635
12238,KIC10087271,4814,168,50.33,0.9,5.252999999999999,0.047,1.38116455078125,0.05,1.7018269303971394,3.682506085939011,5.258450223376002
12457,KIC10206307,4946,100,32.02,0.69,4.0489999999999995,0.045,1.269272804260254,0.05,1.505421327583281,3.6942541120252783,5.257501854175778
15216,KIC11770650,5080,80,111.5,1.03,10.078,0.015,1.149248123168945,0.05,2.0472748673841794,3.7058637122839193,5.257289405489637
8326,KIC7968120,4931,80,36.99,0.53,4.364,0.052000000000000005,1.2935342788696291,0.05,1.568084331315394,3.6929350025311383,5.25658977294362
6795,KIC7093198,4810,144,35.16,1.31,4.092,0.026000000000000002,1.384140968322754,0.05,1.5460488664017342,3.6821450763738324,5.256019823194984
6345,KIC6836849,4865,143,38.1,0.66,4.4510000000000005,0.023,1.3422079086303709,0.05,1.5809249756756194,3.68708284460437,5.25562221757612
9186,KIC8395153,4687,80,46.83,0.65,4.7330000000000005,0.011000000000000001,1.4200916290283203,0.05,1.6705241577820802,3.67089495352021,5.253937218206586
14008,KIC11074687,4996,147,95.53,1.56,8.878,0.069,1.2429304122924805,0.05,1.9801397777457543,3.6986224297020978,5.252745283639875
1157,KIC3527891,4722,100,30.75,0.7,3.556,0.013999999999999999,1.392186164855957,0.05,1.4878451201114355,3.6741259827427077,5.251816173705628
12523,KIC10227872,4998,80,94.2,1.01,7.895,0.027999999999999997,1.1902599334716797,0.05,1.9740509027928772,3.698796251790432,5.251732304683634
9427,KIC8540615,4889,80,48.2,1.76,4.715,0.031,1.1943025588989258,0.05,1.6830470382388496,3.689220037263836,5.251302194158914
