Unnamed: 0,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank,error_flag
2528,KIC4567326,4464,80,28.49,0.65,3.283,0.015,1.52433490753174,0.05,1.45469244923948,3.64972418592952,-0.531715170740572,0
11519,KIC9763443,5216,164,23.97,1.1,3.545,0.066,1.2215003967285198,0.05,1.3796680340336498,3.71733758272386,-0.532018276771427,0
11725,KIC9840003,5207,160,175.9,0.97,14.13,0.04,1.21661186218262,0.05,2.24526583945746,3.71658757767569,-0.53212801903415,0
4754,KIC5809445,4906,80,35.83,0.75,3.7689999999999997,0.033,1.45005226135254,0.05,1.5542468081661103,3.6907275438703704,-0.532458372349663,0
7194,KIC7345128,4757,80,99.48,0.45,9.082,0.02,1.2821235656738301,0.05,1.9977357765978998,3.6773331514199,-0.53372451189687,0
1183,KIC3533464,4855,80,192.74,1.31,14.764000000000001,0.045,1.19275760650635,0.05,2.28497185464787,3.68618923424402,-0.534205071061154,0
1819,KIC3973813,4592,80,26.0,0.57,3.049,0.016,1.44547462463379,0.05,1.41497334797082,3.6620018793899196,-0.54071919172942,0
8584,KIC8105129,4947,166,35.26,1.18,4.066,0.031,1.4049968719482402,0.05,1.5472823079633,3.69434191036418,-0.541249385670299,1
13306,KIC10676432,5138,174,35.96,0.67,4.257,0.076,1.3026523590087902,0.05,1.55581968306119,3.7107940999303297,-0.545461651925068,1
10026,KIC8914107,4904,80,156.18,0.92,12.498,0.025,1.36036682128906,0.05,2.19362541849288,3.6905504615103597,-0.547950039121466,0
8427,KIC8017348,5245,162,185.69,1.1,14.190999999999999,0.028999999999999998,1.18597888946533,0.05,2.26878851622358,3.71974549252958,-0.548599660486517,0
9111,KIC8365043,5163,163,32.38,0.56,4.185,0.073,1.26722812652588,0.05,1.5102768444173602,3.71290212504722,-0.5553984382127679,1
3165,KIC5000484,5001,157,23.93,0.46,3.0469999999999997,0.022000000000000002,1.36097526550293,0.05,1.3789426986134399,3.69905685454767,-0.555468989292484,1
2317,KIC4376913,4757,80,106.09,0.6,9.076,0.022000000000000002,1.39266490936279,0.05,2.02567444941034,3.6773331514199,-0.559085316057111,0
13274,KIC10665707,4899,144,181.41,0.82,14.304,0.096,1.34956550598145,0.05,2.2586612233256,3.69010743945633,-0.559209581242763,1
7529,KIC7532487,5084,154,201.83,1.21,15.741,0.024,1.2630424499511699,0.05,2.3049857202066697,3.70620554188197,-0.560163606391171,0
7458,KIC7501722,4761,80,130.24,0.82,10.98,0.02,1.3000411987304699,0.05,2.11474438754513,3.67769818147451,-0.560564463169625,0
1205,KIC3543443,5068,160,31.61,1.09,4.113,0.044000000000000004,1.3143196105957,0.05,1.49982449583958,3.7048366062114,-0.561143091145596,0
11103,KIC9570409,4523,80,29.05,0.55,3.617,0.051,1.4266452789306598,0.05,1.46314613672635,3.6554265877459198,-0.563105015133927,0
12890,KIC10423340,4877,80,232.41,1.62,18.879,0.028999999999999998,1.06744575500488,0.05,2.36625481068639,3.6881527555915694,-0.565453699224796,0
2553,KIC4571777,4834,160,67.44,0.99,6.5489999999999995,0.057999999999999996,1.4443559646606399,0.05,1.82891756161669,3.6843066460716303,-0.5669868170022371,1
1570,KIC3851052,4975,165,30.2,0.86,4.262,0.055999999999999994,1.4064426422119098,0.05,1.48000694295715,3.69679308508174,-0.569260367620603,0
11619,KIC9785837,4947,158,34.75,0.5,4.063,0.036000000000000004,1.41488361358643,0.05,1.54095480892613,3.69434191036418,-0.572666734698871,0
1050,KIC3430674,4912,150,130.74,0.9,11.247,0.026000000000000002,1.3680725097656297,0.05,2.1164084806298997,3.6912583581331098,-0.572922667521255,0
3644,KIC5265916,4678,163,23.52,0.88,2.6210000000000004,0.172,1.31743717193604,0.05,1.3714373174041,3.6700602174731296,-0.5732019293041409,1
14131,KIC11137167,5116,154,22.49,0.5,3.324,0.126,1.23836898803711,0.05,1.3519894554356298,3.70893053580662,-0.574688812174704,0
13642,KIC10880104,4957,158,53.92,1.07,5.317,0.021,1.37268924713135,0.05,1.7317498835272602,3.69521891890515,-0.575138948707871,0
7488,KIC7516024,5324,160,119.73,0.86,10.52,0.018000000000000002,1.1173267364502,0.05,2.0782029825036896,3.72623804680264,-0.5798085669599929,0
1357,KIC3659407,4854,157,114.26,1.0,9.696,0.023,1.44199562072754,0.05,2.05789421972453,3.68609977199592,-0.5805324799418139,0
5877,KIC6535291,4959,160,35.21,1.24,4.235,0.057,1.39372539520264,0.05,1.54666602507018,3.6953941082911097,-0.583915764071474,1
1063,KIC3438298,5099,160,30.33,0.69,4.095,0.10099999999999999,1.3010158538818402,0.05,1.48187241031066,3.7074850119674703,-0.5848346692080351,0
4339,KIC5608582,5152,164,68.72,0.6,6.245,0.017,1.27483558654785,0.05,1.83708315082319,3.7119758543517594,-0.585593399886418,0
