KIC,eps,eps_err,dnug,dnug_err,c,c_err
8565016,0.07663355427377366,0.00878207346288072,6.085278479896588,0.0053169625046600305,0.006912585960589656,0.0004420183818172803
8482522,0.6233592975718294,0.021585811362012878,3.9516069300046,0.009335682114216468,0.011009055315921392,0.0007977414871365905
6191288,0.6887525630922104,0.020516392493144332,3.244476275008655,0.00789507899374394,0.012430757793226478,0.0008004288990129844
9772366,-0.3363572673865038,0.016032430432129516,5.926696178830288,0.007781924458859352,0.06246129977431699,0.0002027356659360513
9518506,0.0005040256132658124,0.012537286451441587,4.987550096525598,0.006263083180277649,0.006801798709912607,0.0005628890232488114
10199187,0.6731584012033435,0.014853927408650708,2.5021578943407827,0.004581714747129913,0.01273064720467586,0.0009338532136727586
11340165,0.015137885439455493,0.01687967288460203,4.035164200649158,0.00858481529788107,0.015898307120018645,0.0016646838038489693
11515377,0.25704970922730014,0.008103767811345123,14.824924505840544,0.008974935872926115,0.003504592311563257,0.00020260590738639824
2569055,0.6129571916117696,0.022956398240268266,3.8255853623898024,0.00977391052071596,0.010955404243580952,0.0009137235142531145
11869095,0.09982229197449176,0.0093777527620552,5.363783515348423,0.004714744968832023,0.006201204343999528,0.00031622703476274496
2436818,0.13095729125156563,0.019341633626269603,8.845677834693614,0.01553135931608998,0.008338060183895647,0.0005648034799818425
7743176,-0.036298013801648994,0.011799514846686898,3.703475154865217,0.005433194329874114,0.007273307898096171,0.0007165620759969337
9604524,0.7250013422325607,0.02632674479593228,4.815519842900855,0.011966891842485167,0.007441813712311938,0.0009832381902629298
11775398,0.754230597805384,0.022425435820956147,4.107219088663327,0.010453581517869211,0.009767293887865463,0.0009196999074894515
2309469,0.6155171199817878,0.019787217686514577,3.6290519951481723,0.008251758395191202,0.013715084275108532,0.0011456008873840153
11668246,0.6985508762807867,0.02036516399815181,4.392228985828255,0.008559757360911796,0.009325761066520286,0.0006445686993837692
