,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank
3283,KIC5040572,4975,80,75.71,0.97,6.726,0.036000000000000004,1.2813119888305664,0.05,1.8791532461842464,3.696793085081744,4.311569473736017
8568,KIC8097831,4747,80,39.57,0.45,4.4639999999999995,0.013000000000000001,1.228960037231445,0.05,1.5973660502660278,3.6764192317183597,4.31121792974075
9481,KIC8560306,4855,147,50.01,0.56,5.502999999999999,0.017,1.3818397521972656,0.05,1.6990568545476676,3.6861892342440243,4.311084039982109
12714,KIC10334594,4922,146,41.2,0.44,4.675,0.013000000000000001,1.3351106643676758,0.05,1.6148972160331343,3.692141609366784,4.310525448147604
14491,KIC11336656,4637,80,31.64,0.44,3.7260000000000004,0.013999999999999999,1.322488784790039,0.05,1.5002364748256392,3.666237095895805,4.309786288844098
1400,KIC3733123,4868,146,72.53,0.61,7.2639999999999985,0.013000000000000001,1.3492765426635742,0.05,1.8605176774617465,3.6873505695580273,4.309754815750238
12184,KIC10066275,5008,144,137.9,1.55,11.373,0.037000000000000005,1.1874427795410156,0.05,2.13956426617585,3.699664320202373,4.309370499185464
4855,KIC5891971,5058,80,30.72,0.56,4.439,0.10800000000000001,1.2062091827392578,0.05,1.4874212113594742,3.7039788250083863,4.308537990905351
363,KIC2438051,4749,100,33.51,1.31,3.658,0.11599999999999999,1.4807415008544922,0.05,1.5251744278352717,3.6766021695820186,4.307810848936659
9732,KIC8689494,4944,173,104.28,1.26,9.515,0.094,1.2685556411743164,0.05,2.0182010224962914,3.69407846208076,4.307781944590219
8714,KIC8161789,5004,150,121.44,0.75,10.369000000000002,0.017,1.2897176742553709,0.05,2.084361758551405,3.6993173010213822,4.307266853782341
15633,KIC12105800,4877,149,31.18,0.59,3.807,0.040999999999999995,1.39044189453125,0.05,1.4938761108528233,3.6881527555915663,4.3071092903758466
8766,KIC8175678,4861,80,67.84,0.56,6.666,0.017,1.3685970306396484,0.05,1.8314858392486573,3.6867256210745416,4.306547541276271
8390,KIC8005721,5104,148,131.08,0.84,11.597000000000001,0.027999999999999997,1.1587905883789062,0.05,2.117536432710338,3.7079106657131065,4.30635560085579
6476,KIC6877290,5013,80,88.09,1.04,7.397,0.033,1.2804222106933594,0.05,1.944926609986216,3.7000977046130537,4.306008706341584
476,KIC2581533,4683,80,54.61,0.41,5.399,0.021,1.44195556640625,0.05,1.7372721765355434,3.67052415778208,4.304849549923612
3776,KIC5344380,5132,153,67.75,1.87,5.761,0.18100000000000002,1.1807823181152344,0.05,1.8309092995464435,3.7102866477028913,4.304822371850313
1667,KIC3937022,4649,80,56.88,0.52,5.88,0.015,1.3793821334838867,0.05,1.75495958772171,3.6673595461830866,4.304655689390565
6997,KIC7200381,5176,155,118.94,0.95,10.956,0.034,1.184427261352539,0.05,2.0753279341632584,3.7139942676606434,4.304223318410317
13617,KIC10873826,4948,173,104.31,2.21,9.555,0.18,1.284942626953125,0.05,2.0183259454029208,3.694429690957083,4.303770417623907
2550,KIC4571402,5010,142,40.05,1.86,4.3919999999999995,0.062,1.1587457656860352,0.05,1.6026025204202563,3.6998377258672464,4.303371243896526
2689,KIC4668478,4944,100,64.95,1.13,5.808,0.035,1.3408927917480469,0.05,1.812579155409047,3.69407846208076,4.302835744998238
189,KIC2142628,4644,162,65.59,5.5,6.26,0.264,1.479562759399414,0.05,1.8168376309020349,3.6668922110665365,4.3017854825360295
10206,KIC9025882,4639,100,33.64,0.55,4.148,0.028999999999999998,1.406206130981445,0.05,1.526855987125875,3.66642437251876,4.301339957160694
11160,KIC9589420,5064,149,108.36,0.76,9.437999999999999,0.018000000000000002,1.2534799575805664,0.05,2.0348689963611304,3.7044936970092985,4.301186814909052
4974,KIC5976435,4647,131,31.98,0.64,4.803999999999999,0.139,1.4324321746826172,0.05,1.5048784594102158,3.667172672478869,4.301013330335305
12702,KIC10331610,5025,100,31.83,0.73,4.075,0.048,1.2500524520874023,0.05,1.502836638621003,3.701136066092527,4.301003958602407
8962,KIC8292681,4840,80,46.13,0.91,4.727,0.055999999999999994,1.1864938735961914,0.05,1.6639834546082666,3.684845361644412,4.300859511154743
1363,KIC3660554,4896,100,39.34,0.61,4.442,0.028999999999999998,1.345743179321289,0.05,1.5948343555833182,3.6898414091375047,4.299789994546061
5894,KIC6549767,4783,145,29.78,1.1,3.355,0.081,1.4190731048583984,0.05,1.4739246934161574,3.679700380871964,4.299186692510154
3696,KIC5284127,4604,100,34.08,0.79,3.943,0.044000000000000004,1.4417085647583008,0.05,1.5324995860946624,3.663135314957754,4.298484015843972
7415,KIC7454928,4866,147,32.94,0.65,3.9739999999999998,0.10300000000000001,1.375652313232422,0.05,1.5177235948337355,3.6871721045948,4.2983918564925565
2973,KIC4852408,4948,100,164.86,1.12,12.418,0.038,1.2969141006469729,0.05,2.2171152955076843,3.694429690957083,4.29832150264386
14593,KIC11404925,4968,100,32.0,0.52,4.109,0.027999999999999997,1.3293657302856443,0.05,1.505149978319906,3.696181587168524,4.298210049676253
15994,KIC12506130,4870,80,37.88,0.6,4.302,0.054000000000000006,1.1688709259033203,0.05,1.5784099703312358,3.6875289612146345,4.297756938553891
1811,KIC3973001,4976,149,37.92,0.91,4.343,0.028999999999999998,1.2826519012451172,0.05,1.5788683286660286,3.696880371682762,4.297501856233315
13923,KIC11029591,4676,80,29.98,0.68,3.823,0.047,1.3013906478881836,0.05,1.476831628512261,3.6698745024898014,4.297461075881141
12956,KIC10469022,4753,139,35.36,0.49,4.005,0.013000000000000001,1.4379348754882812,0.05,1.5485122563410354,3.676967814294759,4.297277189187343
15791,KIC12208408,4819,146,72.36,0.56,6.936,0.02,1.3853530883789062,0.05,1.8594985581877759,3.682956926301209,4.297234066135533
14222,KIC11188610,4987,151,31.11,0.6,3.866,0.027999999999999997,1.2784404754638672,0.05,1.4929000111087034,3.6978393682183635,4.296897867977332
6000,KIC6613246,4750,142,35.93,1.23,4.065,0.025,1.4391222000122068,0.05,1.5554572172046497,3.6766936096248655,4.29659189191476
1930,KIC4066326,4867,146,35.14,0.64,4.1419999999999995,0.039,1.3655004501342771,0.05,1.545801757159276,3.687261346243506,4.2965586505251165
5246,KIC6185964,4847,80,27.45,0.53,4.032,0.106,1.2257118225097656,0.05,1.4385423487861106,3.68547301972276,4.295959205606153
6789,KIC7090906,4900,142,24.5,0.42,3.01,0.04,1.2941083908081057,0.05,1.3891660843645326,3.690196080028514,4.295172094051656
1405,KIC3735269,4635,80,36.2,0.62,4.131,0.012,1.4797744750976562,0.05,1.5587085705331658,3.666049738480516,4.294170423253056
10342,KIC9108045,5006,80,75.64,0.78,6.606,0.052000000000000005,1.257709503173828,0.05,1.8787515201730018,3.6994908452722046,4.293374262133686
10092,KIC8957693,4931,80,137.23,0.96,10.839,0.018000000000000002,1.2526359558105469,0.05,2.137449063340336,3.6929350025311383,4.2927937847123205
831,KIC3218374,4962,151,29.61,0.37,3.5639999999999996,0.021,1.3512592315673828,0.05,1.4714384073892992,3.6956567599361914,4.292350779321752
9037,KIC8329894,5069,80,83.2,2.02,6.66,0.037000000000000005,1.2391738891601562,0.05,1.920123326290724,3.7049222912234017,4.29186282977329
1675,KIC3939080,4789,143,30.89,0.81,3.891,0.028999999999999998,1.4202623367309568,0.05,1.4898179083014509,3.680244837042608,4.291454837279007
10061,KIC8948403,4703,80,30.15,0.75,3.11,0.03,1.2699651718139648,0.05,1.4792873164761702,3.6723749787460793,4.290362753814324
15572,KIC12061355,4905,146,55.18,0.58,5.7920000000000025,0.013999999999999999,1.338886260986328,0.05,1.7417816961431667,3.6906390117159673,4.289698516647263
15114,KIC11713326,4976,173,31.61,0.59,3.915,0.025,1.2898883819580078,0.05,1.4998244958395797,3.696880371682762,4.289623418615299
13114,KIC10553525,4748,80,76.91,0.69,7.51,0.015,1.320561408996582,0.05,1.885982811354973,3.6765107102825536,4.289401356835719
12180,KIC10065717,4926,172,98.25,2.42,8.318999999999999,0.223,1.245875358581543,0.05,1.9923325590474643,3.692494407503085,4.289059579922733
12204,KIC10071151,4799,149,31.56,0.39,3.855,0.03,1.4188575744628906,0.05,1.4991369945373827,3.6811507499324216,4.28885527785118
13424,KIC10743887,4630,80,31.77,0.69,3.6889999999999996,0.042,1.440908432006836,0.05,1.5020172148271471,3.665580991017953,4.288845900525554
12453,KIC10202990,5026,152,28.16,0.63,3.673,0.07200000000000001,1.2677650451660156,0.05,1.4496326504700745,3.7012224842565566,4.288639068463674
5673,KIC6437115,5084,152,88.38,0.57,8.599,0.019,1.2525577545166016,0.05,1.9463539972262744,3.7062055418819706,4.286709760999016
12193,KIC10068556,5060,100,181.04,0.99,13.974,0.017,1.1779603958129885,0.05,2.2577745409466723,3.7041505168397992,4.286656798218753
14329,KIC11243756,4819,148,50.75,0.61,5.166,0.013999999999999999,1.395002365112305,0.05,1.7054360465852505,3.682956926301209,4.2866155317602095
1771,KIC3965225,4683,80,46.59,0.52,5.024,0.016,1.4517202377319336,0.05,1.668292710448221,3.67052415778208,4.286405265763659
115,KIC1871465,4780,146,33.55,0.68,4.048,0.037000000000000005,1.4603796005249023,0.05,1.5256925245050108,3.679427896612119,4.286383345061252
5765,KIC6501869,5037,100,32.86,0.85,4.1339999999999995,0.026000000000000002,1.244521141052246,0.05,1.5166675590990428,3.7021719508577116,4.286266715623137
5593,KIC6368959,4815,142,28.67,0.48,3.259,0.012,1.3799057006835938,0.05,1.4574276929464844,3.682596291460553,4.285750170876582
3665,KIC5271329,4948,151,28.76,0.46,3.58,0.018000000000000002,1.359156608581543,0.05,1.458788881710845,3.694429690957083,4.285079967426381
10044,KIC8937971,5062,153,85.39,1.01,7.972,0.018000000000000002,1.2783021926879885,0.05,1.9314070135565733,3.704322140822236,4.284835109567635
11335,KIC9663257,4979,162,122.85,0.91,10.354000000000001,0.023,1.3142566680908203,0.05,2.0893751608160995,3.6971421262754594,4.2826843815012445
14125,KIC11136578,4888,100,90.22,0.61,8.184,0.013000000000000001,1.2636442184448242,0.05,1.955302822761692,3.6891311972344982,4.281752235876945
5042,KIC6038749,5157,153,121.71,2.82,10.727,0.059000000000000004,1.1838254928588867,0.05,2.085326262423989,3.712397131406715,4.28167373890028
10913,KIC9453407,4917,80,29.14,0.98,3.969,0.067,1.1708154678344729,0.05,1.4644895474339714,3.6917002082901615,4.281524226975494
6932,KIC7175316,5007,142,43.3,2.88,3.716,0.036000000000000004,1.1929283142089844,0.05,1.6364878963533651,3.6995775913989086,4.2813550895157135
9209,KIC8411792,5020,144,43.36,0.5,4.961,0.015,1.1805143356323242,0.05,1.6370892735303304,3.7007037171450192,4.2813177489935725
15439,KIC11960363,4892,145,87.59,0.73,7.941,0.012,1.2952184677124023,0.05,1.9424545263424768,3.6894864483642484,4.281072410437922
10562,KIC9268146,4650,100,31.02,0.41,3.61,0.012,1.3866100311279297,0.05,1.4916417934775859,3.667452952889954,4.280934701214375
2798,KIC4756445,5097,80,76.3,1.2,6.105,0.031,1.1539125442504885,0.05,1.8825245379548805,3.707314633588708,4.280554225574654
12573,KIC10265074,4826,136,25.0,0.65,3.1710000000000003,0.017,1.3321571350097656,0.05,1.3979400086720375,3.683587317572767,4.280458934696017
7997,KIC7804023,4796,167,31.19,1.64,4.371,0.41200000000000003,1.1940860748291016,0.05,1.4940153747571436,3.6808791744268112,4.2800631843479975
7465,KIC7504841,5051,150,27.88,0.51,3.841,0.153,1.23370361328125,0.05,1.4452927694259718,3.7033773685123497,4.2793681912874755
7012,KIC7204851,4863,147,35.03,0.81,3.984,0.015,1.3814992904663086,0.05,1.5444401373176924,3.686904269568177,4.279132547344694
8621,KIC8114962,4765,146,31.2,0.53,3.8989999999999996,0.021,1.4770984649658203,0.05,1.4941545940184429,3.6780629049743454,4.278989336946362
15517,KIC12017934,4926,155,30.62,0.42,3.805,0.02,1.3655452728271484,0.05,1.4860051863622419,3.692494407503085,4.277916269969345
1138,KIC3458703,4807,80,27.52,0.9,3.37,0.037000000000000005,1.3388423919677734,0.05,1.4396484295634735,3.681874122128647,4.2760855989501465
15653,KIC12110266,4971,147,40.2,1.06,4.29,0.04,1.298563003540039,0.05,1.60422605308447,3.6964437631389986,4.274847744658034
4205,KIC5530664,4679,80,49.66,0.41,5.369,0.015,1.3065614700317385,0.05,1.6960067152185454,3.67015304519218,4.27466001160223
10004,KIC8882190,4867,145,28.93,0.6,3.806,0.062,1.3719158172607422,0.05,1.4613484336479832,3.687261346243506,4.274556792724543
14513,KIC11349490,5086,100,132.42,0.66,11.095,0.019,1.2163248062133791,0.05,2.1219535835452987,3.7063763558396894,4.274200578072383
7188,KIC7339667,4944,147,113.51,1.58,9.829,0.02,1.3112916946411133,0.05,2.0550341236746137,3.69407846208076,4.273212156186449
8567,KIC8097812,4941,152,25.73,0.6,3.478,0.095,1.3442668914794922,0.05,1.4104397862103466,3.6938148538894167,4.273092821718628
8275,KIC7948193,5216,100,111.91,1.99,9.073,0.024,1.1406869888305664,0.05,2.048868895739931,3.717337582723864,4.273082841349263
5256,KIC6191288,4827,100,25.31,0.42,3.173,0.015,1.3395137786865234,0.05,1.4032921451582543,3.683677298818692,4.272774364459648
1096,KIC3446842,4777,150,30.47,0.37,3.8480000000000003,0.025,1.4596910476684568,0.05,1.4838724542226736,3.6791552412833535,4.272664568727683
4729,KIC5795688,5018,150,78.62,0.52,7.53,0.016,1.2739486694335938,0.05,1.8955330394840704,3.700530656978592,4.272556377463372
388,KIC2444598,4774,167,32.48,1.0,4.051,0.036000000000000004,1.4746379852294922,0.05,1.5116160205691376,3.678882414670736,4.272087130055486
11927,KIC9944776,4933,232,35.85,0.47,4.19,0.016,1.3205280303955078,0.05,1.5544891600038189,3.693111115462141,4.271317344506716
2803,KIC4757071,4743,80,61.78,0.45,5.67,0.018000000000000002,1.4150705337524414,0.05,1.7908479039654317,3.676053124651872,4.270869434537238
7377,KIC7440390,4954,80,171.43,1.95,13.1,0.013000000000000001,1.1950902938842771,0.05,2.2340868251389705,3.6949560022498185,4.2707193642633605
15857,KIC12268191,4680,131,29.12,0.39,3.392,0.015,1.3748960494995115,0.05,1.4641913706409997,3.6702458530741233,4.268629506956946
5563,KIC6363181,4713,100,27.66,0.57,3.39,0.013000000000000001,1.3098640441894531,0.05,1.4418521757732918,3.673297439759636,4.268000831947158
8205,KIC7902578,4640,80,31.96,0.57,3.991,0.02,1.3879318237304688,0.05,1.5046067706419537,3.6665179805548807,4.2678836668086655
796,KIC3121940,4817,100,28.14,0.54,3.741,0.046,1.3881826400756836,0.05,1.4493240930987268,3.682776646314434,4.267487940797734
15946,KIC12406960,5015,149,112.97,0.83,9.787,0.032,1.2849273681640625,0.05,2.0529631287555032,3.7002709373564366,4.267471774577784
8733,KIC8166918,4672,80,46.82,0.61,4.8660000000000005,0.012,1.314107894897461,0.05,1.6704314093606056,3.669502834104343,4.267415005460905
2816,KIC4760345,4745,141,28.16,0.87,3.207,0.163,1.390726089477539,0.05,1.4496326504700745,3.676236216763312,4.266893286739186
6008,KIC6615504,4664,80,59.2,0.64,5.895,0.011000000000000001,1.3833112716674805,0.05,1.7723217067229198,3.668758541750958,4.2667644151400905
10391,KIC9152732,5039,154,124.8,0.84,10.33,0.015,1.2743301391601562,0.05,2.0962145853464054,3.7023443583557687,4.26647892720571
7824,KIC7692353,4998,150,50.0,1.54,4.825,0.141,1.2539491653442385,0.05,1.6989700043360187,3.698796251790432,4.266111402732978
9229,KIC8420916,4909,144,77.07,0.72,7.234,0.018000000000000002,1.3213462829589844,0.05,1.8868853589860088,3.6909930320998696,4.265820720416935
15063,KIC11668839,5055,145,152.25,0.75,12.792,0.021,1.2194862365722656,0.05,2.182557301304913,3.70372115992702,4.2657215367406085
15532,KIC12021730,4912,80,120.31,1.49,10.031,0.016,1.2166948318481443,0.05,2.080301726793912,3.6912583581331115,4.265198106468814
15273,KIC11819363,5064,100,50.8,0.58,5.329,0.012,1.1751184463500977,0.05,1.7058637122839193,3.7044936970092985,4.265006319018132
5270,KIC6197161,5135,153,121.51,0.86,10.924000000000001,0.019,1.1881227493286133,0.05,2.084612020865252,3.710540447933297,4.264902631756781
3481,KIC5176520,4918,80,152.38,0.85,12.759,0.025,1.201390266418457,0.05,2.1829279692369923,3.6917885244026976,4.264668349996627
9893,KIC8812360,5159,153,98.76,0.69,9.262,0.017,1.1996746063232422,0.05,1.9945810812598948,3.712565527873308,4.264227938050258
6483,KIC6878959,4768,141,30.38,0.61,3.912,0.031,1.4323186874389648,0.05,1.4825877695267675,3.6783362467321803,4.264176178921732
8121,KIC7871825,4908,151,39.37,0.79,4.431,0.018000000000000002,1.339641571044922,0.05,1.5951654147902294,3.690904554054967,4.263714153511648
3789,KIC5351254,4714,80,27.8,0.67,3.708,0.046,1.304523468017578,0.05,1.4440447959180762,3.673389578188305,4.2634033480053874
9420,KIC8538853,4856,100,27.5,0.54,3.8080000000000003,0.063,1.2102346420288086,0.05,1.4393326938302626,3.686278678067201,4.263345315804826
7213,KIC7348314,4956,100,84.05,0.66,7.83,0.017,1.2834081649780271,0.05,1.9245377177754897,3.6951312977040263,4.263022058672683
7313,KIC7384523,4721,80,35.65,0.77,4.092,0.036000000000000004,1.4712285995483398,0.05,1.5520595341878844,3.6740340004312553,4.262886115217535
15357,KIC11873264,5074,155,38.1,0.51,4.348,0.038,1.2550077438354492,0.05,1.5809249756756194,3.7053504628857117,4.262358813294647
618,KIC2856721,4828,148,32.58,0.72,3.944,0.027999999999999997,1.4200181961059568,0.05,1.5129510799724906,3.683767261425312,4.262053319498385
11853,KIC9903422,4734,80,70.57,0.77,6.551,0.013999999999999999,1.3400726318359375,0.05,1.848620117434134,3.675228253593064,4.261652275866656
6071,KIC6677631,4866,147,28.52,0.88,3.9619999999999997,0.033,1.3867292404174805,0.05,1.455149521179828,3.6871721045948,4.261611165054006
4367,KIC5617324,4954,80,165.24,0.7,12.517000000000001,0.02,1.2041749954223633,0.05,2.2181151863045487,3.6949560022498185,4.261541917842422
10521,KIC9225869,5002,152,77.86,0.4,7.678,0.013999999999999999,1.273329734802246,0.05,1.891314399382143,3.699143687394484,4.261298312927575
5318,KIC6210524,4761,140,30.3,0.47,3.609,0.036000000000000004,1.4255189895629885,0.05,1.4814426285023048,3.6776981814745104,4.261012718070769
11548,KIC9772371,4703,144,28.66,0.42,3.196,0.10400000000000001,1.383509635925293,0.05,1.4572761860613257,3.6723749787460793,4.260363859025103
2650,KIC4658645,4677,163,49.82,3.7,4.831,0.828,1.3171272277832031,0.05,1.6974037232004875,3.669967369908504,4.2600971662417315
10387,KIC9151079,4738,136,28.01,1.27,3.623,0.107,1.3721551895141602,0.05,1.4473131088235682,3.6755950563867454,4.260017417911225
1545,KIC3842398,5012,152,154.51,1.59,12.776,0.09,1.2573013305664062,0.05,2.1889565925263987,3.700011062322112,4.259766244712404
10872,KIC9414008,5017,155,82.63,0.56,8.046,0.018000000000000002,1.2799673080444336,0.05,1.917137752756444,3.700444101027752,4.259046525978921
5147,KIC6117772,5015,175,104.31,3.66,8.889,0.665,1.1271753311157229,0.05,2.0183259454029208,3.7002709373564366,4.25871495513911
2605,KIC4637793,4631,100,35.69,0.37,3.998,0.013999999999999999,1.4111337661743164,0.05,1.5525465479556604,3.665674780993893,4.258696297389816
9926,KIC8823560,4855,153,30.03,0.32,3.91,0.099,1.425699234008789,0.05,1.4775553321989812,3.6861892342440243,4.257688927401681
1799,KIC3970395,4774,137,35.16,0.8,4.16,0.055,1.4143323898315432,0.05,1.5460488664017342,3.678882414670736,4.257393668846233
5243,KIC6185456,4943,149,121.13,0.53,10.644,0.015,1.3160371780395508,0.05,2.083251717221603,3.6939906104607765,4.256679889383284
5981,KIC6609850,4762,80,30.34,0.48,3.963,0.077,1.2184762954711914,0.05,1.4820155764507117,3.6777893910688615,4.2565728415690165
6929,KIC7174636,4747,80,77.52,0.62,7.351,0.019,1.3233518600463867,0.05,1.8894137640427089,3.6764192317183597,4.256538211603559
10030,KIC8915786,5034,80,105.2,1.3,8.267000000000001,0.019,1.2932987213134766,0.05,2.02201573981772,3.7019132112123434,4.25653774839966
14629,KIC11416572,5023,157,31.32,0.66,3.7969999999999997,0.034,1.2556838989257812,0.05,1.4958217533859055,3.7009631781595487,4.255928858334329
9397,KIC8510560,4934,80,99.66,0.71,8.578,0.013999999999999999,1.2906694412231443,0.05,1.998520882835038,3.693199145153717,4.255840209704825
15985,KIC12470748,4988,146,89.46,0.58,8.45,0.019,1.278581619262695,0.05,1.9516288938366384,3.697926444806505,4.2556801044359185
12205,KIC10071179,5206,155,117.65,0.85,10.515999999999998,0.024,1.1263055801391602,0.05,2.07059193151204,3.716504163773217,4.255577710390544
14893,KIC11572172,4972,100,31.03,0.67,3.984,0.03,1.3393659591674805,0.05,1.4917817755841658,3.696531119969607,4.2554418742995095
4227,KIC5542907,5215,154,105.62,0.84,8.467,0.027000000000000003,1.163532257080078,0.05,2.023746163152476,3.7172543127625497,4.2550075047625615
14317,KIC11237133,5057,152,33.14,0.48,4.151,0.034,1.240992546081543,0.05,1.5203525040833181,3.7038929536325447,4.2547385008585605
2526,KIC4567191,4897,151,50.13,0.43,5.247999999999998,0.013000000000000001,1.3473958969116209,0.05,1.7000977046130537,3.6899301040182184,4.253660544831763
2187,KIC4275586,4845,151,34.16,0.52,4.048,0.064,1.4108591079711914,0.05,1.5335178620169674,3.685293781386784,4.253488725475076
4475,KIC5694720,4633,80,31.69,0.61,3.366,0.013999999999999999,1.323467254638672,0.05,1.5009222391903003,3.6658623002031554,4.25312478738141
12923,KIC10453652,4681,80,43.17,0.6,4.582,0.009000000000000001,1.2966394424438477,0.05,1.6351820486562676,3.670338641127442,4.252329401898532
1648,KIC3868464,4841,147,29.83,0.8,3.798,0.051,1.4255790710449219,0.05,1.4746532533620629,3.6849350826408895,4.252276845079618
10185,KIC9019889,4815,147,33.92,0.46,4.072,0.076,1.4117040634155271,0.05,1.5304558435846762,3.682596291460553,4.252124347202392
8609,KIC8111302,4854,80,59.77,0.59,5.83,0.024,1.372645378112793,0.05,1.7764832558336816,3.6860997719959157,4.251987983257937
12067,KIC10006548,4691,80,28.05,0.51,3.583,0.032,1.3227167129516602,0.05,1.4479328655921802,3.671265432947159,4.2518691250935605
6925,KIC7173546,4966,147,74.61,1.48,7.131,0.015,1.2975645065307615,0.05,1.8727970399895983,3.6960067152185454,4.251713154869823
3898,KIC5380775,4740,80,65.38,0.66,5.933,0.013000000000000001,1.3771791458129885,0.05,1.8154449162443504,3.675778341674085,4.251398737978726
13505,KIC10801985,4751,140,29.71,1.19,3.6630000000000003,0.036000000000000004,1.4520378112792969,0.05,1.4729026518036639,3.6767850304192056,4.2507685441278635
3551,KIC5199554,4647,100,54.38,0.42,5.638999999999999,0.021,1.4282026290893557,0.05,1.7354392032514814,3.667172672478869,4.2506483585358765
11025,KIC9517698,5006,100,43.28,0.65,4.605,0.019,1.207942008972168,0.05,1.6362872520985132,3.6994908452722046,4.2501699173747465
14757,KIC11508418,4903,171,146.22,0.97,11.937000000000001,0.013000000000000001,1.226771354675293,0.05,2.165006779568368,3.6904618932461775,4.250029018227611
10696,KIC9334504,4771,143,28.21,0.67,3.845,0.284,1.4087553024291992,0.05,1.4504030861553665,3.6786094165589263,4.249661031973514
1945,KIC4070414,4653,80,31.59,0.95,3.758,0.305,1.4567651748657229,0.05,1.4995496259051493,3.667733052533267,4.249648502424874
14787,KIC11517088,4886,147,50.62,0.4,5.414,0.015,1.3576736450195312,0.05,1.704322140822235,3.688953462637418,4.249648357572452
6776,KIC7048889,4580,80,31.12,0.42,3.772,0.016,1.4756698608398438,0.05,1.4930395883176515,3.6608654780038683,4.249373584888723
4179,KIC5524508,4776,143,30.99,0.37,3.5380000000000003,0.012,1.4323158264160156,0.05,1.4912215762392829,3.6790643181213127,4.2493095337573585
15109,KIC11708997,4967,173,192.0,0.74,15.582,0.02,1.155198097229004,0.05,2.2833012287035497,3.6960941599952233,4.249270065932579
14847,KIC11559818,4801,100,38.33,1.01,3.702,0.013999999999999999,1.4059114456176758,0.05,1.5835388192543518,3.6813317059691664,4.248881466427953
4829,KIC5879610,4720,100,63.4,0.55,6.397,0.017,1.3690080642700195,0.05,1.802089257881733,3.673941998634088,4.248716228433143
7813,KIC7687796,4964,154,29.46,0.49,3.738,0.051,1.3508291244506836,0.05,1.4692327425066118,3.695831772826692,4.248544996531498
267,KIC2301349,4627,80,65.68,0.6,6.3820000000000014,0.013000000000000001,1.4872188568115234,0.05,1.8174331441113845,3.6652994994998966,4.248311473877636
16031,KIC12600075,4902,80,36.61,0.66,4.242,0.055999999999999994,1.1571435928344729,0.05,1.563599728881531,3.6903733069160585,4.248144081049833
7020,KIC7205397,4652,80,29.16,1.38,3.64,0.037000000000000005,1.344404220581055,0.05,1.4647875196459368,3.6676397060564114,4.248048153581691
11293,KIC9651794,4873,153,31.92,1.89,3.832,0.062,1.3832273483276367,0.05,1.5040628826786921,3.6877964113812944,4.246788232172953
3800,KIC5353178,4753,80,27.45,0.57,3.6180000000000003,0.036000000000000004,1.3014593124389648,0.05,1.4385423487861106,3.676967814294759,4.24651651562357
10783,KIC9388508,4632,80,29.91,1.35,3.786,0.040999999999999995,1.3537559509277344,0.05,1.4758164130313183,3.66576855071938,4.246450001693327
8760,KIC8174381,4766,141,29.81,0.61,3.83,0.022000000000000002,1.4229087829589844,0.05,1.4743619760326307,3.6781540380104367,4.246389518926973
11617,KIC9784946,4674,80,57.57,0.53,5.728,0.012,1.364283561706543,0.05,1.7601962294551339,3.6696887080562077,4.246119601179418
7510,KIC7529355,4978,154,30.77,0.51,3.872,0.043,1.330219268798828,0.05,1.4881274962474584,3.697054892272575,4.246042416382744
7914,KIC7749506,4940,160,31.34,0.79,3.698,0.06,1.3591623306274414,0.05,1.4960989921325714,3.6937269489236466,4.245574917820685
785,KIC3119555,4760,80,84.15,0.81,7.654,0.011000000000000001,1.3513689041137695,0.05,1.9250541203118428,3.677606952720493,4.245233364324466
9689,KIC8675106,4816,100,73.05,0.66,6.6320000000000014,0.015,1.2528390884399414,0.05,1.863620220270316,3.682686478249768,4.245007239070417
15702,KIC12152850,5006,144,31.65,0.51,4.027,0.06,1.261444091796875,0.05,1.500373714353374,3.6994908452722046,4.244599524751702
3452,KIC5130161,4831,80,33.27,0.96,4.091,0.033,1.4172449111938477,0.05,1.5220528008688226,3.68403703748652,4.244073219101922
15387,KIC11911929,5134,153,109.3,0.89,9.589,0.013999999999999999,1.2118873596191406,0.05,2.0386201619497033,3.7104558643354246,4.243764726631992
15780,KIC12206812,4967,149,141.85,0.96,11.625,0.013999999999999999,1.2929229736328125,0.05,2.151829340131871,3.6960941599952233,4.242980509460613
15947,KIC12407468,5086,150,111.15,1.4,9.196,0.015,1.226848602294922,0.05,2.0459094670350093,3.7063763558396894,4.24291965545312
8777,KIC8178310,4924,151,32.37,0.67,4.0169999999999995,0.048,1.357163429260254,0.05,1.510142699402573,3.692318044259279,4.242768339649204
1578,KIC3852467,4852,149,31.44,1.12,3.967,0.036000000000000004,1.4257993698120115,0.05,1.4974825373673704,3.685920792194535,4.242171020113054
8507,KIC8074585,5006,149,45.25,0.38,5.151,0.015,1.230182647705078,0.05,1.6556185835412218,3.6994908452722046,4.241697158981808
14278,KIC11200573,4959,100,33.14,1.05,4.0489999999999995,0.049,1.3173456192016602,0.05,1.5203525040833181,3.6953941082911097,4.241013979862196
1505,KIC3765594,4741,138,30.67,0.61,3.495,0.013000000000000001,1.4285039901733398,0.05,1.4867137759824856,3.675869955318957,4.24068540591596
9819,KIC8751576,4872,147,31.3,0.62,3.813,0.028999999999999998,1.373713493347168,0.05,1.4955443375464486,3.6877072796248185,4.240455042361468
