ID,teff,teff_error,dnu,dnu_error,numax,numax_error,bp_rp,eps,eps_error,eps_mod
9967351,4826,100,5.711,0.017,60.79,0.78,1.2547035,1.06253571638545,0.013799632832796,1.06253571638545
9967700,5180,100,9.649,0.018,108.05,0.64,1.1502628,1.14123568879085,0.009396052331816,1.14123568879085
9968040,5088,100,4.984,0.012,43.96,0.3,1.2829628,1.0408771726296,0.010383183876609,1.0408771726296
9968249,5011,100,7.81,0.017,91.05,0.98,1.2634678,1.11045762814757,0.008884385096648,1.11045762814757
9970467,4598,100,4.677,0.013,45.59,0.41,1.399456,1.03660192478596,0.011869371966397,1.03660192478596
9970830,5057,100,4.99,0.032,51.74,1.04,1.3036146,1.03805261650449,0.031494888819836,1.03805261650449
10002647,5042,100,4.277,0.028,37.21,0.62,1.1865616,0.748951587369021,0.018236411508877,0.748951587369021
10003419,4902,100,4.114,0.026,36.15,0.74,1.2695112,0.923083445122436,0.014688228807934,0.923083445122436
10005422,5095,100,3.867,0.072,27.01,0.58,1.1942005,0.599081732071087,0.03179775588503,0.599081732071087
10005966,4839,100,3.826,0.026,30.71,0.66,1.3592815,0.639580230974738,0.025070828675409,0.639580230974738
10006852,5129,100,6.768,0.026,78.98,0.77,1.1150799,1.06135170330007,0.010943001137073,1.06135170330007
10018239,4724,100,3.928,0.024,32.52,0.71,1.3689775,0.653323244840484,0.029908453904472,0.653323244840484
10018973,4692,100,3.984,0.047,31.95,0.96,1.3642645,0.66673099194251,0.017985139125138,0.66673099194251
10023439,4691,100,6.436,0.017,65.28,0.52,1.3318844,1.08980281457682,0.010155956745096,1.08980281457682
10025321,5026,100,10.438,0.012,129.66,1.17,1.2292585,1.17990216163384,0.008619353024349,1.17990216163384
10025387,5003,100,11.434,0.015,140.06,1,1.263608,1.18898934634126,0.00598477972713,1.18898934634126
10065848,4933,100,3.903,0.094,30.16,0.61,1.1963491,0.653087567742974,0.027970533637955,0.653087567742974
10066568,5216,100,3.786,0.254,27.73,0.55,1.0940504,0.900458049829192,0.01617211263431,0.900458049829192
10068810,4882,100,5.34,0.012,48.87,0.44,1.2672272,1.06934892262076,0.008117609292501,1.06934892262076
10071249,4893,100,3.99,0.022,32.6,0.76,1.2073326,0.694593109710037,0.02506449438025,0.694593109710037
10083480,5034,100,3.971,0.056,30.53,0.9,1.1985579,0.723728619427915,0.020883537991945,0.723728619427915
10086465,4884,100,4.36,0.023,42.05,0.94,1.2607708,0.657312014276904,0.025571419683841,0.657312014276904
10087394,4797,100,5.963,0.013,59.15,0.5,1.2882195,1.08499840976831,0.01070345180926,1.08499840976831
10090400,4764,100,3.893,0.065,31.61,0.73,1.4016848,1.02373601552062,0.016819761344155,1.02373601552062
10090853,4820,100,4.108,0.017,37.1,0.86,1.3156691,0.744763659486675,0.023227738228531,0.744763659486675
10093930,4798,100,4.021,0.032,33.32,0.95,1.3588657,0.690034570261565,0.022154843063025,0.690034570261565
10095409,4569,100,4.195,0.016,40.23,0.66,1.4238653,1.06544822713716,0.013474815287406,1.06544822713716
10095427,4857,100,6.072,0.018,57.66,0.43,1.2504559,1.08258414580205,0.008181696081856,1.08258414580205
10123207,4839,80,13.713,0.022,159.94,1.03,1.1433334,1.21256473600084,0.006614619701757,1.21256473600084
10132247,4897,100,6.481,0.012,63.73,0.57,1.2331581,1.10280172433069,0.007321720931215,1.10280172433069
10145279,4856,100,3.591,0.013,31.23,0.46,1.3246698,1.01301400925504,0.013395330238024,1.01301400925504
10147072,4928,100,6.192,0.028,70.31,2.17,1.2238789,1.07411228459879,0.014385176656825,1.07411228459879
10148026,5166,100,6.46,0.036,72.04,0.78,1.1708183,1.09193086276288,0.012011622852621,1.09193086276288
10153739,5083,100,7.955,0.015,98.91,1.03,1.1945572,1.09518723348446,0.011163501095547,1.09518723348446
10155731,4872,100,4.179,0.034,35.52,0.78,1.2653856,0.724429993491139,0.024364066713764,0.724429993491139
10157507,4950,100,6.625,0.013,67.78,0.45,1.2686939,1.12353420686878,0.006460532442822,1.12353420686878
10159217,4765,100,5.438,0.015,55.2,0.6,1.3832855,1.06996501333989,0.01206271665617,1.06996501333989
10161943,4778,100,6.237,0.013,59.99,0.53,1.3623533,1.10939076514161,0.008330374795555,1.10939076514161
10162765,4948,100,6.795,0.032,88.56,1.62,1.2747402,0.988769338999228,0.025179751024831,0.988769338999228
10163776,5106,100,6.165,0.041,76,2.01,1.3492956,0.723342912634466,0.026285196194827,0.723342912634466
10196240,4841,100,4.092,0.023,35.55,0.48,1.2784729,0.674327347276475,0.027120851898085,0.674327347276475
10196797,4967,100,3.913,0.063,31.14,0.89,1.2257442,0.642393024557384,0.031505776840149,0.642393024557384
10198347,5191,100,4.425,0.391,42.29,1.26,1.1561222,0.645071993222645,0.054725929257977,0.645071993222645
10199187,4697,100,2.471,0.013,17.35,0.57,1.348773,0.673158401203343,0.014853927408651,0.673158401203343
10200377,5050,100,12.529,0.028,141.76,1.07,1.1205769,1.20491344264191,0.00562501492819,1.20491344264191
10202184,5021,100,12.707,0.021,158.16,0.82,1.1569738,1.2055202326478,0.006045464332176,1.2055202326478
10206307,4946,100,4.049,0.045,32.02,0.69,1.2692728,0.553094836825515,0.029195554021183,0.553094836825515
10206840,5031,100,3.705,0.036,29.42,0.92,1.2666864,0.628309822716644,0.025204150362669,0.628309822716644
10207059,5270,100,7.404,0.023,88.39,0.83,1.1557102,1.11222141647496,0.012623747849383,1.11222141647496
10207321,4952,100,6.675,0.011,64.33,0.53,1.2237101,1.10300215685549,0.006508768987773,1.10300215685549
10212620,4830,100,4.937,0.033,48.03,0.71,1.323492,0.746079566333054,0.019612217448285,0.746079566333054
10213931,4686,100,4.556,0.013,43.45,0.53,1.3542614,0.747822741430702,0.021085548845767,0.747822741430702
10220213,5161,100,16.422,0.014,202.38,2.93,1.1058683,1.35339023618067,0.009313861390587,1.35339023618067
10220795,5158,100,4.875,0.028,48.13,0.62,1.1867981,1.04953343832091,0.018786791274095,1.04953343832091
10224100,5235,100,7.539,0.037,91.69,0.94,1.1746883,1.18050316491984,0.00952511205273,1.18050316491984
10224535,4929,100,4.273,0.034,37.29,0.56,1.3010168,0.95546687281157,0.017051801570728,0.95546687281157
10226276,4742,100,6.045,0.014,61.44,0.49,1.3197193,1.08280107490301,0.010079297869031,1.08280107490301
10229796,4954,100,4.89,0.033,48.18,0.7,1.3269396,0.992327848655334,0.014304476516091,0.992327848655334
10257278,4887,80,12.165,0.015,149.03,0.77,1.183505,1.22840144412658,0.007023233788396,1.22840144412658
10267242,4917,100,3.586,0.048,27.48,0.63,1.3060827,0.652320953254669,0.022461017022661,0.652320953254669
10272641,5031,100,8.158,0.016,90.77,0.54,1.2068377,1.13038533315411,0.007335993954126,1.13038533315411
10280586,4714,100,3.837,0.022,30.36,0.6,1.3864937,0.996790378257796,0.025188406190661,0.996790378257796
10285722,4897,100,5.027,0.02,52.24,1.02,1.2279263,1.00860254178524,0.017267349797855,1.00860254178524
10286616,4962,100,4.047,0.047,33.16,0.73,1.2392788,0.749089639710656,0.030031630132138,0.749089639710656
10287323,4849,100,5.039,0.021,47.48,0.49,1.3163023,1.08215801951728,0.012456125809493,1.08215801951728
10290457,4758,100,3.953,0.032,31.12,0.64,1.338912,0.680775629112493,0.021504940490176,0.680775629112493
10291535,5044,80,8.568,0.029,115.2,2.13,1.1923723,1.12302697763166,0.016772449601579,1.12302697763166
10297313,5109,100,8.077,0.027,102.96,2.17,1.3493185,1.11988160342587,0.010349807095414,1.11988160342587
10328498,4973,100,4.545,0.011,42.95,0.52,1.2222157,1.0655584377892,0.012406395932823,1.0655584377892
10352615,5006,100,5.717,0.014,62.1,1.05,1.1557207,1.13264370959947,0.011250755961318,1.13264370959947
10353044,4982,100,4.123,0.031,33.26,0.79,1.2507477,0.972864249250499,0.015129676869389,0.972864249250499
10356057,4864,100,6.512,0.021,65.09,0.58,1.2661562,1.08503081052491,0.006582978409944,1.08503081052491
10357764,4859,100,4.521,0.029,42.17,0.95,1.3339634,0.977065822135032,0.013211044245589,0.977065822135032
10358632,4830,100,4.119,0.038,32.57,0.47,1.3156862,0.632713308155251,0.024238343864042,0.632713308155251
10362043,4943,100,4.418,0.037,39.09,0.58,1.2737617,0.959379578125335,0.016671976396055,0.959379578125335
10394570,4955,100,4.008,0.053,33.04,0.61,1.3068953,0.955498178788425,0.014751958949308,0.955498178788425
10395638,4810,100,4.467,0.019,42.12,0.89,1.2535753,0.705575225399827,0.026480272149837,0.705575225399827
10402819,5183,100,5.325,0.016,55.23,0.8,1.1413174,1.00920555066136,0.011524262101013,1.00920555066136
10416550,4950,100,5.062,0.012,48.16,0.63,1.2525616,1.06036787073776,0.011026906739745,1.06036787073776
10420822,5130,100,6.662,0.041,77.1,1.37,1.2055254,1.11344619952275,0.009057662401428,1.11344619952275
10426854,5025,100,4.364,0.038,40.01,0.85,1.2135792,0.799208731303792,0.02434123160994,0.799208731303792
10459696,4715,100,5.865,0.012,61.48,0.54,1.302556,1.06270774981298,0.008701601711087,1.06270774981298
10461757,5077,100,3.379,0.079,25.9,1.01,1.1741581,1.47892781199888,0.030443506109895,1.47892781199888
10467570,4751,100,4.061,0.021,33.87,0.73,1.3602858,0.653972590171395,0.022934118985257,0.653972590171395
10468528,4994,100,3.7,0.061,28.74,0.42,1.2868977,0.962353142241175,0.017481659561055,0.962353142241175
10469976,5070,100,4.833,0.045,53.76,2.5,1.1844835,1.02449535767271,0.011041204868192,1.02449535767271
10473692,4954,100,8.64,0.017,93.2,0.61,1.2712584,1.14809297392092,0.005630147522087,1.14809297392092
10474071,5248,100,7.54,0.028,92.64,1.01,1.1954365,1.0776773174582,0.009844809131232,1.0776773174582
10482001,4983,100,5.016,0.035,55.15,1.04,1.2076206,1.04471232901615,0.012703423310044,1.04471232901615
10483504,5144,100,8.639,0.012,104.89,0.8,1.1871071,1.11663241453689,0.010461303874347,1.11663241453689
10485765,4943,100,6.147,0.016,64.3,0.77,1.26688,1.11250842763432,0.011336220246214,1.11250842763432
10488243,4965,100,4.032,0.061,35.11,0.8,1.2939196,0.778452605604802,0.028139905866085,0.778452605604802
10489073,4889,100,4.035,0.045,34.43,0.68,1.3970528,0.92041436729089,0.019857939088751,0.92041436729089
10492041,4859,100,4.612,0.064,44.54,0.57,1.3528032,0.986979313712262,0.017839553450282,0.986979313712262
10524715,5095,100,6.295,0.016,64.26,0.54,1.1851568,1.09670689442756,0.009284718414057,1.09670689442756
10525282,5005,100,4.215,0.069,35.19,0.78,1.174592,0.622297949679508,0.024107093943838,0.622297949679508
10525475,4933,100,4.335,0.023,39.12,0.91,1.2093544,0.739782434162086,0.02591201128028,0.739782434162086
10525595,5033,100,9.453,0.016,116.38,0.89,1.1564188,1.49991702619638,0.000700562103481,1.49991702619638
10527661,5262,100,4.264,0.219,30.44,0.49,1.0563765,0.71594137194453,0.029856766424329,0.71594137194453
10532751,5321,100,8.311,0.044,102.85,1.22,1.1049805,1.1304984194795,0.008510588238238,1.1304984194795
10545152,4741,100,3.973,0.088,32.72,0.49,1.2333288,0.533804332031845,0.025960447794181,0.533804332031845
10546977,4816,100,4.381,0.012,42.76,0.42,1.3111353,1.01964912966768,0.015520490239528,1.01964912966768
10550429,5047,100,10.692,0.014,132.21,1.19,1.1581907,1.19037740372257,0.007605931279338,1.19037740372257
10552202,4956,100,4.355,0.014,38.68,0.37,1.1801901,0.993106435642441,0.014959425717076,0.993106435642441
10552614,5049,100,4.632,0.033,44.36,0.72,1.2471094,1.033454717765,0.012640740128564,1.033454717765
10552972,5198,100,13.774,0.017,177.78,0.97,1.1003819,1.24585287030683,0.007061353222389,1.24585287030683
10553844,4901,100,5.723,0.014,58.85,1,1.1857958,1.10578333652414,0.010802578918451,1.10578333652414
10555186,4988,100,12.408,0.013,166.07,0.95,1.1905546,1.20569883588441,0.007915341273435,1.20569883588441
10590683,5066,100,3.657,0.053,26.65,0.69,1.2379446,0.560876999205625,0.027376330886519,0.560876999205625
10592249,4969,100,4.245,0.032,37.22,0.41,1.3062382,0.930299383017557,0.012759186218653,0.930299383017557
10592802,5200,100,4.091,0.063,28.77,0.66,1.1466389,0.715148340058584,0.022098326615334,0.715148340058584
10592924,5077,100,5.408,0.011,52.44,0.64,1.2012367,1.05922291600951,0.010053726797525,1.05922291600951
10598558,5134,100,4.56,0.023,43.5,0.48,1.1941643,0.976295061729175,0.013529773439986,0.976295061729175
10599712,4941,100,4.113,0.045,37.22,0.82,1.2800331,0.925512842543344,0.012565650229997,0.925512842543344
10600926,5124,100,3.982,0.033,29.68,1.06,1.2487478,0.618318911256324,0.024157667304227,0.618318911256324
10602015,4933,80,14.26,0.03,183.57,1.17,1.1823368,1.25026748438855,0.004442289854764,1.25026748438855
10602374,4975,100,4.248,0.027,39.27,0.66,1.3249397,0.622445007231138,0.019953832496654,0.622445007231138
10602976,4918,100,4.237,0.03,35.71,0.51,1.241704,0.724827906816954,0.024493909794043,0.724827906816954
10603170,4879,100,4.458,0.021,42.32,0.63,1.286418,0.682520143291121,0.02221859961457,0.682520143291121
10603958,4858,100,3.826,0.055,28.21,0.96,1.2552624,0.767113539095305,0.025724712550711,0.767113539095305
10604255,4753,100,3.808,0.053,29.78,1.25,1.2888803,0.684577614372095,0.020973505246467,0.684577614372095
10604460,4733,100,3.797,0.056,30.35,0.64,1.359313,0.680364111214517,0.025346583814444,0.680364111214517
10610250,4833,100,12.552,0.027,153.72,0.62,1.2924309,1.20885740921818,0.005991840970606,1.20885740921818
10613466,4734,100,4.121,0.054,37.09,0.65,1.3475981,0.945278166773445,0.022113896602251,0.945278166773445
10614602,4785,100,2.436,0.016,18.54,0.58,1.318574,0.614151402648837,0.039089204175985,0.614151402648837
10614707,5067,100,4.232,0.042,35.48,0.65,1.2220392,0.638546821519701,0.021327085532299,0.638546821519701
10618005,4939,100,3.905,0.047,31.5,0.94,1.2970285,0.639275522286674,0.032045546001146,0.639275522286674
10651320,5150,100,4.283,0.049,28.95,0.57,1.1553316,1.47772902582993,0.031701420767942,1.47772902582993
10651578,5024,100,4.118,0.038,32.71,0.56,1.2107553,0.70936129907234,0.024492902803068,0.70936129907234
10653383,4922,100,4.436,0.024,40.47,0.59,1.2149782,0.666799752436388,0.021061967040987,0.666799752436388
10659100,4759,100,3.219,0.031,27.29,0.81,1.29813,0.739939700919939,0.027549395925347,0.739939700919939
10659842,5081,100,6.993,0.013,75.01,0.59,1.1542835,1.10856998614262,0.007039589450573,1.10856998614262
10662618,4794,100,3.945,0.025,32.07,0.69,1.2871046,0.688103642895059,0.026307904543141,0.688103642895059
10666932,4793,100,4.025,0.03,37.5,0.53,1.3275385,0.688671982651696,0.021774504940525,0.688671982651696
10667886,4874,100,4.091,0.065,34.66,1,1.3428326,0.654341176395373,0.021182189076099,0.654341176395373
10669123,5048,100,4.23,0.075,35.56,0.57,1.2408628,0.554408326334698,0.025760978139205,0.554408326334698
10670445,4742,100,3.579,0.012,30.38,0.46,1.3329163,0.803195331780885,0.022316121974642,0.803195331780885
10678016,4859,100,3.681,0.016,29.41,0.29,1.3304338,0.77655190359987,0.028492033292454,0.77655190359987
10683647,4790,100,4.151,0.047,35.65,0.54,1.3702631,0.703958333537212,0.023578358094,0.703958333537212
10684837,5255,100,7.066,0.033,86.55,1.35,1.1217575,1.08610530332704,0.012143676454925,1.08610530332704
10718491,4835,100,5.025,0.013,48.86,0.56,1.3028088,1.05872226483674,0.011349113344786,1.05872226483674
10721900,4782,100,4.08,0.023,36.75,1.12,1.286293,1.18087097115613,0.013325699407943,1.18087097115613
10722175,4689,100,9.46,0.024,112.86,0.55,1.2371454,1.15068805571818,0.006432984993812,1.15068805571818
10723388,4922,100,4.039,0.031,30.62,0.73,1.258091,0.64832448362808,0.021798378113746,0.64832448362808
10724027,4815,100,4.006,0.022,31.51,0.64,1.2315979,0.684484165296214,0.023569186874558,0.684484165296214
10728179,5094,100,4.283,0.075,37.2,0.6,1.1742506,0.96469581330931,0.013230331802993,0.96469581330931
10735926,5112,100,4.24,0.042,35.68,0.87,1.2023602,1.01460540068418,0.010969852883698,1.01460540068418
10743092,4823,100,2.548,0.013,18.43,0.39,1.3584719,0.74819890324787,0.031062068964693,0.74819890324787
10743515,4908,100,4.557,0.012,45.76,0.44,1.3549948,1.04448368418273,0.010924253937338,1.04448368418273
10747240,5174,100,4.064,0.029,35.77,1.05,1.274126,0.704664206889197,0.024866910130226,0.704664206889197
10747862,4746,100,3.757,0.013,30.43,0.41,1.350853,1.03171234748351,0.013855803311,1.03171234748351
10749112,4988,100,5.217,0.02,47.9,0.74,1.2613688,1.07160023054078,0.010483982754878,1.07160023054078
10753962,5075,100,8.069,0.04,100.91,1.29,1.3272057,1.11665699042865,0.010815103609241,1.11665699042865
10784013,4612,100,2.238,0.019,16.03,0.24,1.4022427,0.572065156673118,0.033558848571193,0.572065156673118
10792949,4758,100,4.653,0.03,44.4,0.88,1.2648048,0.72748924512986,0.016355103434785,0.72748924512986
10793872,4990,100,14.859,0.018,181.71,0.74,1.1832705,1.25449866014559,0.005462116061247,1.25449866014559
10793890,5310,100,8.386,0.041,110.23,2.03,1.0793333,0.968510535796873,0.019616981437443,0.968510535796873
10799530,4954,100,4.26,0.038,38.15,0.91,1.31429,0.673223827987034,0.013678586656169,0.673223827987034
10809457,4955,100,4.389,0.038,37.4,0.73,1.2948351,0.985344478488203,0.012118554852265,0.985344478488203
10816214,4985,100,4.842,0.018,45.98,0.55,1.2658939,0.697840122968295,0.019435474290674,0.697840122968295
10816748,4858,100,3.828,0.017,33.1,0.39,1.348671,1.04002867369091,0.01510133979653,1.04002867369091
10817660,5037,100,4.763,0.035,48.98,1.15,1.206253,1.0167712537373,0.022876083759022,1.0167712537373
10847321,4859,100,6.524,0.014,68.85,0.51,1.3101444,1.09070109140713,0.007542940627392,1.09070109140713
10848618,4847,100,3.992,0.026,32.39,0.56,1.2552643,0.568343240057992,0.026948858595217,0.568343240057992
10849541,4636,100,2.858,0.016,21.6,0.49,1.3874464,0.728972476816489,0.027901549705453,0.728972476816489
10857953,4888,100,4.034,0.03,32.7,0.72,1.2800274,0.695731830000978,0.023306093113963,0.695731830000978
10858331,5028,100,3.829,0.074,27.42,0.67,1.2204418,0.647898299371984,0.023693578067338,0.647898299371984
10859779,4835,100,7.294,0.013,81.19,0.58,1.3178492,1.07125324176947,0.009435867054867,1.07125324176947
10859941,4901,100,3.994,0.025,30.42,0.56,1.2495213,0.651113678630641,0.031404477113123,0.651113678630641
10864711,4704,100,4.865,0.012,44.65,0.45,1.3111086,1.05918898204829,0.009415304140374,1.05918898204829
10866415,4976,100,8.722,0.013,94.63,0.8,1.2224073,1.15840012580349,0.00562973367235,1.15840012580349
10873444,4942,100,5.458,0.017,57.32,1.33,1.2561007,1.0174005091342,0.014144945203611,1.0174005091342
10877915,4756,100,2.332,0.015,17.88,0.28,1.4075727,0.973128804821198,0.023274820848848,0.973128804821198
10879372,4687,100,3.754,0.055,32.59,0.75,1.3999023,0.689030044762211,0.0256882511443,0.689030044762211
10880958,4679,100,4.1,0.027,33.63,0.64,1.2976828,0.672457253319577,0.021508000594665,0.672457253319577
10881810,4983,100,11.807,0.017,146.33,0.85,1.2240686,1.18908905986009,0.008223473856411,1.18908905986009
10907196,4969,100,4.622,0.038,44.32,0.69,1.2191496,0.944232879900815,0.017150880155714,0.944232879900815
10908322,5074,100,3.639,0.038,30.19,0.75,1.1673708,0.746108020124748,0.026033947955995,0.746108020124748
10910674,4731,100,4.058,0.014,36.34,0.54,1.319294,1.03812701943667,0.011462805307609,1.03812701943667
10910802,4650,100,3.084,0.041,21.32,0.62,1.3765383,0.643818869941415,0.03462507933519,0.643818869941415
10918731,4845,100,4.63,0.025,45.76,0.64,1.3217516,0.725015920671459,0.019545484934257,0.725015920671459
10921258,4583,100,3.014,0.016,24.82,0.6,1.463213,0.691543306803672,0.033133585006171,0.691543306803672
10934758,5009,100,4.86,0.068,46.72,0.61,1.2689018,0.967071671182264,0.014151505270516,0.967071671182264
10935853,5107,100,5.654,0.138,65.86,6.69,1.2119246,0.864999013378984,0.039172578665619,0.864999013378984
10936814,4925,100,4.236,0.062,37.48,0.76,1.2769251,0.677881948347906,0.022153531584576,0.677881948347906
10964584,4964,100,4.026,0.055,31.75,0.79,1.1900558,0.93889068940994,0.020407478678997,0.93889068940994
10966458,4779,100,4.007,0.018,32.63,0.59,1.2690306,0.709898689208629,0.028889178647048,0.709898689208629
10973854,4528,100,3.587,0.013,31.27,0.35,1.3801813,0.962597035324695,0.013500651067952,0.962597035324695
10977629,4725,100,3.15,0.035,24.89,0.47,1.3909864,0.827775442792009,0.016277962507489,0.827775442792009
10979181,4612,100,1.612,0.022,10.67,0.41,1.4897728,1.49215708704474,0.063149944315245,1.49215708704474
10979742,4802,100,6.754,0.008,71.94,0.88,1.3727722,1.09135500397271,0.007663247735161,1.09135500397271
10983401,5240,100,7.668,0.039,94.75,0.92,1.159133,1.10401669678259,0.009637262520157,1.10401669678259
10989210,5213,100,4.658,0.031,51.97,1.2,1.1688728,0.794719180455855,0.025684199170834,0.794719180455855
10991271,5182,100,6.457,0.035,76.63,1.41,1.1729736,1.01640235320507,0.014994713873996,1.01640235320507
10991398,4960,100,4.134,0.026,33.59,1.02,1.2069368,0.990784796275367,0.018456553908337,0.990784796275367
10991673,4723,100,4.397,0.02,48.76,0.67,1.3560581,1.05400084911323,0.01203114439984,1.05400084911323
10992126,4623,100,1.335,0.141,7.83,0.22,1.4532423,1.31782588092722,0.050847311755691,1.31782588092722
10992711,4548,100,4.066,0.014,35.3,0.29,1.3356628,0.989818317827798,0.013042257407827,0.989818317827798
11018710,4687,100,5.459,0.01,53.63,0.47,1.3309193,1.02684029309898,0.006677834543968,1.02684029309898
11018745,4635,100,4.028,0.07,34.92,1.08,1.3850164,0.611310924042893,0.019470050585806,0.611310924042893
11018922,5154,100,4.088,0.027,33.33,0.52,1.1561422,0.829675682788146,0.017860015710167,0.829675682788146
11019954,5019,100,4.218,0.042,35.07,0.72,1.1842575,0.719295707686878,0.025135978915016,0.719295707686878
11020211,4973,100,9.826,0.022,107.06,0.68,1.170888,1.17596255675053,0.007224772646666,1.17596255675053
11026472,4904,100,7.76,0.013,93.16,1.27,1.2270069,1.14692397952358,0.007324448896198,1.14692397952358
11027005,4894,80,5.052,0.03,50.75,1.27,1.2068081,1.03117230458489,0.015480377003078,1.03117230458489
11027337,4658,100,3.884,0.011,33.65,0.36,1.396697,1.01321542144551,0.011052748803943,1.01321542144551
11028372,4788,100,4.559,0.015,40.17,0.46,1.2672586,1.03684266888924,0.010389496616089,1.03684266888924
11028575,4982,100,4.289,0.044,37.57,0.87,1.2177334,0.94620788291595,0.011633611390467,0.94620788291595
11031040,4818,100,3.473,0.059,26.71,0.48,1.3095865,0.686077995916381,0.030723755092355,0.686077995916381
11033302,5065,100,4.17,0.02,36.27,1.32,1.1735964,1.00151350312968,0.016489201638546,1.00151350312968
11037290,4926,100,4.451,0.025,43.58,0.67,1.2770138,1.01597422088783,0.012275973388688,1.01597422088783
11043831,4828,100,4.26,0.064,36.44,0.41,1.2843542,0.965406766124058,0.014318888939223,0.965406766124058
11043832,4950,100,5.695,0.015,59.65,0.65,1.3087921,1.08354715556346,0.011319746310026,1.08354715556346
11044315,5149,100,5.253,0.05,62.42,0.94,1.1452045,0.981294956577514,0.011857272350111,0.981294956577514
11045572,4875,100,5.986,0.015,63.45,0.48,1.3422108,1.07976915156471,0.00987049299771,1.07976915156471
11046496,5018,100,3.908,0.029,31.26,0.62,1.1504822,0.673523577280897,0.033685043577995,0.673523577280897
11072334,5020,100,6.63,0.019,78.16,0.8,1.2107573,1.08541760316488,0.012382661211824,1.08541760316488
11074543,4798,100,6.02,0.016,57.03,0.52,1.280633,1.07396307079032,0.008145065603592,1.07396307079032
11075908,5020,100,4.374,0.025,37.82,0.7,1.240386,0.796228509875647,0.015881564309387,0.796228509875647
11083319,5304,100,4.211,0.025,43.17,2.38,1.0856428,0.662716901513393,0.028299752562629,0.662716901513393
11083613,4861,100,8.605,0.011,88.09,0.64,1.2083416,1.14861431774402,0.007587578814126,1.14861431774402
11083701,4902,100,3.867,0.024,31.07,0.83,1.3085375,0.644477879612354,0.021300671465577,0.644477879612354
11084022,4817,100,4.661,0.012,44.42,0.61,1.3270054,1.05273334649494,0.00882449224728,1.05273334649494
11084620,4718,100,3.044,0.035,26.43,0.56,1.4100628,0.792185936428448,0.030073942223465,0.792185936428448
11085809,5167,100,4.277,0.046,35.99,0.66,1.1947632,0.995990771430326,0.013702325586541,0.995990771430326
11087371,4882,100,11.498,0.031,142.34,1.16,1.2411957,1.19400347605294,0.006279672926681,1.19400347605294
11090395,4973,100,4.312,0.067,36.86,0.93,1.2299175,0.967689684136709,0.012967922404158,0.967689684136709
11090673,5148,100,3.659,0.073,24.95,0.39,1.2409658,0.561320834037056,0.023817135801179,0.561320834037056
11126673,4802,100,5.651,0.011,55.32,0.69,1.2529316,1.10068494975446,0.009962188228238,1.10068494975446
11128910,4934,100,4.16,0.034,37.22,0.69,1.2101793,0.637759727712074,0.024788684108996,0.637759727712074
11129153,4830,100,3.691,0.066,28.88,1.66,1.2916565,0.565262623638077,0.040893543757199,0.565262623638077
11129480,4903,100,4.581,0.083,43.94,0.85,1.2691002,0.695839951113986,0.032489977030588,0.695839951113986
11129945,5000,100,4.916,0.026,49.88,1.15,1.2154369,0.760874578807565,0.026235056115141,0.760874578807565
11134982,5022,100,8.64,0.02,103.48,0.8,1.2253675,1.04351670496826,0.004503880751523,1.04351670496826
11135286,4779,100,4.127,0.033,37.05,0.64,1.3650436,0.631753604255287,0.03026958702265,0.631753604255287
11135910,4919,100,3.67,0.02,29.32,0.23,1.2279387,0.986133019379695,0.013430492165048,0.986133019379695
11136854,5216,100,7.344,0.035,90.05,1.97,1.125062,1.0479672828529,0.017172045562123,1.0479672828529
11138375,4974,100,3.936,0.045,33.66,0.76,1.248045,0.938723250609485,0.014982008799927,0.938723250609485
11141358,4933,100,3.643,0.025,27.75,0.73,1.2298584,0.587395874446183,0.022544587688462,0.587395874446183
11145563,5236,100,3.882,0.065,30.11,0.7,1.2151613,0.671351036392932,0.027761998810956,0.671351036392932
11146152,4811,100,3.564,0.029,32.19,0.54,1.3681831,0.640475073766472,0.025544642784561,0.640475073766472
11146230,5171,100,4.381,0.089,30.36,0.73,1.1463785,0.656422545639422,0.022341055572907,0.656422545639422
11146647,4850,144,3.347,0.012,29.94,0.6,1.3501654,1.00470113193819,0.015880924112024,1.00470113193819
11152312,5019,100,4.11,0.022,34.88,0.62,1.281848,0.808928374301758,0.018725991353111,0.808928374301758
11152753,4996,100,4.578,0.06,43.42,0.73,1.2822895,0.682613159711343,0.025304353834866,0.682613159711343
11152823,5099,100,4.435,0.016,42.71,0.75,1.2359324,0.707984533136993,0.032016724295929,0.707984533136993
11177727,4648,100,3.778,0.014,30.98,0.97,1.3391819,1.02152067281898,0.014749328387291,1.02152067281898
11177749,4769,100,4.074,0.042,33.94,0.42,1.2549295,0.973796851677987,0.013243790596607,0.973796851677987
11178396,5214,100,3.94,0.06,26.72,0.48,1.1307745,0.682678953174485,0.038646519286457,0.682678953174485
11179815,5077,100,4.265,0.04,35.14,0.71,1.204483,0.624596436235299,0.021838206723156,0.624596436235299
11180468,4725,100,5.053,0.012,51.27,0.65,1.3051472,1.05711082086802,0.012509629871702,1.05711082086802
11188067,4851,100,4.294,0.05,38.7,0.52,1.3166695,0.858692057194626,0.024615596794069,0.858692057194626
11190768,5041,100,17.343,0.043,228.77,1.1,1.2130928,1.29849831497823,0.006385902644557,1.29849831497823
11191444,4654,100,3.268,0.011,27.02,0.34,1.384654,0.776215624445933,0.026728044347011,0.776215624445933
