dnu,numax,eps,d02,alpha,env_height,env_width,mode_width,teff,bp_rp
1.229951366623466,2.347968925416452,1.3545555122662993,0.3270502603076003,-2.2591660444658697,1.3875378570247414,1.3846696074369278,-0.6053810729875075,3.695399003078884,1.2172064723039182
1.229769670019762,2.3409620708065773,1.3634654434385112,0.3553371668147613,-2.2929389483279827,1.5407575941171852,1.3235544259088028,-0.5878753946996936,3.699053269042334,1.1262073246175053
1.2300736412501354,2.3476079773405356,1.3548958817969063,0.3589879027398882,-2.2252914388546956,1.509397070864894,1.346541958750832,-0.7066412941946599,3.6858739511096883,1.17457409226488
1.2288501379714203,2.3447631054539166,1.3897326310267606,0.3557301266452395,-2.2685788033436194,1.3312741799353573,1.3578326132711578,-0.5953037227299354,3.6943621861568317,1.338550005703276
1.2297629579019105,2.3469713655839546,1.3643307359991927,0.3611533635451711,-2.2399704806893443,1.7098680171845142,1.3274169232033415,-0.8218449155247689,3.6932603583836747,1.2244475461104602
1.229195408021873,2.3404075139447587,1.3824912432096865,0.35932934008028045,-2.381813484816377,1.6328137438150976,1.3280593861748775,-0.7393333255640516,3.6933437909987124,1.2750351236788646
1.2300367214866286,2.34631658460246,1.3553045888166873,0.34620321601040766,-2.3607945210147765,1.2754095184822138,1.3668382070557568,-0.6363896617019369,3.693194127370197,1.2347796987431203
1.2296384503086761,2.3436697103557367,1.36855433343681,0.3660539980289313,-2.254561584376956,1.5769453827088349,1.3197695893258607,-0.7523108492890916,3.695530357031013,1.1847620456465622
1.2297389563571224,2.3437247420877436,1.3629349911445294,0.3513255298829642,-2.1969637979523564,1.6712282480327305,1.337719750096077,-0.7606540968879234,3.6923067478652416,1.162190794979554
1.230049859634104,2.3442147609802966,1.3523095664635805,0.3475877746570349,-2.1816131039221625,1.6085277179866573,1.3084624137465601,-0.7935082150581323,3.698314240314803,1.1737449739613994
1.2299905362083947,2.344396675936161,1.3551070070530524,0.349833448099293,-2.32984305089372,1.694878800661341,1.2904220815801013,-0.759024756762433,3.6915268404572887,1.274891996237082
1.2293147475618345,2.336043679517058,1.3764343509895096,0.3591195213434795,-2.2851961816257065,1.6494974170829764,1.2985987065628795,-0.7513318186232897,3.6920648485216447,1.3035124116701526
1.2307233048741584,2.349416817387377,1.3308782420349679,0.3374034562782032,-2.146717807912074,1.483600249181661,1.317148245393025,-0.7147089917167674,3.69221122981072,1.330278374804204
