dnu,numax,eps,d02,alpha,env_height,env_width,mode_width,teff,bp_rp
1.2306524512878974,2.3432976622703374,1.3365389687511386,0.34803699127316096,-2.1526282394847955,1.4769506003860844,1.3144024428299228,-0.6684262951499048,3.6923926361864092,1.153088306039538
1.2310184205064285,2.3484657487913627,1.3263564097224843,0.34539679469000023,-2.1946094426891265,1.489550121604342,1.3206515417280216,-0.6731817662436255,3.689896142419977,1.2324779866242899
1.2309722149993019,2.348097593550561,1.326460244016713,0.34688743318242427,-2.1324698489352887,1.4247499430560946,1.317024537298442,-0.6438398584016203,3.6910188237880575,1.205706903523141
1.2306063677089591,2.34643685779995,1.3390054633017099,0.3467908427966629,-2.1809602769223635,1.4130981408641108,1.3230977414191385,-0.6356621075028169,3.6924447610808273,1.1901472218723625
1.2307209890089406,2.3478255125337744,1.3355734450419094,0.3489045096758819,-2.191969628424817,1.4583723028004087,1.330978065708865,-0.6736009891984425,3.691919429789163,1.2509814509325206
1.2308589080384267,2.347671711186312,1.331524525082692,0.35074608185475026,-2.17566004561129,1.438592230739958,1.301761919170299,-0.6464361900540244,3.7043341730653867,1.2966838468216404
1.2310151652168095,2.346555782578804,1.3262540999230978,0.34791866367439694,-2.1298306907023847,1.4811788966258563,1.3027616849349672,-0.6554821451320553,3.6944215057862153,1.2186296921545934
1.2309340205539798,2.346530631758288,1.3293067036673845,0.34727977138078336,-2.2027329219468577,1.4811824435943342,1.297165833545873,-0.6708648025263627,3.693880931685727,1.2533837380593096
1.2306078186827474,2.3449364680639175,1.3385497229964949,0.34848334374261386,-2.1806333038055903,1.5800369000517775,1.2913751615454716,-0.7284395781676726,3.690907027579128,1.2526014571803568
1.2308519998466843,2.347263992326217,1.3314111600437437,0.34635219148907254,-2.1859762194023498,1.4276711456791664,1.3297502881187366,-0.6410217740666926,3.702515275984066,1.3394789254333688
1.2308881106882983,2.3473326747607635,1.3302037370801927,0.34654028980827234,-2.1634108559508123,1.4340307703503707,1.3198958949208655,-0.663380828291757,3.698066151842961,1.326412800107203
1.2306353484304329,2.344570402165424,1.3383760825477489,0.34993746910367574,-2.2063837096321754,1.5105503696071942,1.2940377219259345,-0.6870650180491767,3.6881713939412006,1.310375501878853
1.2307358907480401,2.346857290143262,1.3341980030093257,0.34497279013071136,-2.1752303687180055,1.5354233968516346,1.3109575445136779,-0.7227483407843887,3.699336181051319,1.2572774654418504
1.2306605399563073,2.345986944482715,1.3364543082466356,0.3466264419108846,-2.1578361776748247,1.4977204557729782,1.3274874585633316,-0.7071154773873255,3.687096743585922,1.1869427584349985
1.2309779026351304,2.3453013738754396,1.3278845803551793,0.3490233556761012,-2.1815411900168202,1.484056691237792,1.3305826187319498,-0.6745062502946306,3.701777862798482,1.2020106456900608
1.2307700995264004,2.345419169520562,1.33395419611303,0.3492558741279033,-2.1598743053967153,1.4917061939527152,1.2979583317412764,-0.6660858642650548,3.6959461261325566,1.236370369279229
1.230868458895747,2.3482229430673227,1.330547722694333,0.34537158455999006,-2.2055332557966447,1.5433536721747327,1.3220078687493282,-0.7227196118535816,3.690277269839383,1.2492712413200602
1.2309592130103721,2.3472575314657336,1.3266276728422706,0.34292578642116184,-2.156089448412097,1.5141702073878867,1.30554587937862,-0.7167849602311334,3.699796594823589,1.2187988522141766
1.2309792111994922,2.3492953522998286,1.3278674625288904,0.347551855336326,-2.188052995810577,1.4781467464545563,1.3045105102994172,-0.652411267644576,3.6958282652911163,1.186410305545352
1.2307012748120256,2.347640880822242,1.3362288224579553,0.34784901048173106,-2.1931284951137635,1.4608281359091289,1.305026843524285,-0.6435113384671045,3.6897870000039807,1.2966574875637171
1.2309599624754282,2.348025820352276,1.3284327357661962,0.3491164581512772,-2.1737230506019447,1.4393325076173988,1.3202169243743969,-0.6361030972003445,3.6910698934538724,1.1709489903110581
1.2306735293334796,2.3454926091610875,1.3351628039802683,0.34570464634242276,-2.110131332561436,1.4709725968658396,1.3214864893658407,-0.6556994855289643,3.7051246675855793,1.135878427042436
1.2306920043456389,2.3460630723335316,1.336581387839689,0.3482698255855047,-2.196659238384382,1.3986008841828435,1.318939055377911,-0.632454072708428,3.692879531828791,1.0961526834613509
1.230881283960784,2.34696680011172,1.330335678306776,0.3459423917934032,-2.1975567527161934,1.4947199726290028,1.316024276205816,-0.6856509691688233,3.703235866054755,1.2947098560449266
1.230768235636194,2.3462109305309458,1.333559582877801,0.35092286063353456,-2.18032751428498,1.473363365268443,1.3205528200457468,-0.6600574489523516,3.691925987888231,1.2554913600480841
1.2305616109595616,2.345047286969264,1.3389568481320118,0.3412761625946237,-2.1518738083308793,1.4622376738765823,1.3129514301203522,-0.6615343755094694,3.7021385335356047,1.3158976180125577
1.2308163611027882,2.3451536679246034,1.332161405839878,0.3459374827746089,-2.1513054916265726,1.4564315201769036,1.3046881527409548,-0.6683838539020734,3.690346119133792,1.2208413260991728
1.2308440820238873,2.347061718246152,1.3317269041423496,0.3496324991759405,-2.1648307906805706,1.4704145922561411,1.308774300670049,-0.6713545053319587,3.6885508613166085,1.1755980225850775
1.2306898683611753,2.3473781646205403,1.3360316406581383,0.3478531199225243,-2.186869211247004,1.4445799897255602,1.3222109205016712,-0.6563159320347133,3.698662071481602,1.2346799354210087
1.2304519402550025,2.346676522614964,1.3444601560146887,0.34779120555878507,-2.2218094257578493,1.4449354837368482,1.3274118226055682,-0.680443045391462,3.69656356882534,1.1906331487011899
1.2308450216762545,2.346691894148335,1.3311891950429608,0.3455521452752518,-2.18301198086177,1.4269740332732734,1.3215547467287352,-0.6752629016729178,3.6901768448449683,1.1757664378485502
1.2306967607514425,2.346735805219348,1.3359244965747135,0.34697356612044455,-2.219001135921525,1.5292680158831826,1.3017665618379242,-0.7017312286691215,3.701049783395308,1.3091352309864464
1.2308082970050211,2.3464127550728056,1.3334995110790941,0.35066321557442703,-2.193862640937367,1.4168258781792573,1.3263262748117794,-0.6422665815050611,3.7042519867987322,1.2701681588863576
1.2306864625220673,2.3467735716154547,1.3369202733207666,0.34941546698243503,-2.190704260573371,1.4257548588312872,1.3179727383859412,-0.6311882806339425,3.702193506861963,1.2084363434394239
1.2307655648000821,2.346465088964593,1.3342578449570004,0.3486908403444712,-2.1632104936401513,1.4633144969411238,1.313637609726893,-0.6662831503463528,3.6909455993448277,1.134769722985571
1.2305480678472014,2.3462182588051665,1.3407651640561258,0.348371039645,-2.2225851810828274,1.524961024930635,1.306030871001012,-0.7045314615852927,3.6923589704092072,1.1654452765374408
1.2305258364377747,2.3454178945908066,1.3408987192119646,0.34715718754324526,-2.1981412843625607,1.4635672994120716,1.3208889954740368,-0.6645149188072724,3.6907613487193727,1.261881092222373
1.230291268105807,2.3440338319547074,1.347948556897267,0.3484644330518428,-2.21837711950695,1.5174105089095262,1.3096114875571334,-0.7030040312117224,3.69582449598685,1.2463083370501937
1.2308449781852433,2.3467835910843227,1.3324521335435815,0.35223369171578894,-2.196746340955241,1.4635975806637682,1.3217113191635796,-0.655396353091203,3.690050401327676,1.207135796440695
1.2312215669161803,2.3473605211264554,1.3190918676336465,0.34561498683882613,-2.1460809585510527,1.4148093018351038,1.316939782307829,-0.6426325114039424,3.6992959474932756,1.1816555621891367
1.2308979238202544,2.347146815327287,1.3294765335146868,0.34648182804578936,-2.1880768085450204,1.5252067104855358,1.30775422181455,-0.7078210803084661,3.692195110217878,1.337798788678043
1.2307540481799006,2.3449471430895104,1.3337406099152351,0.34586125758536557,-2.158889829704452,1.513064171128149,1.3080127262026717,-0.70026782700891,3.6927087625252537,1.1114858013111613
1.2306259350760291,2.34590474257067,1.3376837262359649,0.34705276382644523,-2.1890798410492085,1.470929663778312,1.3099572407460405,-0.6509671799393403,3.69210903973226,1.0996220653262987
1.2305127762347066,2.3451737748520163,1.3414690921375716,0.34720823154842345,-2.187148858702381,1.4855671322817283,1.2992104057542242,-0.665693745749789,3.6900241597637056,1.2126603458331018
1.2308607099600488,2.3481949061286134,1.3309165342767628,0.34711907172359313,-2.1928171626168016,1.473332837726242,1.3243962682623869,-0.68663828869188,3.6872577199737804,1.1937463865959017
1.2310116732384317,2.3484133178505093,1.3261303837269807,0.34579527536645555,-2.1550150215207697,1.4361774271915897,1.3188785221277988,-0.6575385207137779,3.6909186966203693,1.1918601396406105
1.2308260516259195,2.346589206653733,1.331430533474523,0.3442345237467075,-2.2196318233154235,1.5041862717088643,1.2966628189762515,-0.6770798015966393,3.703609675408507,1.1938151714053167
1.2308096347148316,2.3457510020103483,1.3317464590281038,0.3469461551221382,-2.1739064664208425,1.4722007913854551,1.3083736415136014,-0.6507610704298591,3.691975522109872,1.2612609648234265
1.2306142699601728,2.344726582907676,1.3381510451443344,0.34141965907496863,-2.1666410805768677,1.4872172585562309,1.3064368575748957,-0.6709630927036547,3.694132280458752,1.1958912197964688
1.2306906072726753,2.3469594054988323,1.3356643417593106,0.34468153761089826,-2.1488997093123845,1.46002909270472,1.3047038685681729,-0.6464175668433175,3.6993596452143773,1.2294447027743147
1.2306586110590212,2.3446945429674626,1.3363453173401203,0.3459325504452322,-2.14827900353175,1.4967366548499133,1.3136947149243614,-0.6845075100056303,3.691259895326345,1.192574906687778
1.2309320115690334,2.3485237421942378,1.3286996043373052,0.34443447196710725,-2.1943567107462147,1.488440907690256,1.315081004005517,-0.6671792664387941,3.688977140163251,1.27321562196269
1.2309941833885378,2.3481673289315776,1.32641181686903,0.3465214155722961,-2.157165724294867,1.4582487981675145,1.3216435404838174,-0.6734606677810389,3.69305571592755,1.2379020847733377
1.2306740733314583,2.3463823722718726,1.336672268789432,0.3460930478266681,-2.156818938678192,1.391429332505065,1.326835244362064,-0.6268574658656157,3.69010933488591,1.143331562470501
1.2306657822087832,2.347346460173295,1.337457706493551,0.35071847343166507,-2.1925622164808742,1.452234543167228,1.3334402135728283,-0.6729470706509783,3.692348675565893,1.239542512084143
1.2309114831604409,2.3470942781325403,1.3291097905606433,0.3485370178814667,-2.169444199809532,1.4729637816238417,1.3008005295918763,-0.6641547040631254,3.7005363030836103,1.2603314993287076
1.2310948578694156,2.34728337506966,1.32414748569911,0.34890930016684313,-2.1537554725535575,1.484410675766674,1.3060060495297527,-0.6532654117444887,3.694300973713157,1.2052741594399516
1.2309328746241952,2.3459959761140365,1.329463924562225,0.34765583184072696,-2.205248379371346,1.478391364989053,1.291937444365992,-0.6717498605212834,3.6952334816027013,1.2549020186359143
1.2306102952495488,2.3453052169569357,1.3383857703341016,0.3483992243682838,-2.184872678899866,1.5431656138164642,1.2996889052681635,-0.7047594376933611,3.6900683909394663,1.2438186948250076
1.2308098831079461,2.3475912021613516,1.3328502296827416,0.3467682474503716,-2.179621914912396,1.4314086464166043,1.32636099940694,-0.6429261314644936,3.701851404080486,1.3157017107072113
1.2308339443889547,2.3470349818543235,1.3317030499298528,0.3463251942321576,-2.1678407555411865,1.454231042003539,1.316249637647136,-0.6722353362563996,3.6976172565676437,1.2703771356461373
1.230585690581311,2.34464151556277,1.3387945176246665,0.3464559402238793,-2.190049340485816,1.4972323138133026,1.2931675098991589,-0.6744990056368197,3.689031370172736,1.2284892932195317
1.2307831006091827,2.3474623291533976,1.3327442534254883,0.3442568787351096,-2.1743332212421183,1.5615279150774857,1.310881833629681,-0.7441582228511664,3.6956873099408973,1.2205321872286132
1.2306888589702971,2.3464421549558243,1.3358065067796334,0.3469824788801277,-2.1656837885609668,1.4900494375765123,1.327349708032432,-0.6987097524851206,3.6880577561692687,1.2016961033703968
1.2306786511189858,2.3450581372199606,1.337158603111966,0.3485403164365052,-2.2101584773042613,1.4903425224345517,1.3226288619050424,-0.677782213744686,3.6953022578469317,1.234704644756566
1.230777639496691,2.346561548231735,1.3341059557933512,0.3507673574949943,-2.17944866383694,1.508135437584829,1.3007960561038463,-0.6816881409902507,3.6885774956946142,1.2403420676169352
1.2308623059997534,2.3481020141933016,1.3307818994435103,0.34571507793207923,-2.2046345792731428,1.537693149330928,1.3215904333488562,-0.7183327452494676,3.690151290644316,1.2460226319676215
1.2308512012620456,2.347193866848515,1.3305700222479706,0.3463448266293521,-2.1494486218140616,1.4397546604973839,1.3062885443615457,-0.6588370401742506,3.6921922299046157,1.1178715197522888
1.2309287891093377,2.3495743832393825,1.3297951993580264,0.3489414592398409,-2.2111249842208234,1.452715647572152,1.3067689210545506,-0.6462478124758153,3.689344613388395,1.224312053482624
1.230587719847338,2.3470650216101,1.3399564598690754,0.349047913159812,-2.2012213145864865,1.4490310858819726,1.2983410873607002,-0.6293736048952119,3.6909962035809016,1.321927053038362
1.2308860725577682,2.347888310258408,1.3308113352099538,0.3486938998674647,-2.1900011678183633,1.4621842463873695,1.3248296656658192,-0.6666308786189845,3.6936644918131223,1.2308584787133245
1.2306878763154365,2.345461934932304,1.3349522055118814,0.3456677596413662,-2.1256271789566434,1.4723230770264955,1.3204119731089359,-0.6622215982459777,3.7022611453192438,1.1608581485429184
1.2306589065948637,2.3461825980018225,1.3375869892882242,0.3481983600726754,-2.1987824250554113,1.3911774925763427,1.3265512510560455,-0.6283498901472846,3.6938756087676654,1.0910749548954464
1.2307462936173834,2.347568141179946,1.334859714117583,0.3465078714960571,-2.2235764989574154,1.543586787160347,1.3204556524050808,-0.7407429463408768,3.697950435004331,1.3651551366597305
1.2307139877940485,2.345991051804169,1.3343917807455976,0.3492832947313188,-2.166502102910203,1.4798600539278601,1.3176752407766956,-0.663827466790712,3.6936118618261515,1.2831560031115445
1.2305335856620805,2.3444418129715463,1.3398404965158432,0.34207926874494726,-2.156611490206177,1.5024683462685329,1.3017497333843822,-0.6764701337502554,3.6946261251841004,1.2502115125122297
1.2308542736791748,2.3454962596873554,1.3309391038875436,0.3443081876988345,-2.1587987260878427,1.4585538988075468,1.3055582851258964,-0.6634717913243156,3.689090499813131,1.238994317559904
1.2308460902065272,2.3472841827240036,1.3320248679795497,0.3507512746157184,-2.1599622876105298,1.4610277232895945,1.3058682520146754,-0.6706195820964168,3.688993460011448,1.2060437637002526
1.2306973802404844,2.3475988695353465,1.3356708154281283,0.34763231509875014,-2.1874829262354956,1.4307049358748796,1.3196879131121237,-0.644914599050708,3.7034838485165436,1.2535962609192017
1.2307221246849167,2.347744507437654,1.3356670854697341,0.34741278935657294,-2.191344058274616,1.4365067166295342,1.3254156815432372,-0.6617472792948056,3.69734558530485,1.1720611026536287
1.2307376290818939,2.347096858659312,1.3339911970469103,0.3451973309048916,-2.175204774272651,1.4249682912692292,1.31103850134264,-0.669627963293093,3.689645311842979,1.1723808816062062
1.2306191445608419,2.346215441471182,1.3382097523579894,0.34733069021772506,-2.2082466768882942,1.510305384714753,1.308153049937677,-0.693811697498343,3.701182123371478,1.2470112976175638
1.2307893971543815,2.3462304638771148,1.3338081021580719,0.35183198165436674,-2.183140231616008,1.4266411799249226,1.327074459157881,-0.6438677700216271,3.7036877821838003,1.2394256543172948
1.2305752928527731,2.346152747772643,1.3404957635827353,0.35007128599286186,-2.2058408580097515,1.4285128172738986,1.316556394116531,-0.6318137765996519,3.7031839171877836,1.207374489627867
1.2308092313716223,2.3473104977251045,1.3331431276054302,0.3493967278656731,-2.1583778911816567,1.4478329336755642,1.3155458455675286,-0.6572782938495884,3.6911440217307927,1.1825148749683163
1.2309926893998004,2.3485085910690837,1.3267584897520182,0.34553433017314567,-2.1807097172680585,1.515883678152796,1.2988563428757776,-0.6941962907168276,3.689672985706247,1.216382862392797
1.2306059225332409,2.3463369406654873,1.3381296017898647,0.34691063449455734,-2.188994836757831,1.4608401656847412,1.327372541938959,-0.6675021247977923,3.6915746621464467,1.273016318655397
