# dnu numax eps d02 alpha env_height env_width mode_width teff bp_rp logL logPrior
1.230169510664700594e+00 2.349327049437873072e+00 1.349557089125924980e+00 3.389630691928618433e-01 -2.351862503843413776e+00 1.400420483566149343e+00 1.326005530592030413e+00 -7.063391474213690513e-01 3.695814110025470001e+00 1.187740399849901207e+00 -1.722849973467826885e+03 -4.844688967808396640e+00
1.230921580996393594e+00 2.350219944087855950e+00 1.326795893091832435e+00 3.455396014660183646e-01 -2.211002301209091137e+00 1.408735744221105479e+00 1.349189593126257414e+00 -7.560754347093345817e-01 3.694778157772349303e+00 1.231576635952341015e+00 -1.722844869183859601e+03 -5.499844512085210191e+00
1.230345574824611932e+00 2.352787611537034529e+00 1.342561057024278970e+00 3.439450233959123193e-01 -2.280906223908287345e+00 1.399199303715541687e+00 1.358819356486747010e+00 -6.465794490691717522e-01 3.702110355620492843e+00 1.164176839157851306e+00 -1.722841462460230559e+03 -6.643835401989658607e+00
1.229823941484901484e+00 2.343142946673422156e+00 1.360169889417312872e+00 3.447730450345580788e-01 -2.137210387209117268e+00 1.405162901199891401e+00 1.360319742219335604e+00 -7.915524757924663479e-01 3.697317657116579781e+00 1.259870773074794004e+00 -1.722839305493423581e+03 -7.210711453372390167e+00
1.230692837044772059e+00 2.349564973075992214e+00 1.335373235095263178e+00 3.522262723271464280e-01 -2.231032165645721044e+00 1.344534161608867961e+00 1.356587708520091251e+00 -7.052606510652625893e-01 3.697193955050360081e+00 1.137929292090227085e+00 -1.722836046012167571e+03 -5.563742080755124775e+00
1.230101293200364543e+00 2.344231927473628296e+00 1.351236038388584193e+00 3.456397355265579674e-01 -2.179156235729442059e+00 1.255050285059559290e+00 1.327350288454600458e+00 -6.578607919353183231e-01 3.700228876023865521e+00 1.195756911537298350e+00 -1.722835162628076432e+03 -6.304474291117742268e+00
1.230497720780563409e+00 2.346960264944868424e+00 1.340221491347625582e+00 3.620261511898854034e-01 -2.331855026391724817e+00 1.275981460698814018e+00 1.344239622377328969e+00 -6.314196491908047326e-01 3.695610483227169674e+00 1.206104815193574042e+00 -1.722831116445371890e+03 -8.079824970348241209e+00
1.230472604184576602e+00 2.348814741482885271e+00 1.340714058478837956e+00 3.370366017977500794e-01 -2.275862485265606860e+00 1.216169034883203937e+00 1.357767498259164318e+00 -6.154458742538848615e-01 3.697947935707928124e+00 1.258588500476849337e+00 -1.722824731185732844e+03 -7.980121834642303291e+00
1.230321738147412969e+00 2.346452996356721776e+00 1.345130882917561665e+00 3.445103687522784730e-01 -2.232671841991109130e+00 1.335807300488631721e+00 1.356943967185826772e+00 -7.107910521828840755e-01 3.696407861954802421e+00 1.113501645226560033e+00 -1.722819726228394529e+03 -5.564576372969963991e+00
1.230285222017887481e+00 2.351215704694412434e+00 1.345513107115482443e+00 3.434501671125229083e-01 -2.137181638606710621e+00 1.291032752625762337e+00 1.343228100120492208e+00 -6.493575118834917781e-01 3.696672802095196886e+00 1.139802283627236124e+00 -1.722781968418837778e+03 -5.244528828891152905e+00
1.230501841011086839e+00 2.341322824840150751e+00 1.339470305599315569e+00 3.496909241922569467e-01 -2.215966667202910578e+00 1.305284854893652646e+00 1.352789058043855741e+00 -6.490565828707224316e-01 3.700211979859926892e+00 1.157544792126999678e+00 -1.722738098893341430e+03 -6.871549272518954865e+00
1.230307639666171848e+00 2.346682111849723196e+00 1.347082763867993638e+00 3.552793238063857162e-01 -2.249926439845586934e+00 1.385363357023055242e+00 1.335958769106564414e+00 -7.468385853303375344e-01 3.698858439332266101e+00 1.177254504172321692e+00 -1.722728416735558540e+03 -5.211146250267109536e+00
1.229796330945985394e+00 2.352095946572414498e+00 1.360433635854177981e+00 3.439406958922544000e-01 -2.148195070585719346e+00 1.301887317600926020e+00 1.387635229994115038e+00 -6.936051888490299966e-01 3.694946029677656174e+00 1.201666201955801982e+00 -1.722727547858318303e+03 -6.275047705261196818e+00
1.230281803410494978e+00 2.346876505964686999e+00 1.346408893488769243e+00 3.437340423204703899e-01 -2.288452385304171166e+00 1.351535638895905000e+00 1.326891713055122768e+00 -6.986600964010030168e-01 3.697052756312717126e+00 1.170092044869134318e+00 -1.722724515825437720e+03 -4.498678469214768327e+00
1.230132476384014462e+00 2.350932766408599495e+00 1.350758277294797916e+00 3.372442542087670803e-01 -2.229233677677290526e+00 1.289738508219254509e+00 1.372449109603977480e+00 -6.191299020375753415e-01 3.701547100815378410e+00 1.124572190425323193e+00 -1.722718191970197950e+03 -5.535407701301504169e+00
1.229427901827395031e+00 2.351355457343995425e+00 1.372956755064727474e+00 3.387016744485054631e-01 -2.401378452321768275e+00 1.381301438526423286e+00 1.379255476533743474e+00 -6.930070295762433830e-01 3.698018929124248455e+00 1.149074676073725598e+00 -1.722714986660394061e+03 -7.808039847057622218e+00
1.229980845453646277e+00 2.346857331072769615e+00 1.355452993159599329e+00 3.565308661109567456e-01 -2.296065215683291250e+00 1.261928236441655082e+00 1.338302158617812543e+00 -6.832276158894449170e-01 3.693004659089072828e+00 1.174094318803764248e+00 -1.722692270387701001e+03 -6.790987516468576679e+00
1.230675788608312837e+00 2.355327541367273181e+00 1.334372461318503289e+00 3.454544251166062896e-01 -2.193440597264111336e+00 1.248754740999061363e+00 1.354053401612877128e+00 -6.039166198223935300e-01 3.698638918447531232e+00 1.190754063155036624e+00 -1.722673222264986180e+03 -6.714543683752931535e+00
1.230607528622802427e+00 2.347170597680160231e+00 1.337567486745746326e+00 3.488753810096084651e-01 -2.163353776205935386e+00 1.316115774654260440e+00 1.359558616284315846e+00 -7.145969528338277366e-01 3.697556082177309023e+00 1.233028130237926678e+00 -1.722656649054593345e+03 -4.784089582663835216e+00
1.230503694971032180e+00 2.347069144154907416e+00 1.339040612147981202e+00 3.437993810242857551e-01 -2.116949032611650683e+00 1.278694879284411723e+00 1.370906824513687505e+00 -6.668588360661819037e-01 3.697856823892818667e+00 1.137853009295702877e+00 -1.722626363527901276e+03 -4.519368629724085373e+00
1.230408437225361196e+00 2.350440242473212926e+00 1.340125864847599768e+00 3.332561278839177299e-01 -2.160277575421718055e+00 1.274934291774471484e+00 1.390024669896074316e+00 -6.375328136755896713e-01 3.698684585888761589e+00 1.148637204842850146e+00 -1.722618747185801340e+03 -4.974827942352209931e+00
1.229335115594621719e+00 2.348482926976501073e+00 1.375297063888057725e+00 3.387132246619285469e-01 -2.360857596626212196e+00 1.291164702763521133e+00 1.361128962319317237e+00 -6.283089806246917597e-01 3.701386074993296305e+00 1.145073939377345029e+00 -1.722604458535300182e+03 -8.321840742453076700e+00
1.230101642011647955e+00 2.347032388056267571e+00 1.349204914787878851e+00 3.438552377201975485e-01 -2.182695349100221005e+00 1.248580365917341561e+00 1.370994915606020825e+00 -6.761940696551493879e-01 3.696667858840623655e+00 1.181101758056386730e+00 -1.722596367058845772e+03 -4.411585437834762757e+00
1.230229300601273001e+00 2.346107564103494081e+00 1.347070169966503306e+00 3.476454127938312655e-01 -2.226259964669458746e+00 1.302732774113260827e+00 1.313119596742108319e+00 -6.838083045264820026e-01 3.698705676773583750e+00 1.263813919809301911e+00 -1.722589853215940593e+03 -6.402144288796661975e+00
1.230464499760590469e+00 2.352232194672577048e+00 1.343457386700334544e+00 3.480789827391701508e-01 -2.213997336975595864e+00 1.366574540884009537e+00 1.346691505904318742e+00 -7.108913962709562107e-01 3.692546511528324249e+00 1.214213281549441970e+00 -1.722586345144849247e+03 -5.641469317419862683e+00
1.230017664121825005e+00 2.347125772238748631e+00 1.353822511935974582e+00 3.341512750313256341e-01 -2.148684878199243808e+00 1.406886412222103644e+00 1.403639710391628270e+00 -7.260946115472990403e-01 3.696564857157603079e+00 1.156305134890953212e+00 -1.722582254851824473e+03 -6.497126368747916381e+00
1.230784673079313052e+00 2.344990292838822210e+00 1.330287520449192185e+00 3.471246973729621987e-01 -2.283858368561676233e+00 1.355007925955681980e+00 1.311611678908713108e+00 -6.456957406422405565e-01 3.696437236706479723e+00 1.232138675829479668e+00 -1.722529155049334349e+03 -7.280405497504760959e+00
1.230243303812533551e+00 2.342272288642445410e+00 1.348465798193810405e+00 3.452787683492221094e-01 -2.127236927443467707e+00 1.302998063185599964e+00 1.366825304220417481e+00 -6.453433552953166119e-01 3.704155569053309449e+00 1.187183970590320437e+00 -1.722505888725401064e+03 -8.984835251856663874e+00
1.230975615005563739e+00 2.350302185302128422e+00 1.322735777916778321e+00 3.440602323244673633e-01 -2.137975183503775689e+00 1.383263619359890617e+00 1.313457443807539482e+00 -6.777991953175594997e-01 3.695543546949411340e+00 1.195088200575877169e+00 -1.722498485800024582e+03 -5.975600494487145475e+00
1.230060118805964109e+00 2.343282801858944886e+00 1.352921369713168342e+00 3.477000178561123755e-01 -2.352918880045438588e+00 1.392995728345613582e+00 1.368724614829442743e+00 -6.940334314002810645e-01 3.701740947414980720e+00 1.154401261350874952e+00 -1.722482709153526002e+03 -7.430978958825410707e+00
1.230360009111927999e+00 2.349901899567963692e+00 1.342919577524374297e+00 3.292571924775229419e-01 -2.176707414544210906e+00 1.351928911827349422e+00 1.384194404517703703e+00 -6.531803090497471098e-01 3.698326886334543762e+00 1.143573014751373851e+00 -1.722480528262470671e+03 -5.363159865509237179e+00
1.230064364538622890e+00 2.347699636818468605e+00 1.350487747455564325e+00 3.281414512688229368e-01 -2.208615729491866464e+00 1.295451864584188595e+00 1.371986696464743805e+00 -6.193488883231819120e-01 3.701453472518909216e+00 1.183263406161912501e+00 -1.722479629468075245e+03 -7.051968849937500394e+00
1.230804022968614797e+00 2.347418611911669117e+00 1.330374949189887746e+00 3.587380133885318401e-01 -2.217645907160339380e+00 1.325693564110570710e+00 1.305127439005624446e+00 -6.307124880567305247e-01 3.697483262701852347e+00 1.220661706093329579e+00 -1.722459823901837581e+03 -7.889647666226815126e+00
1.230305336966608154e+00 2.348796596915553980e+00 1.344055638220024607e+00 3.426542115136024247e-01 -2.232088743970647826e+00 1.294195252008517816e+00 1.341991285281350255e+00 -6.725672528705405329e-01 3.698863148991120564e+00 1.233978314729363923e+00 -1.722404153766721720e+03 -4.873372162571132371e+00
1.230717525668234114e+00 2.349170730964323717e+00 1.332991186832384267e+00 3.411284895933436867e-01 -2.200916126433255293e+00 1.295497543539226193e+00 1.385898969599758779e+00 -6.806062088312190284e-01 3.698724318486040996e+00 1.183919654184332870e+00 -1.722387623836645844e+03 -5.220939929191399820e+00
1.230700391603681609e+00 2.349991203674429485e+00 1.333369617718495270e+00 3.398346333923345508e-01 -2.291918280576551226e+00 1.410074839167178684e+00 1.309876163324814158e+00 -6.533979206521313143e-01 3.694974926214331212e+00 1.147821205113539689e+00 -1.722383261056978654e+03 -7.411948101718459192e+00
1.229325654597225759e+00 2.347464636410697914e+00 1.375735047098043617e+00 3.357328497713100712e-01 -2.245905035597270505e+00 1.375405849552220783e+00 1.387294836613142790e+00 -7.178563365296792842e-01 3.698730554931342507e+00 1.227287015108994961e+00 -1.722375700593414876e+03 -8.172968965973652189e+00
1.229582050363580148e+00 2.354149206037912112e+00 1.365417595257989003e+00 3.396468113463387839e-01 -2.278142133961115423e+00 1.357917521668401184e+00 1.369093559138188088e+00 -6.633507289201241441e-01 3.699650419280646751e+00 1.215482076810515899e+00 -1.722369943488026593e+03 -7.706663474140269976e+00
1.230294357431091612e+00 2.348045836550002541e+00 1.344320208395056282e+00 3.469881786281067693e-01 -2.127539291294244350e+00 1.287672491758912408e+00 1.399434594437654500e+00 -6.988023004301540109e-01 3.694931654572990887e+00 1.100415367139050637e+00 -1.722342167020850866e+03 -7.023698345526589115e+00
1.231120193460424339e+00 2.347229266158141314e+00 1.321263269791968398e+00 3.459317123545611605e-01 -2.109328049451541620e+00 1.373887724981142089e+00 1.351253160409044307e+00 -6.603536012624703355e-01 3.700307409783928136e+00 1.168660571177437379e+00 -1.722338228182679131e+03 -5.778125946494927057e+00
1.230388691037609172e+00 2.343192864752948967e+00 1.342326248351780826e+00 3.377414638515721657e-01 -2.225941969647987406e+00 1.347654233255902945e+00 1.367535579559962411e+00 -7.129441540980786529e-01 3.694398650169368636e+00 1.181058270952545675e+00 -1.722322022619257723e+03 -6.626713983966101118e+00
1.230375474970592631e+00 2.350643354770742821e+00 1.345576633746257134e+00 3.586730149239180099e-01 -2.325039592338845384e+00 1.383540217994704724e+00 1.304438471648943221e+00 -6.970735641664334015e-01 3.692994481305033716e+00 1.184652074798299815e+00 -1.722318472357279916e+03 -7.653137854250171124e+00
1.230519906701418309e+00 2.350394581248099524e+00 1.343038159533512355e+00 3.558354115313152599e-01 -2.314783745505857748e+00 1.359460315881683590e+00 1.321123438142745021e+00 -6.843209942852375161e-01 3.693756867778848374e+00 1.282816891097394718e+00 -1.722313749128112477e+03 -7.333141910927559515e+00
1.230252209583995837e+00 2.349896006125099301e+00 1.345499398964268289e+00 3.337651154094484762e-01 -2.166441157169515019e+00 1.373387434110467487e+00 1.349776142922147759e+00 -6.781365091265560974e-01 3.700464756708706116e+00 1.186228473007346906e+00 -1.722280233232602995e+03 -4.539867920535015422e+00
1.230649309181544693e+00 2.352044093583360862e+00 1.334901422211012489e+00 3.482981788857166805e-01 -2.218308909848718535e+00 1.341676121931127730e+00 1.338406965841905327e+00 -6.733775942926366609e-01 3.696872523831002511e+00 1.138108991338722120e+00 -1.722267479867424981e+03 -5.500942706349808198e+00
1.230297140499400754e+00 2.344561132320260644e+00 1.347838641927579628e+00 3.542244833078019850e-01 -2.257248149288561656e+00 1.247442895615853642e+00 1.319632856401890653e+00 -6.234918268654460194e-01 3.693805053743036471e+00 1.140159214459565584e+00 -1.722256051112004343e+03 -8.892583954177489147e+00
1.230113594303983371e+00 2.340433326317765683e+00 1.350722884273890756e+00 3.614156937099485822e-01 -2.364884078532978773e+00 1.413534902980692287e+00 1.301376439392083251e+00 -6.769629998838828655e-01 3.693376996843504401e+00 1.247097172872972726e+00 -1.722213291543806463e+03 -1.038883821193294921e+01
1.230926229020244511e+00 2.350827448751838133e+00 1.329212386006320301e+00 3.505777245687993204e-01 -2.169258858995648076e+00 1.318054595035038412e+00 1.337991759410195991e+00 -6.481340501867476345e-01 3.696009798261291390e+00 1.207366520022399303e+00 -1.722207518056119397e+03 -5.547843738146166714e+00
1.230811233060771670e+00 2.348431349183664363e+00 1.329503703806731663e+00 3.377046225001974489e-01 -2.176695347086986310e+00 1.309833241676285231e+00 1.351359130881403914e+00 -6.708874448401878077e-01 3.695657809799556937e+00 1.205235564613753363e+00 -1.722183708529093337e+03 -5.076064521418017783e+00
1.230691317452359934e+00 2.349341770143094976e+00 1.335303087458022953e+00 3.514712164587215359e-01 -2.214836190803390004e+00 1.378525477756713746e+00 1.359605526276222109e+00 -7.216287831629779603e-01 3.696653064870483174e+00 1.137000747883887053e+00 -1.722159926016070131e+03 -5.876527421900716419e+00
1.230084144200310314e+00 2.340077435804732708e+00 1.351781019615474921e+00 3.392720859550014123e-01 -2.249830325213602045e+00 1.409128811084943145e+00 1.368808812735630820e+00 -7.279046822566731523e-01 3.697173601259844400e+00 1.141252820789737221e+00 -1.722151960301174540e+03 -7.863662421396933944e+00
1.231024289235240099e+00 2.351073360334749562e+00 1.322886344197029995e+00 3.465519256102415624e-01 -2.167880822365070070e+00 1.330859110507009557e+00 1.347113243774067159e+00 -6.983836900544149184e-01 3.692613588520049284e+00 1.205432790128439180e+00 -1.722132844651707728e+03 -5.836476670231814268e+00
1.229931131330495475e+00 2.343758982106086020e+00 1.356706957529755675e+00 3.424424148234561649e-01 -2.138215157542154188e+00 1.397512675241105562e+00 1.367740356023795290e+00 -7.639023959381653350e-01 3.698352168564230436e+00 1.222024589788507143e+00 -1.722117690131670088e+03 -6.130598892519157239e+00
1.229941960168814408e+00 2.347864143438264328e+00 1.355857076179743270e+00 3.371705870032648544e-01 -2.304991953161814155e+00 1.386046394521375680e+00 1.332389217716418051e+00 -6.991639298234896271e-01 3.697292105394254236e+00 1.180748776460265326e+00 -1.722115828486487544e+03 -4.793489110542838993e+00
1.230331350140537960e+00 2.349866394467897912e+00 1.346135974945492864e+00 3.426584027897794371e-01 -2.251860919342476119e+00 1.334611593798740392e+00 1.335014012498550784e+00 -6.649504630612204092e-01 3.696427085874841811e+00 1.155960678516899209e+00 -1.722106523908889585e+03 -4.948391771800025651e+00
1.230465432284844063e+00 2.347901748130970301e+00 1.340234600942641352e+00 3.469866949762827057e-01 -2.189563881451068728e+00 1.278312952489397469e+00 1.361033502625391689e+00 -7.009237845135899425e-01 3.696649281841740020e+00 1.237787528569085360e+00 -1.722097149751687084e+03 -4.653445339067509678e+00
1.231035682501636197e+00 2.350652960271214287e+00 1.324749019844978504e+00 3.446951014856078910e-01 -2.242574572987553694e+00 1.302107147598313919e+00 1.327363834739504922e+00 -6.171460325364114263e-01 3.696472147164880262e+00 1.236471236897669357e+00 -1.722089591118642375e+03 -7.043951150718505971e+00
1.230341730970545111e+00 2.345302951844627781e+00 1.346513458680283826e+00 3.521865235135029359e-01 -2.200693282582802279e+00 1.219382175254723366e+00 1.389218704033855722e+00 -6.485483627728229061e-01 3.696831833823258862e+00 1.153327919785910982e+00 -1.722083255947152338e+03 -6.201497082339048283e+00
1.230665344052940924e+00 2.345645959369460520e+00 1.335060393360386621e+00 3.544242871434452047e-01 -2.143401942324951293e+00 1.230073663954427854e+00 1.363675046587748962e+00 -6.651678747149496473e-01 3.693804113807778844e+00 1.220185995147586411e+00 -1.722071361336338896e+03 -5.664496666811670522e+00
1.231043542449921979e+00 2.353161174818542811e+00 1.319520813014931404e+00 3.431484282227267868e-01 -2.125006435471981536e+00 1.274908910938531870e+00 1.373639819027859810e+00 -6.192903124630857459e-01 3.696106826871869977e+00 1.207717166737604542e+00 -1.722070806618181223e+03 -6.716002457058293018e+00
1.230677493488870233e+00 2.346784393221296394e+00 1.333435951975843414e+00 3.487318611695263693e-01 -2.168270052636441125e+00 1.240989823375496126e+00 1.395284344884953898e+00 -6.892430312899667788e-01 3.692460720826005627e+00 1.201911739533371826e+00 -1.722062636287334271e+03 -6.827439052534500341e+00
1.230500904339679069e+00 2.346705139415460994e+00 1.341434670697435605e+00 3.495790137712100343e-01 -2.226203283867846050e+00 1.342312450394829382e+00 1.340623144155366431e+00 -7.318896627015765155e-01 3.691995607010186919e+00 1.277450029783732344e+00 -1.722056743233803445e+03 -5.855684103947052854e+00
1.230497195083585682e+00 2.348940803662546095e+00 1.339183217929092562e+00 3.382880720608469893e-01 -2.291485255445900648e+00 1.410509020482693332e+00 1.309358313909526172e+00 -6.525606567738815311e-01 3.695954250947156794e+00 1.148174266223394691e+00 -1.722056554076991688e+03 -7.177366094159089549e+00
1.230828030399582884e+00 2.348395524315115779e+00 1.328443596538677607e+00 3.311148210969139805e-01 -2.181361209508267507e+00 1.360793427996148885e+00 1.365567915255851306e+00 -6.420546670395721467e-01 3.700532826599884473e+00 1.184524738121488507e+00 -1.722037591875139924e+03 -6.400328376250576490e+00
1.229948471694984002e+00 2.349365757468302007e+00 1.353983578508219487e+00 3.309377129873798951e-01 -2.139615499051898961e+00 1.354550636597894320e+00 1.377772831883833815e+00 -6.861476876751747556e-01 3.695915659588508095e+00 1.214974900798558410e+00 -1.722018282783828909e+03 -5.641045667459923862e+00
1.230179846350212491e+00 2.345143590724469096e+00 1.349210844000954701e+00 3.566324082640874304e-01 -2.230769534255574005e+00 1.344068488901897895e+00 1.313785444320305640e+00 -6.824732180829897743e-01 3.699513051781959216e+00 1.160823295710048830e+00 -1.722010975293893353e+03 -6.807636787451296634e+00
1.230504514044588049e+00 2.347198506717022681e+00 1.340875666580435999e+00 3.507496069434223318e-01 -2.209377415112019349e+00 1.371168334626628793e+00 1.300144201595923032e+00 -6.730398090154016133e-01 3.701323626591067839e+00 1.240218678026921317e+00 -1.722008615788799943e+03 -7.674309795128708700e+00
1.230933552726616087e+00 2.347384581763535483e+00 1.326048146194476862e+00 3.429924690356160877e-01 -2.180278887810498833e+00 1.405438270125114908e+00 1.338861993822993091e+00 -6.563973531772877568e-01 3.702947438226629195e+00 1.186450487691084188e+00 -1.722002391871994860e+03 -6.597715093845384793e+00
1.230929649913736545e+00 2.354068001120436016e+00 1.326901190443000145e+00 3.364499983666714988e-01 -2.144917159629897263e+00 1.336778311103183681e+00 1.368125652830900263e+00 -6.227967999368173579e-01 3.695877206216184430e+00 1.167168620410986346e+00 -1.721984826784317420e+03 -6.181388071593469924e+00
1.230492870173301778e+00 2.345349589300531168e+00 1.342550360269871179e+00 3.491343801114646928e-01 -2.284318101674981172e+00 1.404286966229886913e+00 1.361226487171718791e+00 -7.163266022134361366e-01 3.695349920380795794e+00 1.158354400071188284e+00 -1.721980956540606940e+03 -6.061439460196121232e+00
1.230085305502686799e+00 2.347237851017944354e+00 1.350388989721517108e+00 3.410989669009481529e-01 -2.235573178120768834e+00 1.255677484089780638e+00 1.394526342882794534e+00 -6.407512675383626455e-01 3.700024905128652897e+00 1.142396625998120196e+00 -1.721976967258533932e+03 -5.917082044106328098e+00
1.229998169165074540e+00 2.345630911497979643e+00 1.353733935521066689e+00 3.396607675735673348e-01 -2.122112131147839253e+00 1.229648673455049357e+00 1.354930029568102601e+00 -6.262063498909115067e-01 3.697214684376624483e+00 1.170166761310081016e+00 -1.721965328204429397e+03 -6.336558868270852685e+00
1.230915530533279734e+00 2.347687874941464692e+00 1.324757666982992355e+00 3.470685011766186934e-01 -2.137903987165620467e+00 1.370002609365486901e+00 1.314672853996543100e+00 -6.631324425448759108e-01 3.698194818556319596e+00 1.240578317843421097e+00 -1.721956734992995507e+03 -6.592181686722200951e+00
1.230476326641334328e+00 2.342205101417533797e+00 1.340849675241847949e+00 3.543734780300324960e-01 -2.215716460290624301e+00 1.305852201410593771e+00 1.353164528335406791e+00 -6.488083479167877643e-01 3.699516311353339137e+00 1.157566316564554443e+00 -1.721907497323024472e+03 -6.798577028221095553e+00
1.229876649609445094e+00 2.346837137019193165e+00 1.358047422155747919e+00 3.354227162818106400e-01 -2.288674843115547031e+00 1.320307224950006075e+00 1.353925449990889263e+00 -6.216912308971876966e-01 3.701256884851856999e+00 1.128996976629061511e+00 -1.721905826275505660e+03 -6.825083126757177432e+00
1.230469424068607154e+00 2.349517076739811916e+00 1.344296235228984449e+00 3.528692737459975803e-01 -2.263840849962714064e+00 1.296017749041878497e+00 1.333141892985864274e+00 -6.219163449363069862e-01 3.696429342071518409e+00 1.192102862278183739e+00 -1.721879299518667267e+03 -6.815050616558941066e+00
1.230690697435350645e+00 2.349408707021222842e+00 1.333841549434395146e+00 3.521751641660363918e-01 -2.229605198910727282e+00 1.337030204074531436e+00 1.347748687912328158e+00 -6.998890846308215563e-01 3.695439922480143302e+00 1.187742596801171668e+00 -1.721871711230021447e+03 -4.925716271058102613e+00
1.230158868275183615e+00 2.348399735210336292e+00 1.350412465510041571e+00 3.593885089275428157e-01 -2.348340356832478992e+00 1.317153759143212532e+00 1.353290798880801837e+00 -6.818447294520612045e-01 3.695045422714807515e+00 1.205808153477201605e+00 -1.721860360163598443e+03 -7.432017291301897366e+00
1.230449754876350665e+00 2.352680446956616045e+00 1.339035361107846045e+00 3.430811414912737778e-01 -2.168188360844499396e+00 1.293598080081076240e+00 1.359705020064883030e+00 -6.464609339625165818e-01 3.696560723231863577e+00 1.155046066150697603e+00 -1.721857074209329085e+03 -4.921453233202652378e+00
1.229979306314331611e+00 2.351069847349413600e+00 1.355066040620485301e+00 3.460973483822239460e-01 -2.195781351653832481e+00 1.326072636869062515e+00 1.363706989323552943e+00 -6.718994104670699130e-01 3.699296381528386579e+00 1.118156109035696399e+00 -1.721856479926487737e+03 -5.647120907799335399e+00
1.230278954474653741e+00 2.345374662254618325e+00 1.343159477435668991e+00 3.340637725377227363e-01 -2.134701571313581958e+00 1.403060357681559900e+00 1.372582307168498605e+00 -7.331847543309607529e-01 3.696022156685627280e+00 1.194223393176438552e+00 -1.721851784466083245e+03 -5.726235985132267281e+00
1.230656914819128200e+00 2.343646736153306875e+00 1.334596557452774945e+00 3.541233688498801602e-01 -2.168503136990915792e+00 1.280549278101350996e+00 1.348333998874918782e+00 -6.456469209984413427e-01 3.697676385440094471e+00 1.190779452384943538e+00 -1.721849859098017760e+03 -6.116046705416315454e+00
1.230298540709933608e+00 2.345045882621071609e+00 1.344057520449160714e+00 3.489864497113221442e-01 -2.227736537673570272e+00 1.400644566020830872e+00 1.333817277382528088e+00 -7.141471029149387695e-01 3.698997241737896680e+00 1.186429869277732418e+00 -1.721849606228612856e+03 -4.894446032422576920e+00
1.230696662755293991e+00 2.348228983523550362e+00 1.333485371826419907e+00 3.482177320668754517e-01 -2.352507740390139990e+00 1.356329655891268970e+00 1.349751972140498912e+00 -6.646709581884918672e-01 3.692163899546694772e+00 1.196687881290012356e+00 -1.721840758309472449e+03 -7.521807717928054693e+00
1.230566327307100583e+00 2.350840960787961453e+00 1.336882603711288420e+00 3.538807852764721540e-01 -2.245338950672764344e+00 1.275171202370916967e+00 1.364031220207737372e+00 -6.654584873426889757e-01 3.696852963736739106e+00 1.244380900438942339e+00 -1.721833655643955126e+03 -6.853764721122054482e+00
1.230188751214405629e+00 2.346946588084491747e+00 1.349187519423555859e+00 3.415175469893437232e-01 -2.132107541125265904e+00 1.315134360837276306e+00 1.389228544674055543e+00 -6.523540664803553213e-01 3.697000776902888308e+00 1.090386579716688953e+00 -1.721830357784475609e+03 -6.299094893405960960e+00
1.230405515684956486e+00 2.350809256796498659e+00 1.344318705651831314e+00 3.580706714067436458e-01 -2.324645613120798426e+00 1.391233707830960897e+00 1.331409956891980606e+00 -7.066950897932652298e-01 3.694656401624865083e+00 1.173941158454119282e+00 -1.721803257743016047e+03 -6.911484402239035596e+00
1.230691837578444137e+00 2.350440047414990019e+00 1.335434842510491382e+00 3.460217678028157939e-01 -2.252615486014140078e+00 1.371325606513512430e+00 1.347692616670873811e+00 -6.263609687022434480e-01 3.701242378540391620e+00 1.145001527279519316e+00 -1.721784136365031827e+03 -6.226702770736983084e+00
1.229717257441249600e+00 2.346096660564978009e+00 1.362486277579905147e+00 3.511204972361942622e-01 -2.131357313638560402e+00 1.233516813432139703e+00 1.374750276498265089e+00 -6.763308847293179049e-01 3.698065606822612317e+00 1.193904223134748088e+00 -1.721780001354886735e+03 -6.539700534128610521e+00
1.230488689179016548e+00 2.349043512136881784e+00 1.338035926782865426e+00 3.293594280654734696e-01 -2.209807337274239725e+00 1.295381508063970788e+00 1.375083096430755214e+00 -6.204271540896669768e-01 3.697859541644868742e+00 1.183271762965917517e+00 -1.721773263922936849e+03 -6.533049549322314853e+00
1.230051714864436985e+00 2.347878667850703760e+00 1.352972175891757223e+00 3.625899605441403883e-01 -2.274133453175476216e+00 1.385333660096450092e+00 1.354275768777727595e+00 -7.728751679340540859e-01 3.692092773635479386e+00 1.269099474617654932e+00 -1.721772178623878972e+03 -8.619940989703918532e+00
1.229785498832006274e+00 2.348010765016571355e+00 1.360956395369582239e+00 3.542601372061061626e-01 -2.287370666117258811e+00 1.339674238662277306e+00 1.365338094338127473e+00 -7.561613854347523089e-01 3.694881527552553280e+00 1.238047370741817366e+00 -1.721760336289958559e+03 -7.036352915078908588e+00
1.230329855201685474e+00 2.346926306156480013e+00 1.343320859786623078e+00 3.367758674316535528e-01 -2.118723742767952167e+00 1.373706200370822472e+00 1.346859020265361861e+00 -6.943596973113629334e-01 3.699858994292235526e+00 1.208575961439404711e+00 -1.721736438589440013e+03 -5.111460917772703283e+00
1.230012303610175994e+00 2.344677965454216473e+00 1.352341466283379479e+00 3.475210148534996213e-01 -2.225308611258201008e+00 1.337853729068543274e+00 1.395707933037188431e+00 -7.191662633437956309e-01 3.696102555892791575e+00 1.140304907392861500e+00 -1.721734470685493307e+03 -6.965350548554950727e+00
