# dnu numax eps d02 alpha env_height env_width mode_width teff bp_rp logL logPrior
1.230793019947813649e+00 2.347721320283990831e+00 1.333776894785606570e+00 3.477130446884787451e-01 -2.206538290116083267e+00 1.378436097008802985e+00 1.327174103895929047e+00 -5.975587063982503722e-01 3.699951031166522686e+00 1.196566594571529807e+00 -2.290681897493224096e+04 2.640809404992067400e+01
1.230966294894739965e+00 2.347293135029598687e+00 1.328665285308841870e+00 3.476654353456296587e-01 -2.202163195677630636e+00 1.396043759673688989e+00 1.327149084681188640e+00 -6.132775935963988845e-01 3.701968829690119200e+00 1.180084576455346923e+00 -2.290677870677734245e+04 2.727484309662484208e+01
1.230422223066057752e+00 2.343308486913038724e+00 1.343511046280673638e+00 3.481039454641090547e-01 -2.154023373733347402e+00 1.408182533483746335e+00 1.313648423323838799e+00 -6.029073236236106581e-01 3.703263284635131658e+00 1.273115415148650564e+00 -2.290673247134137637e+04 2.646634620261947646e+01
1.231019954974632347e+00 2.349678645716668068e+00 1.326150122870386250e+00 3.508484714462568044e-01 -2.186784714265160634e+00 1.370105921741250565e+00 1.325811687480950685e+00 -6.134855656258692003e-01 3.705101410552411600e+00 1.256861005520184982e+00 -2.290673242906668747e+04 2.639002209712674585e+01
1.230824211756937236e+00 2.346782735916245421e+00 1.332979691656104526e+00 3.510544628583888715e-01 -2.175139837997666525e+00 1.373923871093597926e+00 1.293090125978477944e+00 -6.043226476255305624e-01 3.701197867013370058e+00 1.223619004301701674e+00 -2.290669269717347197e+04 2.700409084626917178e+01
1.230594500721967854e+00 2.344510357695622549e+00 1.340142210342642803e+00 3.509909204490202494e-01 -2.173900101152895115e+00 1.418020803333581936e+00 1.285098182970912051e+00 -6.123953982478693714e-01 3.705022588144419426e+00 1.312430318606439439e+00 -2.290664584749820642e+04 2.523471456372210042e+01
1.230753174372400283e+00 2.346507015731779333e+00 1.334814160006977168e+00 3.461212477966305046e-01 -2.180109568576608758e+00 1.541577052251091873e+00 1.320059367699446540e+00 -7.410883002502870465e-01 3.695708099014341830e+00 1.220320831534049688e+00 -2.290664416193139186e+04 2.325653463853356939e+01
1.230810530682675097e+00 2.345339158021059855e+00 1.332442135260533123e+00 3.468475622895901833e-01 -2.116311320115146000e+00 1.359315185469752940e+00 1.324958910756602215e+00 -6.169836648317025274e-01 3.696856919594538660e+00 1.212665006276897106e+00 -2.290662473193314872e+04 2.580271910174760563e+01
1.230878821628222264e+00 2.348961348737531374e+00 1.330740855759564356e+00 3.506323112904989325e-01 -2.162987781426799483e+00 1.375211730722030845e+00 1.312184461962197846e+00 -5.967949112066753825e-01 3.702093337898094472e+00 1.185866787336363970e+00 -2.290658985588438372e+04 2.664894316049230483e+01
1.230651359043408055e+00 2.344002382789161842e+00 1.337635518845487592e+00 3.469028434863057342e-01 -2.155458731018057073e+00 1.571135625615892595e+00 1.310474119802319537e+00 -7.390758911369046391e-01 3.702772972076218139e+00 1.226547768583600373e+00 -2.290657959922504961e+04 2.346859026344932886e+01
1.230836548194835123e+00 2.344995385400653110e+00 1.332874543471393558e+00 3.515945687181175616e-01 -2.155380289414657202e+00 1.527361821814672505e+00 1.310213786571361227e+00 -7.073277915052882392e-01 3.697962036140126418e+00 1.193086251728882052e+00 -2.290657313124996654e+04 2.344852671796004628e+01
1.230504995537256008e+00 2.345547870328042794e+00 1.341112503804676059e+00 3.470194087331731625e-01 -2.127985987200168960e+00 1.438697460859271526e+00 1.289730513073108265e+00 -6.266429583950841042e-01 3.704863503947466441e+00 1.195539691220725231e+00 -2.290649892966613334e+04 2.384888654573345690e+01
1.231044129567727685e+00 2.346792390267893769e+00 1.325154303487253271e+00 3.426441142479966784e-01 -2.126078520478451583e+00 1.441198335333545577e+00 1.314198878190194542e+00 -6.291984875957421508e-01 3.704021445219412456e+00 1.190443422528152606e+00 -2.290649665256886510e+04 2.430129971957917689e+01
1.230726698332638147e+00 2.346778439189676657e+00 1.334884326600162208e+00 3.478247843973347742e-01 -2.206208467998698186e+00 1.410514672283198045e+00 1.303387393353611312e+00 -6.045209701532202606e-01 3.705659349935665592e+00 1.168494355889398761e+00 -2.290637683761685184e+04 2.637448508511042178e+01
1.230676988964161778e+00 2.345155851398442515e+00 1.335533310358805181e+00 3.390900129922087558e-01 -2.173754706868973763e+00 1.511123818327605228e+00 1.301053956199497152e+00 -6.884691602535053523e-01 3.704103184862468812e+00 1.211323839021654525e+00 -2.290636274162164409e+04 2.438786440515368525e+01
1.230591727543192571e+00 2.345685740632842631e+00 1.339724927433505464e+00 3.440980026198396380e-01 -2.234845653428958467e+00 1.427436461754957975e+00 1.300489749185565813e+00 -6.245141163193603795e-01 3.704624024398260662e+00 1.220955139837764492e+00 -2.290635789313342684e+04 2.420140313834732737e+01
1.231066238021121695e+00 2.347206287303094996e+00 1.324771588126639088e+00 3.445179898341872993e-01 -2.192208039628888994e+00 1.408712645940401798e+00 1.314401906983309054e+00 -6.562165281172254172e-01 3.700952809063992710e+00 1.256278588919295336e+00 -2.290633631506481834e+04 2.438074749316286471e+01
1.230864575607974354e+00 2.347136909827590490e+00 1.331138393756837512e+00 3.527383954666458710e-01 -2.195266856359257002e+00 1.433819986630449295e+00 1.292060743557062796e+00 -6.558593253995952388e-01 3.700734780515711364e+00 1.235618133590222323e+00 -2.290627159325356479e+04 2.435452181993321474e+01
1.231048436573110694e+00 2.347534924314063964e+00 1.324702280491299122e+00 3.512809131020660502e-01 -2.130984909285012385e+00 1.374164077760774205e+00 1.312314392519261075e+00 -6.141781716664745927e-01 3.701328853744493941e+00 1.180630727254135204e+00 -2.290625956118776958e+04 2.701354896364725278e+01
1.230810386899199749e+00 2.346988252278373821e+00 1.332922776435899737e+00 3.499927828455420831e-01 -2.170963596429061226e+00 1.373086937721499812e+00 1.291856197636180426e+00 -6.099022745234888854e-01 3.701891854183201769e+00 1.254658978688728999e+00 -2.290618180992149428e+04 2.708847558094030106e+01
1.230938488830931599e+00 2.344975080214226182e+00 1.328158571869112459e+00 3.482429901918934756e-01 -2.121141196644056759e+00 1.529737113406315352e+00 1.287385760945570778e+00 -6.732697572651999973e-01 3.700889787270866815e+00 1.090447621597779637e+00 -2.290616554338597780e+04 2.159868879289225418e+01
1.230808033888729058e+00 2.345763364773723492e+00 1.332752499808532276e+00 3.439274363938967238e-01 -2.152064123766507908e+00 1.375442037304499765e+00 1.336539566183836625e+00 -6.167028719957385885e-01 3.697252858820172960e+00 1.214598052025359420e+00 -2.290610152801759978e+04 2.586414109069707834e+01
1.230753888259791040e+00 2.345245973364276981e+00 1.332363192905492877e+00 3.461794477301752826e-01 -2.134975977220476828e+00 1.438556438588942443e+00 1.300911681282244992e+00 -6.309197651546275543e-01 3.702101468282513519e+00 1.311685545089496197e+00 -2.290606561137228346e+04 2.340308489511182444e+01
1.231190913968035039e+00 2.346840381195964387e+00 1.320951397037354980e+00 3.479145504367445185e-01 -2.109596929515019870e+00 1.416597270701010824e+00 1.299666753071723413e+00 -6.137591351356826985e-01 3.702769016955908210e+00 1.286577877681010396e+00 -2.290598008786596984e+04 2.641530513590498686e+01
1.230688063881354433e+00 2.345009551177017038e+00 1.336211312912681581e+00 3.476104604011843180e-01 -2.148312176804239915e+00 1.389468425549092778e+00 1.311985552637897179e+00 -6.128945423480322008e-01 3.696081025204914550e+00 1.015362633819615779e+00 -2.290593578756591523e+04 2.364689260338028731e+01
1.230652563208826100e+00 2.344002767782101149e+00 1.337157581335545187e+00 3.483408344051059924e-01 -2.143754488959680238e+00 1.376745165018872896e+00 1.298001240570262116e+00 -6.024003834489595199e-01 3.701166790521877914e+00 1.157924200937918480e+00 -2.290591128821849270e+04 2.638178055376186038e+01
1.230895175174946843e+00 2.345449427125658293e+00 1.328667899704320865e+00 3.410013424435913154e-01 -2.124870478991995881e+00 1.376591049320193605e+00 1.322182464310918348e+00 -6.096733551702048226e-01 3.702034440598481968e+00 1.247662347917719572e+00 -2.290585345118988334e+04 2.716459815347732842e+01
1.230830970547529546e+00 2.347792996499221019e+00 1.331703063299070511e+00 3.451647909801182634e-01 -2.212883758202924156e+00 1.421408897102709012e+00 1.301084570998872536e+00 -6.153123569552932937e-01 3.700213679541421108e+00 1.196615567756481147e+00 -2.290584390140882897e+04 2.719027965764250609e+01
1.230989206195114205e+00 2.347215377834642069e+00 1.328355823918091927e+00 3.537415395210145586e-01 -2.165420510438067936e+00 1.389118267888029612e+00 1.304493576961648804e+00 -6.051335617168038805e-01 3.701336822072339938e+00 1.283202547932104087e+00 -2.290584148902354355e+04 2.645557699004357488e+01
1.230972504085283914e+00 2.347590374861345808e+00 1.328543146290173116e+00 3.537152923500689328e-01 -2.192878102717049860e+00 1.397826350634277848e+00 1.307371976914676326e+00 -6.029769839696420552e-01 3.702154509477599831e+00 1.267683814902675898e+00 -2.290582731758643422e+04 2.676995900048321175e+01
1.231247989357344252e+00 2.347029836400634561e+00 1.318973482056836843e+00 3.461960685334766197e-01 -2.109260476015581975e+00 1.411475660003801869e+00 1.302678402055979623e+00 -6.179382430701307882e-01 3.701550113576121959e+00 1.262432883356954694e+00 -2.290582183574309602e+04 2.350370527697097600e+01
1.231133297905598001e+00 2.349120101999449428e+00 1.323029678986831659e+00 3.487682267779373402e-01 -2.185380134183729783e+00 1.367304964044182114e+00 1.326738794345216688e+00 -6.103120823081655821e-01 3.704658227774689117e+00 1.196152471410520279e+00 -2.290580108670253321e+04 2.654225268667994797e+01
1.230836301275136435e+00 2.345613433099634992e+00 1.332592712889169695e+00 3.494365846959412436e-01 -2.183539574944858952e+00 1.382777594584638114e+00 1.293933240489202774e+00 -6.078685478786554075e-01 3.700661115061580908e+00 1.228686622325845690e+00 -2.290559016308639184e+04 2.707812620453992380e+01
1.230690797736184505e+00 2.346601480841449483e+00 1.336353387005205340e+00 3.457393512804354807e-01 -2.214581623177693359e+00 1.439746044380144863e+00 1.326510421279536445e+00 -6.448269842382629013e-01 3.699699674908789149e+00 1.165027319645814519e+00 -2.290546152588734185e+04 2.406237587104547515e+01
1.230938109346596532e+00 2.345770752518451019e+00 1.328697818884658766e+00 3.449802518422824815e-01 -2.156102036651466936e+00 1.440872444284203580e+00 1.306764266199631486e+00 -6.170583065434755987e-01 3.698160341480061675e+00 1.180412651190713147e+00 -2.290543116401549923e+04 2.642274750751144552e+01
1.231125540270317842e+00 2.347821679640913484e+00 1.322373684730852705e+00 3.420304391739908412e-01 -2.149386383575832671e+00 1.390575585948537363e+00 1.305873970714354293e+00 -6.143942991757423977e-01 3.704717858181710621e+00 1.225906970970808807e+00 -2.290540488508340422e+04 2.691428116510034485e+01
1.230876447561734421e+00 2.346695946317153503e+00 1.330270693765618129e+00 3.476490542341041379e-01 -2.133300607121048742e+00 1.353484757964601437e+00 1.312837122444138860e+00 -6.097680596770465034e-01 3.702107861656660504e+00 1.188210072476516777e+00 -2.290538428629811096e+04 2.734606771308054363e+01
1.230498904084283529e+00 2.345101302352662120e+00 1.341374509710482776e+00 3.411412708917255232e-01 -2.162880038851864750e+00 1.394575838422230651e+00 1.319850652823421955e+00 -6.127880305980910602e-01 3.702491477547643850e+00 1.249242179831924870e+00 -2.290532570246546311e+04 2.730557429465143215e+01
1.230894073310980330e+00 2.347577010686821453e+00 1.329603844044544791e+00 3.421976026858212228e-01 -2.141327898970320831e+00 1.370576611679390933e+00 1.315415455387406007e+00 -6.092577997556287706e-01 3.702164232941978828e+00 1.248148073170264993e+00 -2.290529166205690490e+04 2.728843696005287711e+01
1.231179770482472069e+00 2.350676399522854787e+00 1.321257849610318669e+00 3.499926720784987677e-01 -2.165382317999800410e+00 1.450809613026051492e+00 1.325086377605774857e+00 -6.469094736270200041e-01 3.701178359057063716e+00 1.274648412098513095e+00 -2.290526692414495119e+04 2.327753587255178402e+01
1.230817048205313569e+00 2.346066397851356289e+00 1.332657003169035681e+00 3.502780217376052496e-01 -2.196075398874238971e+00 1.364116474292694559e+00 1.313903260890872726e+00 -6.092832711428970427e-01 3.699159538909288170e+00 1.187033453692134533e+00 -2.290526322515366701e+04 2.672357613205032223e+01
1.230686258165565761e+00 2.346495398283858336e+00 1.336564925487875533e+00 3.454054678333149941e-01 -2.213288999812232927e+00 1.440830289945676190e+00 1.325000258397878605e+00 -6.436928709447601316e-01 3.699373261877616947e+00 1.166323555070903684e+00 -2.290524563239853524e+04 2.403608375516912687e+01
1.230518384278297628e+00 2.345439744320139130e+00 1.340218104948520006e+00 3.476433930682892859e-01 -2.143559347591927899e+00 1.480031952840964449e+00 1.313644974366440232e+00 -6.588391542132859824e-01 3.700285777942234677e+00 1.176989030821316673e+00 -2.290522395231823612e+04 2.441774798589894857e+01
1.230590921603933019e+00 2.346888671610408927e+00 1.338238195933156183e+00 3.450435710520951549e-01 -2.165449706719494216e+00 1.483518719826522503e+00 1.314090001439547573e+00 -6.807658889264902591e-01 3.707191744055880367e+00 1.103866420472468635e+00 -2.290515131789886800e+04 2.164394059980162410e+01
1.230625228361937440e+00 2.345611666165977383e+00 1.337472690552917287e+00 3.454660069183294602e-01 -2.188212822317254336e+00 1.486821378060324994e+00 1.290126151886347605e+00 -6.399150418475108015e-01 3.704775406855796760e+00 1.203099003417010593e+00 -2.290508976438107129e+04 2.424435144917440965e+01
1.230505066753251553e+00 2.344194422438378833e+00 1.340948295621012365e+00 3.421985195394046109e-01 -2.139380819158739122e+00 1.406367892371800599e+00 1.314589161831505759e+00 -6.152837847352647938e-01 3.694651372896933239e+00 1.170788987096437417e+00 -2.290500343542949122e+04 2.639712777772695063e+01
1.230683330104956230e+00 2.346737346942545877e+00 1.337791235326296846e+00 3.515800351893351161e-01 -2.199022764988260992e+00 1.408556690033508696e+00 1.305801479437640245e+00 -6.107681268205030767e-01 3.702716423609617724e+00 1.277758822481835255e+00 -2.290497941737402289e+04 2.706336088240516347e+01
1.230771938745760519e+00 2.346564349585769094e+00 1.334094643485197906e+00 3.493348524828898127e-01 -2.161286963137319717e+00 1.435998289465236777e+00 1.307842758575282538e+00 -6.118322986722317669e-01 3.696994162620491409e+00 1.162812603842659165e+00 -2.290497061905308510e+04 2.598138761762102078e+01
1.230442720151182501e+00 2.342736419297000605e+00 1.342760012143072057e+00 3.479658242513104516e-01 -2.122401445238997209e+00 1.399576337224991196e+00 1.321089223226617371e+00 -6.388738732349235061e-01 3.700641366529370035e+00 1.269611092915081452e+00 -2.290496592903352575e+04 2.363911088799093463e+01
1.230710706066997062e+00 2.346934051968616597e+00 1.336514130513117182e+00 3.526589347576869482e-01 -2.210459984052802973e+00 1.440111483249014279e+00 1.287038303299505193e+00 -6.447414033333814798e-01 3.701856733144922362e+00 1.223355742944461477e+00 -2.290494507167253687e+04 2.438965047677949727e+01
1.230420196269432775e+00 2.342704460027278390e+00 1.344302488751193403e+00 3.458005063778759047e-01 -2.186771040502179630e+00 1.384270274752509966e+00 1.308534162665853318e+00 -6.151374591229937794e-01 3.701828368556519866e+00 1.283181946837475440e+00 -2.290490224873235638e+04 2.644836204616575159e+01
1.230728319451976471e+00 2.344675598959512719e+00 1.335577506476197884e+00 3.487232041686716411e-01 -2.191216784632425085e+00 1.415898894624979976e+00 1.299984709795407367e+00 -6.070530493864858546e-01 3.693924815284893803e+00 1.166904368701265904e+00 -2.290488982546539410e+04 2.579920341486667112e+01
1.230841105147323367e+00 2.345646562978759064e+00 1.331266486946341976e+00 3.490618552018979193e-01 -2.175071923485772274e+00 1.429403402093446962e+00 1.327274398551968826e+00 -6.346235590124351678e-01 3.702550950093772553e+00 1.288702139479847242e+00 -2.290488594883980841e+04 2.404747758992080264e+01
1.230615536847461389e+00 2.346813006474973484e+00 1.338956405324955856e+00 3.533337829620381010e-01 -2.199612748774022908e+00 1.503502800348137436e+00 1.282181851027360597e+00 -6.771403046355877198e-01 3.703993049746104660e+00 1.233775031202451133e+00 -2.290485465769797520e+04 2.397885409813489588e+01
1.230893614964843286e+00 2.347001105656201680e+00 1.331152343062536714e+00 3.530889353198957692e-01 -2.193586639190314269e+00 1.406377908901785379e+00 1.302604446266012239e+00 -6.048336552964992396e-01 3.701380837343366981e+00 1.279340135188974825e+00 -2.290484800693854777e+04 2.663927159456092397e+01
1.230749751612592258e+00 2.346937507856636351e+00 1.335224304309103216e+00 3.488864484423421786e-01 -2.179588820422068807e+00 1.378625615262636606e+00 1.307875777071451973e+00 -5.975756696144425284e-01 3.700675530592603568e+00 1.193311759750653733e+00 -2.290483689513602803e+04 2.679550372274552927e+01
1.231100446816425054e+00 2.347591612514373427e+00 1.323271112171991337e+00 3.424969232955608622e-01 -2.157824562251767553e+00 1.393127869200432079e+00 1.306277232619838191e+00 -6.144855934762412097e-01 3.704425383844295094e+00 1.223682124084055856e+00 -2.290483331567855203e+04 2.711759379681017279e+01
1.230817487841557423e+00 2.344672139163456404e+00 1.331747507876770209e+00 3.469986395563792736e-01 -2.167732899355228060e+00 1.516822015078570063e+00 1.272738081963340484e+00 -6.704077250754046924e-01 3.697634695292011386e+00 1.198258532281929245e+00 -2.290482606959167242e+04 2.252440233048772100e+01
1.230965869229905030e+00 2.347261679706190485e+00 1.327875403714899205e+00 3.515130586435307181e-01 -2.192700929571954394e+00 1.486968309722021209e+00 1.296489815757949637e+00 -6.550435719236065157e-01 3.702404562900837082e+00 1.210721434773100125e+00 -2.290480089851991579e+04 2.470750190964975701e+01
1.230560430022916263e+00 2.345972387430920847e+00 1.340636293689304148e+00 3.478796951831400475e-01 -2.182088026957194504e+00 1.364614210266134053e+00 1.309584054794761476e+00 -5.999092280873808969e-01 3.700690220564613053e+00 1.208345215700772357e+00 -2.290479202215105761e+04 2.688582728209653894e+01
1.230700118361950146e+00 2.344578053770047799e+00 1.335203049662009978e+00 3.494429794218381069e-01 -2.129674666929622706e+00 1.568447811689877902e+00 1.285002105183270515e+00 -6.928591463076738677e-01 3.700992469966568610e+00 1.215491477710664681e+00 -2.290476731475125052e+04 2.385438628319133869e+01
1.230899695908735936e+00 2.347581556789010815e+00 1.330733944344345332e+00 3.516482239232275320e-01 -2.184688740301095944e+00 1.466988370192962465e+00 1.281256847654210329e+00 -6.649469691054692433e-01 3.702052454055175801e+00 1.218063906263405771e+00 -2.290476343970666494e+04 2.425677236026270833e+01
1.230658267128860173e+00 2.346020431250701588e+00 1.337243219566983887e+00 3.442008525917349404e-01 -2.160444671803391170e+00 1.489035995717755245e+00 1.282446659199550254e+00 -6.495161962351823082e-01 3.702363496499564199e+00 1.181369678263946232e+00 -2.290473204511117729e+04 2.416680647615430644e+01
1.230617621882248436e+00 2.346445635012722963e+00 1.338515492110563976e+00 3.431826390769773250e-01 -2.204006116838963969e+00 1.479102633742657824e+00 1.314345001637553079e+00 -6.601908206684979907e-01 3.702562693983455056e+00 1.214041418724482568e+00 -2.290471764370374149e+04 2.500222745037997640e+01
1.230726312837742809e+00 2.346274290534219098e+00 1.334282806756774464e+00 3.448482804695348070e-01 -2.186668688004794081e+00 1.489027877652510767e+00 1.293454564692565256e+00 -6.940805356498895851e-01 3.708334824299056809e+00 1.233329638609031109e+00 -2.290469082459541096e+04 2.223195260698181031e+01
1.230868424449844900e+00 2.347327081875610233e+00 1.330269121149790790e+00 3.488389347070604551e-01 -2.154015729851449734e+00 1.409250980288303756e+00 1.330040437483633209e+00 -6.165214410770979425e-01 3.696969329338453125e+00 1.226727656151038293e+00 -2.290462608317504419e+04 2.559291478147004284e+01
1.230720475501382305e+00 2.345332479317238317e+00 1.335437430723054542e+00 3.506229546429058264e-01 -2.142268220979070659e+00 1.443846623999208933e+00 1.295162738308822448e+00 -6.153431498718976433e-01 3.700852837337157641e+00 1.184093022306065279e+00 -2.290462417696760895e+04 2.721929466378612261e+01
1.230904305602924298e+00 2.345459577805251605e+00 1.330318244564526076e+00 3.487432823758099820e-01 -2.152487908504998160e+00 1.460777156502256480e+00 1.300405995802863313e+00 -6.260463790330168532e-01 3.698300436214238207e+00 1.264589979400290165e+00 -2.290460259648294232e+04 2.310707581394184018e+01
