dnu	numax	eps	d02	alpha	env_height	env_width	mode_width	teff	bp_rp	logL
1.22743084180788342152e+00	2.35023367986599440727e+00	1.34204593072916722463e+00	3.37698129145579450938e-01	-2.05649626290942055817e+00	7.59047061649398835392e-01	1.31552322910779251330e+00	-8.59723090843210080436e-01	3.70401397249909480891e+00	1.29466380092728239326e+00       -2.677560e+04
1.23198822980297317820e+00	2.35169345134191987157e+00	1.39600959061341844958e+00	3.52286034886361287821e-01	-2.33356019528497826698e+00	8.59031124886349140013e-01	1.41678648816768992802e+00	-7.29412646534893571726e-01	3.70436989351890710864e+00	1.15037475394795940531e+00       -2.676994e+04
1.22664762446272868068e+00	2.34234351109020222381e+00	1.40333858719192239306e+00	3.53748865131967404896e-01	-2.49040534877897234978e+00	7.81077343573157611978e-01	1.39978327988991990694e+00	-6.67178036557539377860e-01	3.70790903057713228108e+00	1.24162954336448883019e+00       -2.675648e+04
1.23362547012608270158e+00	2.33430410174317470862e+00	1.34966401556311987875e+00	3.70546274764169680793e-01	-2.24440046003556537002e+00	1.54840969116013504880e+00	1.24420059521660375523e+00	-8.80380784139296990176e-01	3.70617966066697723804e+00	1.25927486843854019583e+00       -2.672749e+04
1.22814487822398588079e+00	2.34770317363131297839e+00	1.36679669947175086442e+00	3.38173670399339265646e-01	-2.72865515277386183612e+00	9.81461748559542268566e-01	1.30162076509848501082e+00	-7.97548699444364461719e-01	3.70454512775363209443e+00	1.28532747752651421713e+00       -2.671773e+04
1.22630818002321073656e+00	2.33535920029984378488e+00	1.41111177545941823830e+00	3.21688654208725277606e-01	-2.50730091956994005642e+00	1.12887180374179085796e+00	1.26378446915889086632e+00	-7.66565960970626458781e-01	3.70148742635314320637e+00	1.15842625062932658153e+00       -2.670164e+04
1.22944492038542851908e+00	2.34392944422116711323e+00	1.31440797759622141072e+00	3.54527315242846252641e-01	-3.05667651268314077839e+00	8.76562728930919132786e-01	1.34023637628011615952e+00	-5.99049867674533831341e-01	3.71089810420418597658e+00	1.13905775836572553672e+00       -2.669154e+04
1.22884534416538460100e+00	2.35281619939792108198e+00	1.32235215175674225563e+00	3.39850024959338248287e-01	-2.18621805528824708631e+00	1.31637880129655671091e+00	1.27957295946023452693e+00	-7.28809847372039132374e-01	3.70284485122286577408e+00	1.19950092682332254412e+00       -2.668588e+04
1.22867535729155719082e+00	2.33723585032458203159e+00	1.34433201431990489993e+00	3.30999575405906854009e-01	-2.61314293598361713222e+00	1.27602797342098739364e+00	1.25935316071312142228e+00	-8.08005244837228242538e-01	3.70335041388933472462e+00	1.29841405025235689941e+00       -2.668540e+04
1.23335530013681249351e+00	2.34918441063587435380e+00	1.35278646373160293948e+00	3.25210466037611778400e-01	-2.96326959283581192750e+00	1.39998368715119614336e+00	1.29868407925569395722e+00	-9.27606581186972256603e-01	3.69647753317167682141e+00	1.25229078774861646295e+00       -2.664950e+04
1.22645054262444541671e+00	2.34082103817462661155e+00	1.37734103143175823369e+00	3.33182010325756616798e-01	-2.21061025414291112412e+00	1.14459117711895985714e+00	1.24988117378153096304e+00	-7.41406254806522446721e-01	3.70642527124481313550e+00	1.33732309974886409698e+00       -2.663542e+04
1.22662392090403371547e+00	2.35519836564018225644e+00	1.36965175410709338877e+00	3.24609258300150027576e-01	-2.59504786655699470899e+00	1.81240027085621613345e+00	1.36872853737199018376e+00	-8.45337227964139459324e-01	3.70467977925707447895e+00	1.28471147985177536199e+00       -2.663081e+04
1.23289227335330542346e+00	2.33826134027617849043e+00	1.36257656198195120645e+00	3.23707789109893173674e-01	-2.22100259022731183478e+00	1.16880447773680784529e+00	1.28289963202039780654e+00	-7.96216587168898093374e-01	3.70520653199113070286e+00	1.18121575305155102065e+00       -2.662771e+04
1.23269498383695363941e+00	2.33950722180576820008e+00	1.34381941516777581036e+00	3.16791433359776275491e-01	-2.23014023408118644554e+00	1.17698276429238712915e+00	1.30489206620206710241e+00	-6.10841424636337837484e-01	3.70716623331234673699e+00	1.16946244379549502135e+00       -2.659728e+04
1.22820902230742490246e+00	2.33882782094224106473e+00	1.36607136818087204766e+00	3.72788758969430644719e-01	-2.32260796669646918389e+00	1.73509352536851602089e+00	1.30183379609284832767e+00	-9.20115394105543771275e-01	3.69213087250772442616e+00	1.19427604436112355657e+00       -2.658228e+04
1.23159608251757113351e+00	2.34615377474631880972e+00	1.36164869746250061233e+00	3.34066984523507415350e-01	-2.12783660298820676005e+00	1.64192738267213145242e+00	1.32787947153312435589e+00	-8.23506112501359077704e-01	3.70492587093457625969e+00	1.20632104424903952022e+00       -2.658023e+04
1.22722805063192086372e+00	2.34332852823340997972e+00	1.38239007103171562818e+00	3.18964541114027388957e-01	-2.92641990212939662186e+00	1.53792379700499037831e+00	1.21505911881527883800e+00	-8.24631529856692524483e-01	3.70139054777303311283e+00	1.25992377429248980647e+00       -2.657423e+04
1.22711040076528066223e+00	2.35113464153123263856e+00	1.35589858863488932350e+00	3.41759304089913229507e-01	-2.86045939420422312693e+00	1.60939252192723092350e+00	1.27620726878405377214e+00	-8.58757285330145947455e-01	3.70373117000206830696e+00	1.14711223836333386927e+00       -2.656906e+04
1.23318551229317296958e+00	2.34221228981009854664e+00	1.36223304604944317475e+00	3.45319351400968865828e-01	-2.69081566505399072398e+00	1.15603729555730572187e+00	1.28218201253399799455e+00	-7.55141763357810580359e-01	3.70159721963676568990e+00	1.41703440908620681427e+00       -2.655165e+04
1.22928260543727985166e+00	2.35163333445819100476e+00	1.33249162633361017960e+00	3.47659304792313883503e-01	-2.58795355684675554286e+00	1.40002768116344245009e+00	1.27174185488393010068e+00	-8.22733915864823805997e-01	3.69513499530146516392e+00	1.25496119291263874551e+00       -2.655090e+04
1.23221367219763733303e+00	2.33096920503515869783e+00	1.34230650252234773312e+00	3.58475109708040806655e-01	-2.27724553847720434518e+00	1.15580230447045018138e+00	1.26841764755042829549e+00	-7.01723589460528041073e-01	3.70184769760633969327e+00	1.25042210282005528121e+00       -2.652188e+04
1.22707457178777579188e+00	2.35323213051486401781e+00	1.35560437393337762657e+00	3.23478474787587788608e-01	-2.21959747120405648246e+00	1.25418538309946381304e+00	1.31739772262854226703e+00	-7.21977999348385912626e-01	3.69466671365630539015e+00	1.20233459070031312166e+00       -2.651582e+04
1.22648353329787984656e+00	2.34556090642149595027e+00	1.37401572890350154310e+00	2.73022540521056455987e-01	-2.44267954932024977666e+00	1.35701779807702593850e+00	1.28071823029841458386e+00	-7.66190899634858646472e-01	3.70261224477661299304e+00	1.20866155908922512374e+00       -2.650291e+04
1.22672026813515788746e+00	2.34904830613602877420e+00	1.36317701642685706886e+00	3.25795362290461298915e-01	-2.32634044708610643326e+00	1.48288586782142672860e+00	1.31421781983480490119e+00	-8.07941123562103014066e-01	3.70791871388105942486e+00	1.35679145432531167437e+00       -2.649246e+04
1.22753628564653349819e+00	2.35544681111552911545e+00	1.32960566895024823175e+00	3.40336037508069011448e-01	-2.11107090616125159244e+00	1.25124824335418938226e+00	1.34629511614679775455e+00	-8.84552958011203260824e-01	3.70597012900135647229e+00	1.32688383408687027298e+00       -2.648821e+04
1.22668761820877336710e+00	2.33749059786901236535e+00	1.42321059300419805460e+00	3.50607852900428451637e-01	-2.55986933181466458365e+00	6.30807804340513089691e-01	1.33769882835032061230e+00	-6.93812208218949622029e-01	3.71037535243091598502e+00	1.08380378621638762127e+00       -2.647948e+04
1.22465926193745455741e+00	2.35801431360544544447e+00	1.36290015238791228924e+00	3.45039769244926020075e-01	-2.88102059597527526691e+00	1.30845626548326232630e+00	1.29051965127721457449e+00	-8.92841515921418360513e-01	3.69654686920767083791e+00	1.27828448129437610703e+00       -2.645397e+04
1.22787522985470642922e+00	2.34524634090488870442e+00	1.38611778797567275490e+00	3.18243172303618149233e-01	-2.46383044329876721434e+00	1.14692887483648076064e+00	1.29583042307306417484e+00	-9.59897300295124655811e-01	3.70523120510001513495e+00	1.21446969592478870581e+00       -2.644566e+04
1.22836371940343669351e+00	2.34506157931226288937e+00	1.32466768058492667670e+00	2.82696922474945600001e-01	-2.42016584446341154191e+00	1.38829362543356804593e+00	1.41583999044440900228e+00	-5.92231197807578713110e-01	3.69594147169695474986e+00	1.12605993646729052315e+00       -2.640695e+04
1.23220800938921248857e+00	2.34224913127879474928e+00	1.38975443321240321737e+00	3.26484570146978236860e-01	-2.49547689658574523008e+00	1.13540532791995651962e+00	1.25390630347426923485e+00	-7.42971406205143125590e-01	3.70700977308489099116e+00	1.18587694515835329057e+00       -2.640661e+04
1.22857138839061308389e+00	2.34346551389880675131e+00	1.36755449734426237640e+00	3.47325542080070992501e-01	-2.76348924677536356143e+00	1.08954974151926431425e+00	1.21149885242177557387e+00	-8.37059006078760159397e-01	3.70040366521966301860e+00	1.32439661130519814591e+00       -2.639797e+04
1.22614896126792349840e+00	2.34837763580686731402e+00	1.38001966801370734572e+00	3.57319069383023213415e-01	-2.12097963156387647743e+00	9.50000627333428382393e-01	1.26761114628096049906e+00	-6.05030870315462099285e-01	3.70918707792486834762e+00	1.13538786899619781323e+00       -2.636674e+04
1.22816081914447994272e+00	2.33594393939385502890e+00	1.38377724161312176676e+00	3.34471873876959591154e-01	-2.34068005140039181455e+00	1.06146354919156093999e+00	1.26983398007435566157e+00	-9.68809521294922149082e-01	3.70988936541992719853e+00	1.31566907746048489258e+00       -2.636213e+04
1.23224113676590230071e+00	2.33336338010804045240e+00	1.33686222696567513779e+00	3.50748323418997920431e-01	-2.14361555545304849346e+00	1.18564970745415121378e+00	1.32065128264460507346e+00	-6.78397841729871498018e-01	3.70336481914745530020e+00	1.25911296061864863560e+00       -2.635899e+04
1.22843519805250966925e+00	2.33970311795716812142e+00	1.31862169939131401719e+00	3.11736801574802935288e-01	-2.30771081538390143706e+00	1.22546700641140704491e+00	1.29555010686486160587e+00	-5.73027233519735168521e-01	3.69575242951521287793e+00	1.15551491454013000038e+00       -2.635130e+04
1.22836042535069056569e+00	2.33800406129329196858e+00	1.37552176553142757598e+00	3.69047228083323963777e-01	-2.41784963318421297629e+00	1.23612511527997792626e+00	1.32006791070228413076e+00	-8.67473715565361902513e-01	3.69624135104207995894e+00	1.20281277805415887094e+00       -2.634293e+04
1.22964434327948279879e+00	2.33986633774671437536e+00	1.32704873749208318578e+00	3.67128922961725001617e-01	-2.46313175035809317492e+00	1.29425834490605340399e+00	1.29379154686168562627e+00	-7.29352968539241031110e-01	3.69992412589555996760e+00	1.14521990648591720507e+00       -2.633069e+04
1.22621234541751600311e+00	2.35042679910627061446e+00	1.37281223372051619513e+00	2.88957976996743415299e-01	-2.43633091578075733352e+00	1.18306687131584697958e+00	1.29897927864561024691e+00	-7.32160171810314674978e-01	3.70404246924336622016e+00	1.21460008151024112522e+00       -2.631902e+04
1.22769958495395181686e+00	2.34156159625649396006e+00	1.38986380511167895158e+00	3.40477941394300098743e-01	-2.46134206195436489040e+00	1.30475158474683006204e+00	1.37806827154215216780e+00	-8.45985954825390629175e-01	3.69761905328947326765e+00	1.33623940006806130043e+00       -2.631104e+04
1.22926088096122021476e+00	2.33760028322068658113e+00	1.33889205756945917081e+00	3.45759702244005484584e-01	-2.40051959251728286304e+00	1.45919626128691493072e+00	1.30359591740353231160e+00	-8.17851566824461140293e-01	3.70106455876008055839e+00	1.09984417863139749549e+00       -2.629432e+04
1.23387887184975175714e+00	2.34897819263050289251e+00	1.33201808176057312494e+00	3.60992674247277822719e-01	-2.17144292843474007171e+00	1.52286957460563732170e+00	1.29298674854801642908e+00	-5.85452045778914964558e-01	3.69960234909193763642e+00	1.27509768750058372078e+00       -2.628223e+04
1.22745468969773918744e+00	2.33812741411644520184e+00	1.39743823915427789473e+00	3.64089245495332392011e-01	-2.56641155510728147249e+00	8.26793516968883701601e-01	1.29286386371827588526e+00	-5.99774880208845728724e-01	3.70869229411076917202e+00	1.11770320805274336884e+00       -2.626813e+04
1.22552577057622102963e+00	2.34338644048721311819e+00	1.38918656291188602481e+00	3.48511483070156613540e-01	-2.45696490216535368134e+00	1.77441214274371583670e+00	1.32286031460528952231e+00	-8.73289576279628665390e-01	3.70231101941140750000e+00	1.23899970961658500990e+00       -2.626196e+04
1.22819765040655082267e+00	2.32772804770002572639e+00	1.37811507351758444351e+00	3.19152938054973023263e-01	-3.08750487390286521006e+00	1.35939222573327089805e+00	1.29391524346701825010e+00	-9.45506564738056165531e-01	3.69176483255613252510e+00	1.45516341501074331077e+00       -2.624867e+04
1.22492928830821434794e+00	2.35392791742274232192e+00	1.36616632067658105854e+00	3.19536953701935078076e-01	-2.80284680208148051506e+00	1.34041863189587884264e+00	1.30030131323324504855e+00	-9.10127485158693239065e-01	3.69839458519546893100e+00	1.24939307261867993404e+00       -2.624503e+04
1.22756197342795636551e+00	2.33725372599209446633e+00	1.40037643804683686888e+00	3.60767780657596293103e-01	-2.65287135589187261786e+00	6.02009245149309979439e-01	1.29787617827032497608e+00	-5.91777866785407447026e-01	3.70952850388541754967e+00	1.15753618683210302009e+00       -2.624268e+04
1.22606107336576553024e+00	2.34038459085300587503e+00	1.36912786737645641999e+00	3.46551550706550415271e-01	-2.68166091777830573051e+00	9.36227426107670623878e-01	1.27776538298268049765e+00	-7.34809592587306492639e-01	3.70323142500904856078e+00	1.23716475970484385272e+00       -2.623833e+04
1.22705825552195735284e+00	2.34411209085469796065e+00	1.35724351753506278229e+00	3.26742941706528622348e-01	-2.60554628905984353437e+00	1.55192745551453326058e+00	1.22315354546099763766e+00	-6.71084217649609571232e-01	3.70509871434873394591e+00	1.32284901003460197977e+00       -2.622879e+04
1.22701275756170802289e+00	2.34638672676575987808e+00	1.35119780505228681555e+00	3.35602129621838662921e-01	-2.20692186266303735920e+00	1.36778537610962147575e+00	1.35896607460401486200e+00	-6.10866932160669562357e-01	3.69727484200966394212e+00	1.13759259423018499469e+00       -2.620778e+04
1.22491444113738268129e+00	2.35513467378329144353e+00	1.36724104164806425921e+00	3.42455734714510462435e-01	-2.79469555424326898674e+00	1.33113791390123914482e+00	1.20766559682424290401e+00	-8.82502234551322928269e-01	3.69936322690814067826e+00	1.29157180291445450315e+00       -2.619863e+04
1.22591398220952862985e+00	2.34280007846723625775e+00	1.37773481342655923498e+00	3.08400258257019943553e-01	-2.52718078160158432510e+00	8.66802427526519925216e-01	1.40279077999973833535e+00	-6.00468051445816830558e-01	3.70293619533040230252e+00	1.30209042072227276776e+00       -2.619480e+04
1.22821151681836004954e+00	2.34346055442359757492e+00	1.34534276410592967821e+00	3.44224040629778571532e-01	-2.22411011575076678071e+00	1.64099013965661888470e+00	1.32432924641291216439e+00	-5.99195435150289612558e-01	3.70818246982843158221e+00	1.20921249450009926640e+00       -2.618619e+04
1.23323230208341305669e+00	2.34058968198420513929e+00	1.40213403456020335724e+00	3.23294098128825257987e-01	-2.46942417353132892543e+00	8.82595648453196379712e-01	1.29753567445782369560e+00	-8.13531811870660925834e-01	3.70945132696623547375e+00	1.13500853043837146572e+00       -2.618451e+04
1.23246692396349555310e+00	2.34727827746323658431e+00	1.39736026188102546719e+00	3.60373023728921437758e-01	-2.26853802608755072967e+00	9.70145303159344996047e-01	1.38724748177786194603e+00	-7.37721469851286282271e-01	3.70366520534553433919e+00	1.12793667311874501458e+00       -2.618262e+04
1.23334149838788542652e+00	2.33928951856807554321e+00	1.34875060721458361890e+00	3.15843710559382651049e-01	-2.29059819424599186988e+00	1.18754233598682068518e+00	1.31002982118503696896e+00	-6.08508449400946616059e-01	3.70770311130824303802e+00	1.26487779019390589319e+00       -2.617885e+04
1.22516624151761321926e+00	2.35630768328578721338e+00	1.35475281476913211876e+00	3.18917716055897637606e-01	-2.21571238702901185391e+00	1.27123563854559185060e+00	1.36834314217284180870e+00	-6.91876363411870753950e-01	3.69637635406508868741e+00	1.23414814824514018632e+00       -2.617323e+04
1.22548013890030071948e+00	2.34826954865606030154e+00	1.38857335449097951674e+00	3.03597241409275575563e-01	-2.27575659829298393433e+00	8.01958145330834648590e-01	1.37977829011125918690e+00	-6.10443791561877113772e-01	3.70404005521126178380e+00	1.27350125627599775058e+00       -2.617150e+04
1.22806208270427275053e+00	2.34967471297601671054e+00	1.31213679232926216933e+00	3.09426152344121352389e-01	-2.57116160779731117714e+00	1.30994758727826354772e+00	1.24286997088084238960e+00	-7.53978898817043718950e-01	3.70584969171928380050e+00	1.18728644581351105991e+00       -2.616723e+04
1.22480904421682201821e+00	2.35065884485640763657e+00	1.36910223510613904274e+00	3.30393330557111231105e-01	-2.97383391160126064889e+00	1.45638606064675046881e+00	1.30370895103790207514e+00	-8.53864781897706537350e-01	3.69973982814114332740e+00	1.20102746213848687873e+00       -2.614820e+04
1.22616265301391380582e+00	2.34791183334379294223e+00	1.32495255616535967391e+00	3.09410257109974273781e-01	-2.59565011802808465191e+00	1.33815023638033014919e+00	1.23024103521659688987e+00	-8.34998890980104713222e-01	3.70121797308525124492e+00	1.21482189669077511596e+00       -2.613755e+04
1.22588197169971935274e+00	2.34619813063262050434e+00	1.37399511812963281976e+00	3.20983778906163585987e-01	-2.49107505832555142788e+00	1.25534499500346830025e+00	1.25009826012500213643e+00	-8.17480084923815297770e-01	3.70702373271036655922e+00	1.33450009097316524276e+00       -2.613570e+04
1.22584022849829987756e+00	2.34677120171709052698e+00	1.33128458584341013982e+00	3.00890726669557406758e-01	-2.34970202278609940905e+00	1.47293803318422589221e+00	1.34649998068968068665e+00	-6.77173853413071569207e-01	3.70261555085763349737e+00	1.17457304456825384342e+00       -2.613319e+04
1.22444096558206205749e+00	2.35051503641553871660e+00	1.37920255738429631265e+00	3.17254558301057365544e-01	-2.83880982722328312207e+00	1.98110338428135057676e+00	1.21236213523974689643e+00	-9.16503823187441502007e-01	3.70197576763789815146e+00	1.27077316466708722942e+00       -2.611621e+04
1.22581517117053540034e+00	2.34347789538011586075e+00	1.34633198287935074156e+00	3.51523614468434386637e-01	-2.45377645228996366100e+00	1.89548090673616953517e+00	1.37241681526653502843e+00	-8.95649292715327338676e-01	3.69151037643622048634e+00	1.04864583931074872858e+00       -2.610453e+04
1.22618853440484798512e+00	2.35400913890844387666e+00	1.36319455385891408206e+00	3.53085726773038122150e-01	-2.49206587869165918647e+00	1.36862540872799964831e+00	1.26255465363078211993e+00	-8.52851210666846992758e-01	3.70096115491374622053e+00	1.31215370634370742664e+00       -2.609912e+04
1.22571369388861151073e+00	2.34442498435387891575e+00	1.37552596578629704460e+00	3.47475628852715379136e-01	-2.07490272544468457028e+00	1.59487143381444163026e+00	1.28043422608409152019e+00	-8.91933640220284873479e-01	3.69126432098565748774e+00	1.31949029099357439954e+00       -2.608311e+04
1.22547543364856181825e+00	2.34227279024107293282e+00	1.38806685427455600568e+00	3.16855746477613109402e-01	-2.47534178675489657806e+00	1.07412996299239926756e+00	1.31873020337796842405e+00	-6.63346544334471710513e-01	3.69983715502910381900e+00	1.30040258986565482324e+00       -2.608131e+04
1.22830255600943316630e+00	2.34042957327731615536e+00	1.37352017575317075782e+00	2.90987125344926766957e-01	-2.61096631052464722700e+00	8.50472031895024627168e-01	1.28585308052662461442e+00	-7.34302247163508448047e-01	3.68909358122234909416e+00	1.40652959231368979154e+00       -2.605364e+04
1.22725464725100419372e+00	2.34930563733066088972e+00	1.39215819093898640624e+00	3.14333439107327472506e-01	-2.29231971572105797108e+00	1.10445660316680149826e+00	1.35151760363853945535e+00	-5.97594793303764748593e-01	3.70666681218523219599e+00	1.25018577432920419135e+00       -2.605172e+04
1.22580505399331496363e+00	2.34748717275248486303e+00	1.33102432195373099333e+00	3.39786859358677695298e-01	-2.18610833197739218292e+00	1.22012614827373422344e+00	1.28735496239709590327e+00	-6.09735396178762822927e-01	3.70374908837549643437e+00	1.22119480827341964080e+00       -2.603824e+04
1.23322952805407259902e+00	2.34431468714382562624e+00	1.40028360875519553019e+00	3.03823019930923532428e-01	-2.36851182202176246960e+00	1.13588457945975473962e+00	1.32464555105068515495e+00	-7.25208132095254254246e-01	3.70546097597154577841e+00	1.16289214642922278387e+00       -2.603772e+04
1.23346944218785758984e+00	2.34660583711765768911e+00	1.36370767422020655602e+00	3.39602726503359375609e-01	-2.65792595321946167886e+00	9.76564844106712404148e-01	1.24255035769969657267e+00	-7.21135313077155615247e-01	3.70434805047138482337e+00	1.28956246472072821874e+00       -2.603681e+04
1.22661478458088590848e+00	2.33644378948861008993e+00	1.31277934151124764384e+00	3.44975198338466459980e-01	-3.12274911081310335703e+00	8.92188926527771819508e-01	1.34047105568126423414e+00	-6.02690830065846672170e-01	3.70841525382903336450e+00	1.14260966759437487816e+00       -2.602889e+04
1.22606942815188602047e+00	2.34960541735360539661e+00	1.35488430934176951048e+00	3.42971817912861631772e-01	-2.98457615862223502035e+00	1.07669890337603191277e+00	1.26896035734665857397e+00	-9.17761334333413447695e-01	3.69946498941557200268e+00	1.33223238356101592039e+00       -2.602821e+04
1.22660219513805124336e+00	2.34694188847025264621e+00	1.35243796028537577314e+00	3.39538233820997070733e-01	-2.19846885356396848366e+00	1.40345444591122947564e+00	1.37830780058666890753e+00	-6.39572947070147668214e-01	3.70029558733409569271e+00	1.14151707174793948241e+00       -2.602133e+04
1.22546756711047999389e+00	2.34839958290883377146e+00	1.38253942082954450754e+00	3.04481405339426747236e-01	-2.27571838176629981376e+00	8.01921655855628023879e-01	1.38000232113619558660e+00	-6.10779052817586265434e-01	3.70397949615730315287e+00	1.27384699021670444452e+00       -2.600786e+04
1.22709224445169939877e+00	2.34933056250656102648e+00	1.38746111536844862755e+00	3.28854306278714370038e-01	-2.13811048758039490281e+00	1.35688934926181103968e+00	1.36317500269122793277e+00	-5.53665712267539134039e-01	3.70071347777379822119e+00	1.10315610485715320799e+00       -2.599695e+04
1.22763524773085275221e+00	2.34141192647663798354e+00	1.40064430321730037932e+00	3.65816233738687657251e-01	-2.46197262854604659310e+00	7.52481527441793085487e-01	1.23866170420899179838e+00	-6.01278778804610336550e-01	3.70314306012775773524e+00	1.14741434269006692404e+00       -2.599419e+04
1.22906532479490548937e+00	2.34154877484696211098e+00	1.34720364319179797263e+00	3.41794242251747426575e-01	-2.14012979959178828437e+00	1.79871697537547681200e+00	1.29510015640617059951e+00	-9.18418561579069314682e-01	3.69700900095976603410e+00	1.22625960616258433689e+00       -2.598659e+04
