Unnamed: 0,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank,error_flag
5904,6580479,4848,80,34.77,0.9,4.206,0.032,1.224687576293945,0.05,1.5412046906832584,3.68556261115823,6.567503010735551,0
6168,6717307,4840,80,48.9,1.49,4.897,0.017,1.284214973449707,0.05,1.6893088591236205,3.6848453616444123,6.567446813684263,0
4185,5525753,4829,80,32.87,0.76,4.0360000000000005,0.03,1.2815942764282229,0.05,1.5167997040816243,3.683857205400346,6.567247754070762,0
15149,11752396,4789,100,35.1,0.55,3.998,0.015,1.2784900665283203,0.05,1.545307116465824,3.6802448370426077,6.566523557764609,0
6069,6677430,4882,80,47.03,0.74,4.952,0.038,1.2499246597290041,0.05,1.6723749787460795,3.6885977750811696,6.565374543313929,0
2759,4741931,4789,80,38.84,0.93,4.323,0.051,1.2725896835327148,0.05,1.5892792212359672,3.6802448370426077,6.5653559349841535,0
9605,8620449,4832,80,37.12,0.71,4.289,0.058,1.2387418746948242,0.05,1.5696079675468244,3.684126925613076,6.565127102218827,0
460,2575024,4738,80,32.99,0.62,3.919,0.03,1.3347225189208984,0.05,1.518382315545344,3.6755950563867454,6.564893137101492,0
6183,6755830,4793,100,41.72,0.42,4.457,0.02,1.3335342407226562,0.05,1.6203442997544932,3.680607428991788,6.564774880188942,0
15156,11753722,4850,100,47.93,0.42,5.295,0.013,1.289045333862305,0.05,1.6806074289917878,3.685741738602264,6.56472907374719,0
2292,4370502,4872,80,39.94,1.45,4.49,0.095,1.238412857055664,0.05,1.6014080605346837,3.6877072796248185,6.564722183917582,0
1242,3553435,4790,145,42.19,0.39,4.812,0.016,1.342939376831055,0.05,1.625209525381881,3.6803355134145614,6.563893632931237,0
13319,10678779,4828,80,34.02,0.51,4.169,0.037000000000000005,1.2997236251831057,0.05,1.5317343092765503,3.683767261425312,6.561435420152336,0
1239,3550605,4741,80,35.94,0.76,4.19,0.035,1.3515644073486328,0.05,1.555578072772955,3.675869955318957,6.561410501925759,0
9122,8366486,4780,80,40.79,0.7,4.087,0.012,1.328594207763672,0.05,1.6105537053170946,3.6794278966121183,6.559444264777995,0
8157,7884574,4800,80,35.04,0.8,4.126,0.043,1.318586349487305,0.05,1.544564097496043,3.6812412373755854,6.55935145195747,0
3365,5104573,4801,80,35.07,0.56,4.007,0.023,1.3179359436035156,0.05,1.5449357658815026,3.6813317059691664,6.55917960352626,0
15872,12302542,4826,80,33.07,0.71,3.924,0.02,1.2918863296508791,0.05,1.5194341949137031,3.683587317572767,6.558432616021498,0
13096,10549650,4783,80,32.97,0.46,3.979,0.039,1.3122987747192385,0.05,1.5181189471431529,3.679700380871964,6.5584004010111725,0
5176,6126289,4723,100,44.24,0.77,4.664,0.029,1.3587188720703125,0.05,1.6458151182966418,3.6742179455767,6.5577255579563465,0
8062,7831348,4730,80,35.9,0.59,4.07,0.012,1.345947265625,0.05,1.5550944485783191,3.674861140737812,6.5574432034546515,0
10405,9158981,4734,80,45.83,0.62,4.776,0.014,1.3478822708129885,0.05,1.6611498572447865,3.675228253593064,6.55676605023267,0
14435,11296211,4792,100,33.77,0.46,4.016,0.013,1.2802400588989258,0.05,1.5285310606354117,3.680516809381255,6.555137485471673,0
1306,3642038,4743,100,40.87,0.66,4.275,0.009000000000000001,1.3522100448608398,0.05,1.6114046377115934,3.676053124651872,6.5547331379227325,0
874,3232838,4750,80,37.14,0.69,4.208,0.02,1.3418598175048828,0.05,1.5698418994037615,3.6766936096248655,6.553840756039207,0
3624,5263007,4810,80,33.05,0.59,4.234,0.044,1.2739601135253906,0.05,1.5191714638216591,3.682145076373832,6.553471730816174,0
5363,6232858,4786,80,50.16,1.15,4.955,0.022,1.300210952758789,0.05,1.70035752782266,3.6799726942774185,6.5530131736421104,0
3147,4989752,4770,137,40.39,0.66,4.437,0.029,1.311105728149414,0.05,1.6062738531699885,3.6785183790401135,6.5527606061577846,0
14996,11649294,4829,100,33.28,0.46,4.123,0.043,1.2456903457641602,0.05,1.5221833176186863,3.683857205400346,6.551041048466103,0
6837,7107227,4789,100,33.3,0.55,3.853,0.056,1.2863540649414062,0.05,1.5224442335063195,3.6802448370426077,6.549781715005982,0
2692,4669400,4764,100,45.15,0.36,4.9060000000000015,0.014,1.320474624633789,0.05,1.6546577546495245,3.67797175281074,6.5494662083618795,0
7267,7367035,4796,80,52.41,0.48,5.634,0.011,1.311676025390625,0.05,1.7194141597025934,3.6808791744268112,6.549350575670752,0
7282,7368754,4733,80,35.44,1.05,4.098,0.029,1.3569927215576172,0.05,1.549493713215013,3.6751365044679933,6.548078214093605,1
8012,7809908,4757,100,36.3,0.64,4.152,0.039,1.3039569854736328,0.05,1.5599066250361124,3.677333151419902,6.547869627654108,0
10375,9145952,4868,100,33.92,0.7,4.083,0.029,1.2631349563598633,0.05,1.5304558435846762,3.6873505695580273,6.5459622018372325,0
3971,5436082,4784,80,39.07,0.61,4.37,0.022,1.2751226425170898,0.05,1.5918434112247843,3.6797911709803546,6.545820168084352,0
7612,7593861,4803,100,34.92,0.65,4.101,0.051,1.2633943557739258,0.05,1.543074235033532,3.681512586638962,6.545516459690912,1
6184,6755907,4728,100,43.19,0.4,4.825,0.017,1.373394012451172,0.05,1.6353832040474985,3.674677467873199,6.545409967773505,0
4758,5811766,4728,80,45.1,0.54,4.4030000000000005,0.017,1.3512935638427734,0.05,1.6541765418779606,3.674677467873199,6.5442109969997695,0
4477,5695096,4794,135,33.94,0.48,4.184,0.023,1.2757806777954102,0.05,1.5307118379816569,3.6806980296976346,6.542414721651029,0
9106,8364363,4866,80,38.25,0.8,4.417,0.044,1.2278146743774414,0.05,1.5826314394896364,3.6871721045948,6.541155166358942,0
14486,11308660,4775,100,37.08,0.75,4.292,0.033,1.337259292602539,0.05,1.5691397254724595,3.678973375919765,6.541150376009294,0
6705,7026573,4885,100,36.62,0.69,4.2,0.054000000000000006,1.2578706741333008,0.05,1.5637183399656776,3.688864568054792,6.541016690414115,0
13439,10749235,4775,80,41.04,1.73,4.387,0.079,1.3476314544677734,0.05,1.6132073521037598,3.678973375919765,6.5409310378789725,1
5434,6284459,4758,100,38.06,0.76,4.252,0.075,1.3283329010009766,0.05,1.5804687839510017,3.677424437701248,6.5405930815186135,0
12020,9994798,4775,80,39.28,0.68,4.422,0.027000000000000003,1.2836284637451172,0.05,1.5941714791149115,3.678973375919765,6.540247925787328,0
11252,9641246,4840,100,36.16,0.75,4.28,0.05,1.229389190673828,0.05,1.5582284218033258,3.6848453616444123,6.53998728669708,0
14308,11235816,4824,100,32.62,0.6,4.165,0.032,1.2849369049072266,0.05,1.5134839567042568,3.683407299132095,6.539263177630464,0
7281,7368594,4810,80,36.52,0.62,4.242,0.058,1.318218231201172,0.05,1.5625307688622614,3.682145076373832,6.538753641505432,1
3873,5373447,4878,141,40.12,1.75,4.2360000000000015,0.028,1.291020393371582,0.05,1.6033609243483804,3.688241795977712,6.538749255834963,0
10087,8956521,4866,170,40.54,0.85,4.316,0.046,1.235865592956543,0.05,1.6078837443569898,3.6871721045948,6.538507291153468,1
2688,4667911,4742,100,36.37,0.96,4.255,0.025,1.3150720596313477,0.05,1.5607433010547118,3.6759615496421687,6.538436237349954,0
7611,7593843,4879,100,33.4,0.59,4.083,0.03,1.2444610595703125,0.05,1.5237464668115646,3.688330818112266,6.538277083597483,0
13279,10666932,4793,100,37.5,0.53,4.025,0.03,1.3275384902954102,0.05,1.5740312677277188,3.680607428991788,6.538175628355122,0
12883,10420662,4883,80,35.73,0.71,4.216,0.045,1.2595205307006836,0.05,1.55303301620244,3.688686724284124,6.537908525592981,0
6748,7039075,4843,80,47.32,0.65,4.72,0.049,1.2542057037353516,0.05,1.6750447359558926,3.6851144690465394,6.536962848170207,0
12253,10090853,4820,100,37.1,0.86,4.1080000000000005,0.017,1.315669059753418,0.05,1.5693739096150459,3.6830470382388496,6.536473342899834,0
2234,4346319,4815,100,46.68,0.56,4.615,0.045,1.3386211395263672,0.05,1.6691308473733326,3.6825962914605532,6.535769109540032,0
4272,5558488,4824,80,35.14,0.74,4.16,0.042,1.3083295822143557,0.05,1.545801757159276,3.683407299132095,6.535201134196013,0
11468,9724859,4735,80,32.76,0.54,3.565,0.017,1.3308782577514648,0.05,1.515343893088381,3.675319983339292,6.535067928396125,0
13749,10933748,4879,80,38.86,1.76,4.185,0.019,1.2332029342651367,0.05,1.5895027962637638,3.688330818112266,6.535022298267854,0
8902,8250489,4746,80,46.02,0.55,4.735,0.01,1.3817777633666992,0.05,1.6629466143326246,3.67632773388132,6.534899076655043,0
11552,9773266,4905,80,34.71,1.0,4.206,0.025,1.2169857025146484,0.05,1.540454613671412,3.6906390117159673,6.5346223568909005,0
6601,6955286,4725,80,33.59,0.49,4.07,0.049,1.3349609375,0.05,1.5262100038416644,3.674401812845282,6.5341854259171335,0
5522,6346443,4860,100,36.11,0.89,4.239,0.031,1.2911491394042969,0.05,1.5576274884268266,3.686636269262293,6.533844041519539,0
10371,9143868,4790,100,34.74,0.72,4.135,0.054000000000000006,1.2746543884277344,0.05,1.54082981411108,3.6803355134145614,6.533444661113262,1
1448,3751222,4856,80,39.47,0.66,4.425,0.023,1.2329425811767578,0.05,1.5962671263955153,3.686278678067201,6.533123260002958,0
11388,9702841,4780,100,37.7,0.63,4.328,0.064,1.2797107696533203,0.05,1.5763413502057928,3.6794278966121183,6.532790548915756,0
1787,3968710,4869,138,38.1,0.9,4.33,0.051,1.29266357421875,0.05,1.5809249756756194,3.6874397745458944,6.532233768660962,0
3716,5287551,4771,100,35.93,0.46,4.152,0.043,1.3439083099365234,0.05,1.5554572172046497,3.6786094165589263,6.531825462129687,0
6637,6967600,4768,80,40.53,0.68,4.35,0.043,1.3159017562866209,0.05,1.6077766037416932,3.67833624673218,6.531188848871259,0
493,2693261,4723,100,34.09,1.18,3.926,0.014,1.3295536041259766,0.05,1.5326270012288912,3.6742179455767,6.5302803469299615,0
3460,5167972,4745,100,35.2,0.59,3.85,0.013,1.3557682037353516,0.05,1.546542663478131,3.676236216763312,6.529085370416797,0
5804,6515614,4849,100,39.03,0.61,4.365,0.034,1.31170654296875,0.05,1.5913985512812487,3.685652184115524,6.528467293745236,0
7887,7741615,4843,100,47.39,0.48,5.0539999999999985,0.018000000000000002,1.2536993026733398,0.05,1.6756867086994012,3.6851144690465394,6.528367458490171,0
13351,10711145,4841,80,33.36,0.47,4.0710000000000015,0.024,1.230295181274414,0.05,1.5232260419657009,3.6849350826408895,6.528283518086349,0
2311,4374169,4894,80,45.84,0.9,4.492,0.017,1.2587480545043943,0.05,1.6612446089593336,3.6896639650157694,6.5279713681333655,0
3957,5428669,4760,136,49.85,0.62,5.13,0.015,1.3566617965698242,0.05,1.6976651626476746,3.677606952720493,6.5274573261513655,0
10535,9237084,4758,137,40.19,0.93,4.325,0.051,1.348393440246582,0.05,1.6041180061920348,3.677424437701248,6.52649599997064,0
11887,9908198,4891,80,33.38,0.54,4.107,0.032,1.2131843566894531,0.05,1.5234863323432282,3.6893976628212815,6.52637387444948,0
3983,5439087,4884,80,38.87,0.65,4.306,0.033,1.236079216003418,0.05,1.5896145406312665,3.688775655272845,6.525669371740358,1
5567,6363792,4766,100,39.73,0.42,4.468,0.015,1.3144779205322266,0.05,1.5991185650553628,3.6781540380104367,6.525568732007807,0
10256,9071940,4726,138,36.52,0.88,4.217,0.033,1.3549704551696775,0.05,1.5625307688622614,3.6744937172963503,6.525166546310048,0
1298,3634542,4742,141,40.59,0.4,4.649,0.011,1.3668832778930664,0.05,1.6084190513172854,3.6759615496421687,6.524640223908937,0
6342,6836321,4882,80,35.76,0.87,4.2860000000000005,0.039,1.212529182434082,0.05,1.55339751012388,3.6885977750811696,6.523971945343244,0
10745,9350031,4792,100,53.12,0.56,5.752000000000002,0.015,1.3065862655639648,0.05,1.725258066359961,3.680516809381255,6.523123326269839,0
5471,6292598,4770,141,42.42,0.39,4.735,0.014,1.2909173965454102,0.05,1.6275706641805432,3.6785183790401135,6.523083963597884,1
